Concelho,Tipo de Serviço,Ano,Mes,Ordens Serviço Realizadas (#)
Ribeira de Pena,Redução de Potência Contratada,2022,10,6
Ribeira de Pena,Redução de Potência Contratada,2022,11,12
Ribeira de Pena,Redução de Potência Contratada,2022,12,15
Ribeira de Pena,Redução de Potência Contratada,2023,1,16
Ribeira de Pena,Redução de Potência Contratada,2023,2,8
Ribeira de Pena,Redução de Potência Contratada,2023,3,11
Ribeira de Pena,Redução de Potência Contratada,2023,4,10
Ribeira de Pena,Redução de Potência Contratada,2023,5,11
Ribeira de Pena,Redução de Potência Contratada,2023,6,14
Ribeira de Pena,Redução de Potência Contratada,2023,7,19
Ribeira de Pena,Redução de Potência Contratada,2023,8,19
Ribeira de Pena,Redução de Potência Contratada,2023,9,12
Ribeira de Pena,Redução de Potência Contratada,2023,10,13
Ribeira de Pena,Redução de Potência Contratada,2023,11,29
Ribeira de Pena,Redução de Potência Contratada,2023,12,12
Ribeira de Pena,Redução de Potência Contratada,2024,1,12
Ribeira de Pena,Redução de Potência Contratada,2024,2,9
Ribeira de Pena,Redução de Potência Contratada,2024,3,10
Ribeira de Pena,Reposição de Potência Contratada,2022,3,6
Ribeira de Pena,Reposição de Potência Contratada,2022,4,11
Ribeira de Pena,Reposição de Potência Contratada,2022,5,9
Ribeira de Pena,Reposição de Potência Contratada,2022,6,11
Ribeira de Pena,Reposição de Potência Contratada,2022,7,6
Ribeira de Pena,Reposição de Potência Contratada,2022,8,23
Ribeira de Pena,Reposição de Potência Contratada,2022,9,7
Ribeira de Pena,Reposição de Potência Contratada,2022,10,11
Ribeira de Pena,Reposição de Potência Contratada,2022,11,9
Ribeira de Pena,Reposição de Potência Contratada,2022,12,15
Ribeira de Pena,Reposição de Potência Contratada,2023,1,10
Ribeira de Pena,Reposição de Potência Contratada,2023,2,11
Ribeira de Pena,Reposição de Potência Contratada,2023,3,8
Ribeira de Pena,Reposição de Potência Contratada,2023,4,9
Ribeira de Pena,Reposição de Potência Contratada,2023,5,9
Ribeira de Pena,Reposição de Potência Contratada,2023,6,14
Ribeira de Pena,Reposição de Potência Contratada,2023,7,15
Ribeira de Pena,Reposição de Potência Contratada,2023,8,19
Ribeira de Pena,Reposição de Potência Contratada,2023,9,8
Ribeira de Pena,Reposição de Potência Contratada,2023,10,12
Ribeira de Pena,Reposição de Potência Contratada,2023,11,22
Ribeira de Pena,Reposição de Potência Contratada,2023,12,8
Ribeira de Pena,Reposição de Potência Contratada,2024,1,14
Ribeira de Pena,Reposição de Potência Contratada,2024,2,6
Ribeira de Pena,Reposição de Potência Contratada,2024,3,7
Ribeira de Pena,Servico Alteração Contractual,2022,3,5
Ribeira de Pena,Servico Alteração Contractual,2022,4,7
Ribeira de Pena,Servico Alteração Contractual,2022,5,8
Ribeira de Pena,Servico Alteração Contractual,2022,6,7
Ribeira de Pena,Servico Alteração Contractual,2022,7,3
Ribeira de Pena,Servico Alteração Contractual,2022,8,13
Ribeira de Pena,Servico Alteração Contractual,2022,9,7
Ribeira de Pena,Servico Alteração Contractual,2022,10,12
Ribeira de Pena,Servico Alteração Contractual,2022,11,11
Ribeira de Pena,Servico Alteração Contractual,2022,12,13
Ribeira de Pena,Servico Alteração Contractual,2023,1,7
Ribeira de Pena,Servico Alteração Contractual,2023,2,5
Ribeira de Pena,Servico Alteração Contractual,2023,3,10
Ribeira de Pena,Servico Alteração Contractual,2023,4,5
Ribeira de Pena,Servico Alteração Contractual,2023,5,8
Ribeira de Pena,Servico Alteração Contractual,2023,6,6
Ribeira de Pena,Servico Alteração Contractual,2023,7,11
Ribeira de Pena,Servico Alteração Contractual,2023,8,16
Ribeira de Pena,Servico Alteração Contractual,2023,9,4
Ribeira de Pena,Servico Alteração Contractual,2023,10,6
Ribeira de Pena,Servico Alteração Contractual,2023,11,9
Ribeira de Pena,Servico Alteração Contractual,2023,12,13
Ribeira de Pena,Servico Alteração Contractual,2024,1,14
Ribeira de Pena,Servico Alteração Contractual,2024,2,5
Ribeira de Pena,Servico Alteração Contractual,2024,3,6
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,3,4
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,4,9
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,5,5
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,6,16
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,7,5
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,8,10
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,9,2
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,10,6
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,11,9
Ribeira de Pena,Serviço de Corte e Re-Ligação,2022,12,4
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,1,3
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,2,6
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,3,4
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,4,5
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,5,4
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,6,5
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,7,9
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,8,12
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,9,3
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,10,5
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,11,6
Ribeira de Pena,Serviço de Corte e Re-Ligação,2023,12,9
Ribeira de Pena,Serviço de Corte e Re-Ligação,2024,1,6
Ribeira de Pena,Serviço de Corte e Re-Ligação,2024,2,2
Ribeira de Pena,Serviço de Corte e Re-Ligação,2024,3,5
Rio Maior,Configuração de EMI,2022,3,4
Rio Maior,Configuração de EMI,2022,4,4
Rio Maior,Configuração de EMI,2022,5,6
Rio Maior,Configuração de EMI,2022,6,4
Rio Maior,Configuração de EMI,2022,7,3
Rio Maior,Configuração de EMI,2022,8,1
Rio Maior,Configuração de EMI,2022,9,1
Rio Maior,Configuração de EMI,2022,10,6
Rio Maior,Configuração de EMI,2022,11,174
Rio Maior,Configuração de EMI,2022,12,387
Rio Maior,Configuração de EMI,2023,1,100
Rio Maior,Configuração de EMI,2023,2,156
Rio Maior,Configuração de EMI,2023,3,171
Rio Maior,Configuração de EMI,2023,4,199
Rio Maior,Configuração de EMI,2023,5,427
Rio Maior,Configuração de EMI,2023,6,52
Rio Maior,Configuração de EMI,2023,7,5
Rio Maior,Configuração de EMI,2023,8,3
Rio Maior,Configuração de EMI,2023,9,4
Rio Maior,Configuração de EMI,2023,10,14
Rio Maior,Configuração de EMI,2023,11,2
Rio Maior,Configuração de EMI,2023,12,9
Rio Maior,Configuração de EMI,2024,1,4
Rio Maior,Configuração de EMI,2024,2,1
Rio Maior,Configuração de EMI,2024,3,1
Rio Maior,Outros,2022,10,1
Rio Maior,Outros,2023,4,1
Rio Maior,REMOTE_ICP_CONFIGURATION,2022,12,1
Rio Maior,REMOTE_ICP_CONFIGURATION,2023,1,12
Rio Maior,REMOTE_ICP_CONFIGURATION,2023,3,5
Rio Maior,REMOTE_ICP_CONFIGURATION,2023,8,16
Rio Maior,REMOTE_ICP_CONFIGURATION,2023,10,1
Rio Maior,REMOTE_ICP_CONFIGURATION,2023,11,1
Rio Maior,Redução de Potência Contratada,2022,3,13
Rio Maior,Redução de Potência Contratada,2022,4,21
Rio Maior,Redução de Potência Contratada,2022,5,44
Rio Maior,Redução de Potência Contratada,2022,6,39
Rio Maior,Redução de Potência Contratada,2022,7,47
Rio Maior,Redução de Potência Contratada,2022,8,52
Rio Maior,Redução de Potência Contratada,2022,9,50
Rio Maior,Redução de Potência Contratada,2022,10,46
Rio Maior,Redução de Potência Contratada,2022,11,47
Rio Maior,Redução de Potência Contratada,2022,12,44
Rio Maior,Redução de Potência Contratada,2023,1,73
Rio Maior,Redução de Potência Contratada,2023,2,55
Rio Maior,Redução de Potência Contratada,2023,3,62
Rio Maior,Redução de Potência Contratada,2023,4,84
Rio Maior,Redução de Potência Contratada,2023,5,102
Rio Maior,Redução de Potência Contratada,2023,6,87
Rio Maior,Redução de Potência Contratada,2023,7,92
Rio Maior,Redução de Potência Contratada,2023,8,81
Rio Maior,Redução de Potência Contratada,2023,9,63
Rio Maior,Redução de Potência Contratada,2023,10,98
Rio Maior,Redução de Potência Contratada,2023,11,113
Rio Maior,Redução de Potência Contratada,2023,12,65
Rio Maior,Redução de Potência Contratada,2024,1,99
Rio Maior,Redução de Potência Contratada,2024,2,62
Rio Maior,Redução de Potência Contratada,2024,3,35
Rio Maior,Reposição de Potência Contratada,2022,3,6
Rio Maior,Reposição de Potência Contratada,2022,4,20
Rio Maior,Reposição de Potência Contratada,2022,5,25
Rio Maior,Reposição de Potência Contratada,2022,6,30
Rio Maior,Reposição de Potência Contratada,2022,7,29
Rio Maior,Reposição de Potência Contratada,2022,8,46
Rio Maior,Reposição de Potência Contratada,2022,9,35
Rio Maior,Reposição de Potência Contratada,2022,10,45
Rio Maior,Reposição de Potência Contratada,2022,11,31
Rio Maior,Reposição de Potência Contratada,2022,12,44
Rio Maior,Reposição de Potência Contratada,2023,1,52
Rio Maior,Reposição de Potência Contratada,2023,2,44
Rio Maior,Reposição de Potência Contratada,2023,3,53
Rio Maior,Reposição de Potência Contratada,2023,4,67
Rio Maior,Reposição de Potência Contratada,2023,5,72
Rio Maior,Reposição de Potência Contratada,2023,6,80
Rio Maior,Reposição de Potência Contratada,2023,7,77
Rio Maior,Reposição de Potência Contratada,2023,8,69
Rio Maior,Reposição de Potência Contratada,2023,9,45
Rio Maior,Reposição de Potência Contratada,2023,10,85
Rio Maior,Reposição de Potência Contratada,2023,11,93
Rio Maior,Reposição de Potência Contratada,2023,12,50
Rio Maior,Reposição de Potência Contratada,2024,1,79
Rio Maior,Reposição de Potência Contratada,2024,2,45
Rio Maior,Reposição de Potência Contratada,2024,3,29
Rio Maior,Servico Alteração Contractual,2022,3,10
Rio Maior,Servico Alteração Contractual,2022,4,19
Rio Maior,Servico Alteração Contractual,2022,5,18
Rio Maior,Servico Alteração Contractual,2022,6,15
Rio Maior,Servico Alteração Contractual,2022,7,17
Rio Maior,Servico Alteração Contractual,2022,8,24
Rio Maior,Servico Alteração Contractual,2022,9,26
Rio Maior,Servico Alteração Contractual,2022,10,26
Rio Maior,Servico Alteração Contractual,2022,11,40
Rio Maior,Servico Alteração Contractual,2022,12,36
Rio Maior,Servico Alteração Contractual,2023,1,36
Rio Maior,Servico Alteração Contractual,2023,2,30
Rio Maior,Servico Alteração Contractual,2023,3,35
Rio Maior,Servico Alteração Contractual,2023,4,28
Rio Maior,Servico Alteração Contractual,2023,5,32
Rio Maior,Servico Alteração Contractual,2023,6,37
Rio Maior,Servico Alteração Contractual,2023,7,36
Rio Maior,Servico Alteração Contractual,2023,8,36
Rio Maior,Servico Alteração Contractual,2023,9,40
Rio Maior,Servico Alteração Contractual,2023,10,53
Rio Maior,Servico Alteração Contractual,2023,11,52
Rio Maior,Servico Alteração Contractual,2023,12,46
Rio Maior,Servico Alteração Contractual,2024,1,59
Rio Maior,Servico Alteração Contractual,2024,2,41
Rio Maior,Servico Alteração Contractual,2024,3,24
Rio Maior,Serviço de Corte e Re-Ligação,2022,3,4
Rio Maior,Serviço de Corte e Re-Ligação,2022,4,7
Rio Maior,Serviço de Corte e Re-Ligação,2022,5,15
Rio Maior,Serviço de Corte e Re-Ligação,2022,6,28
Rio Maior,Serviço de Corte e Re-Ligação,2022,7,4
Rio Maior,Serviço de Corte e Re-Ligação,2022,8,18
Rio Maior,Serviço de Corte e Re-Ligação,2022,9,12
Rio Maior,Serviço de Corte e Re-Ligação,2022,10,14
Rio Maior,Serviço de Corte e Re-Ligação,2022,11,12
Rio Maior,Serviço de Corte e Re-Ligação,2022,12,21
Rio Maior,Serviço de Corte e Re-Ligação,2023,1,15
Rio Maior,Serviço de Corte e Re-Ligação,2023,2,16
Rio Maior,Serviço de Corte e Re-Ligação,2023,3,15
Rio Maior,Serviço de Corte e Re-Ligação,2023,4,21
Rio Maior,Serviço de Corte e Re-Ligação,2023,5,28
Rio Maior,Serviço de Corte e Re-Ligação,2023,6,29
Rio Maior,Serviço de Corte e Re-Ligação,2023,7,22
Rio Maior,Serviço de Corte e Re-Ligação,2023,8,27
Rio Maior,Serviço de Corte e Re-Ligação,2023,9,16
Rio Maior,Serviço de Corte e Re-Ligação,2023,10,16
Rio Maior,Serviço de Corte e Re-Ligação,2023,11,11
Rio Maior,Serviço de Corte e Re-Ligação,2023,12,19
Rio Maior,Serviço de Corte e Re-Ligação,2024,1,17
Rio Maior,Serviço de Corte e Re-Ligação,2024,2,6
Rio Maior,Serviço de Corte e Re-Ligação,2024,3,13
Sabrosa,Configuração de EMI,2022,4,1
Sabrosa,Configuração de EMI,2022,5,1
Sabrosa,Configuração de EMI,2022,6,2
Sabrosa,Configuração de EMI,2022,7,4
Sabrosa,Configuração de EMI,2022,8,1
Sabrosa,Configuração de EMI,2022,9,1
Sabrosa,Configuração de EMI,2022,10,3
Sabrosa,Configuração de EMI,2022,11,12
Sabrosa,Configuração de EMI,2022,12,29
Sabrosa,Configuração de EMI,2023,1,41
Sabrosa,Configuração de EMI,2023,2,25
Sabrosa,Configuração de EMI,2023,3,57
Sabrosa,Configuração de EMI,2023,4,88
Sabrosa,Configuração de EMI,2023,5,89
Sabrosa,Configuração de EMI,2023,6,37
Sabrosa,Configuração de EMI,2023,7,1
Sabrosa,Configuração de EMI,2023,8,4
Sabrosa,Configuração de EMI,2023,10,3
Sabrosa,Configuração de EMI,2023,11,2
Sabrosa,Configuração de EMI,2024,1,2
Sabrosa,Configuração de EMI,2024,2,1
Sabrosa,Outros,2023,4,1
Sabrosa,REMOTE_ICP_CONFIGURATION,2022,12,2
Sabrosa,REMOTE_ICP_CONFIGURATION,2023,1,7
Sabrosa,REMOTE_ICP_CONFIGURATION,2023,3,2
Sabrosa,Redução de Potência Contratada,2022,3,5
Sabrosa,Redução de Potência Contratada,2022,4,10
Sabrosa,Redução de Potência Contratada,2022,5,16
Sabrosa,Redução de Potência Contratada,2022,6,15
Sabrosa,Redução de Potência Contratada,2022,7,8
Sabrosa,Redução de Potência Contratada,2022,8,24
Sabrosa,Redução de Potência Contratada,2022,9,12
Sabrosa,Redução de Potência Contratada,2022,10,10
Sabrosa,Redução de Potência Contratada,2022,11,9
Sabrosa,Redução de Potência Contratada,2022,12,8
Sabrosa,Redução de Potência Contratada,2023,1,15
Sabrosa,Redução de Potência Contratada,2023,2,14
Sabrosa,Redução de Potência Contratada,2023,3,16
Sabrosa,Redução de Potência Contratada,2023,4,15
Sabrosa,Redução de Potência Contratada,2023,5,25
Sabrosa,Redução de Potência Contratada,2023,6,15
Sabrosa,Redução de Potência Contratada,2023,7,15
Sabrosa,Redução de Potência Contratada,2023,8,20
Sabrosa,Redução de Potência Contratada,2023,9,16
Sabrosa,Redução de Potência Contratada,2023,10,11
Sabrosa,Redução de Potência Contratada,2023,11,21
Sabrosa,Redução de Potência Contratada,2023,12,8
Sabrosa,Redução de Potência Contratada,2024,1,19
Sabrosa,Redução de Potência Contratada,2024,2,6
Sabrosa,Redução de Potência Contratada,2024,3,4
Sabrosa,Reposição de Potência Contratada,2022,3,6
Sabrosa,Reposição de Potência Contratada,2022,4,6
Sabrosa,Reposição de Potência Contratada,2022,5,19
Sabrosa,Reposição de Potência Contratada,2022,6,10
Sabrosa,Reposição de Potência Contratada,2022,7,11
Sabrosa,Reposição de Potência Contratada,2022,8,18
Sabrosa,Reposição de Potência Contratada,2022,9,12
Sabrosa,Reposição de Potência Contratada,2022,10,7
Sabrosa,Reposição de Potência Contratada,2022,11,8
Sabrosa,Reposição de Potência Contratada,2022,12,9
Sabrosa,Reposição de Potência Contratada,2023,1,7
Sabrosa,Reposição de Potência Contratada,2023,2,10
Sabrosa,Reposição de Potência Contratada,2023,3,11
Sabrosa,Reposição de Potência Contratada,2023,4,11
Sabrosa,Reposição de Potência Contratada,2023,5,18
Sabrosa,Reposição de Potência Contratada,2023,6,11
Sabrosa,Reposição de Potência Contratada,2023,7,11
Sabrosa,Reposição de Potência Contratada,2023,8,15
Sabrosa,Reposição de Potência Contratada,2023,9,11
Sabrosa,Reposição de Potência Contratada,2023,10,11
Sabrosa,Reposição de Potência Contratada,2023,11,16
Sabrosa,Reposição de Potência Contratada,2023,12,4
Sabrosa,Reposição de Potência Contratada,2024,1,8
Sabrosa,Reposição de Potência Contratada,2024,2,6
Sabrosa,Reposição de Potência Contratada,2024,3,7
Sabrosa,Servico Alteração Contractual,2022,3,2
Sabrosa,Servico Alteração Contractual,2022,4,4
Sabrosa,Servico Alteração Contractual,2022,5,4
Sabrosa,Servico Alteração Contractual,2022,6,1
Sabrosa,Servico Alteração Contractual,2022,7,5
Sabrosa,Servico Alteração Contractual,2022,8,5
Sabrosa,Servico Alteração Contractual,2022,9,4
Sabrosa,Servico Alteração Contractual,2022,10,7
Sabrosa,Servico Alteração Contractual,2022,11,3
Sabrosa,Servico Alteração Contractual,2022,12,4
Sabrosa,Servico Alteração Contractual,2023,1,13
Sabrosa,Servico Alteração Contractual,2023,2,4
Sabrosa,Servico Alteração Contractual,2023,3,12
Sabrosa,Servico Alteração Contractual,2023,4,4
Sabrosa,Servico Alteração Contractual,2023,5,3
Sabrosa,Servico Alteração Contractual,2023,6,3
Sabrosa,Servico Alteração Contractual,2023,7,6
Sabrosa,Servico Alteração Contractual,2023,8,6
Sabrosa,Servico Alteração Contractual,2023,9,4
Sabrosa,Servico Alteração Contractual,2023,10,7
Sabrosa,Servico Alteração Contractual,2023,11,15
Sabrosa,Servico Alteração Contractual,2023,12,7
Sabrosa,Servico Alteração Contractual,2024,1,6
Sabrosa,Servico Alteração Contractual,2024,2,7
Sabrosa,Servico Alteração Contractual,2024,3,4
Sabrosa,Serviço de Corte e Re-Ligação,2022,3,2
Sabrosa,Serviço de Corte e Re-Ligação,2022,4,6
Sabrosa,Serviço de Corte e Re-Ligação,2022,5,5
Sabrosa,Serviço de Corte e Re-Ligação,2022,6,7
Sabrosa,Serviço de Corte e Re-Ligação,2022,7,8
Sabrosa,Serviço de Corte e Re-Ligação,2022,8,6
Sabrosa,Serviço de Corte e Re-Ligação,2022,9,4
Sabrosa,Serviço de Corte e Re-Ligação,2022,10,7
Sabrosa,Serviço de Corte e Re-Ligação,2022,11,2
Sabrosa,Serviço de Corte e Re-Ligação,2023,1,3
