Concelho,Nível de Tensão,Ano,Mês,CPEs_Doméstico,CPEs_Iluminação Pública,CPEs_Não Doméstico,CPEs_Outros
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,17.0,0.0
Alvaiázere,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,17.0,0.0
Alvito,Baixa Tensão,2022,3,1298.0,24.0,351.0,4.0
Alvito,Baixa Tensão,2022,4,1298.0,24.0,352.0,5.0
Alvito,Baixa Tensão,2022,5,1293.0,24.0,355.0,4.0
Alvito,Baixa Tensão,2022,6,1292.0,24.0,356.0,4.0
Alvito,Baixa Tensão,2022,7,1290.0,24.0,355.0,4.0
Alvito,Baixa Tensão,2022,8,1289.0,24.0,355.0,4.0
Alvito,Baixa Tensão,2022,9,1291.0,24.0,356.0,4.0
Alvito,Baixa Tensão,2022,10,1290.0,24.0,356.0,5.0
Alvito,Baixa Tensão,2022,11,1292.0,24.0,356.0,3.0
Alvito,Baixa Tensão,2022,12,1291.0,24.0,358.0,3.0
Alvito,Baixa Tensão,2023,1,1293.0,24.0,357.0,2.0
Alvito,Baixa Tensão,2023,2,1294.0,24.0,358.0,2.0
Alvito,Baixa Tensão,2023,3,1296.0,24.0,360.0,2.0
Alvito,Baixa Tensão,2023,4,1296.0,24.0,360.0,2.0
Alvito,Baixa Tensão,2023,5,1296.0,24.0,360.0,2.0
Alvito,Baixa Tensão,2023,6,1297.0,24.0,361.0,2.0
Alvito,Baixa Tensão,2023,7,1297.0,24.0,363.0,2.0
Alvito,Baixa Tensão,2023,8,1301.0,24.0,363.0,2.0
Alvito,Baixa Tensão,2023,9,1303.0,24.0,364.0,2.0
Alvito,Baixa Tensão,2023,10,1303.0,24.0,366.0,2.0
Alvito,Baixa Tensão,2023,11,1303.0,24.0,366.0,1.0
Alvito,Baixa Tensão,2023,12,1304.0,24.0,366.0,1.0
Alvito,Baixa Tensão,2024,1,1304.0,24.0,367.0,1.0
Alvito,Baixa Tensão,2024,2,1303.0,24.0,366.0,1.0
Alvito,Baixa Tensão,2024,3,1305.0,24.0,366.0,1.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,30.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,33.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,34.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,35.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,35.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,35.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,41.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,43.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,43.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,44.0,0.0
Alvito,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,44.0,0.0
Amadora,Baixa Tensão,2022,3,80640.0,254.0,16638.0,349.0
Amadora,Baixa Tensão,2022,4,80644.0,254.0,16642.0,346.0
Amadora,Baixa Tensão,2022,5,80630.0,254.0,16651.0,347.0
Amadora,Baixa Tensão,2022,6,80676.0,254.0,16661.0,345.0
Amadora,Baixa Tensão,2022,7,80684.0,254.0,16685.0,345.0
Amadora,Baixa Tensão,2022,8,80729.0,254.0,16688.0,342.0
Amadora,Baixa Tensão,2022,9,80783.0,254.0,16691.0,343.0
Amadora,Baixa Tensão,2022,10,80830.0,254.0,16706.0,341.0
Amadora,Baixa Tensão,2022,11,80896.0,255.0,16712.0,368.0
Amadora,Baixa Tensão,2022,12,80914.0,255.0,16707.0,368.0
Amadora,Baixa Tensão,2023,1,80995.0,255.0,16723.0,337.0
Amadora,Baixa Tensão,2023,2,81044.0,255.0,16735.0,337.0
Amadora,Baixa Tensão,2023,3,81130.0,255.0,16731.0,335.0
Amadora,Baixa Tensão,2023,4,81130.0,255.0,16732.0,335.0
Amadora,Baixa Tensão,2023,5,81130.0,255.0,16732.0,335.0
Amadora,Baixa Tensão,2023,6,81238.0,255.0,16777.0,330.0
Amadora,Baixa Tensão,2023,7,81275.0,256.0,16793.0,333.0
Amadora,Baixa Tensão,2023,8,81311.0,256.0,16786.0,335.0
Amadora,Baixa Tensão,2023,9,81282.0,256.0,16801.0,335.0
Amadora,Baixa Tensão,2023,10,81398.0,256.0,16814.0,335.0
Amadora,Baixa Tensão,2023,11,81437.0,256.0,16828.0,366.0
Amadora,Baixa Tensão,2023,12,81437.0,256.0,16831.0,365.0
Amadora,Baixa Tensão,2024,1,81468.0,256.0,16830.0,335.0
Amadora,Baixa Tensão,2024,2,81435.0,256.0,16812.0,334.0
Amadora,Baixa Tensão,2024,3,81467.0,256.0,16809.0,333.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,132.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,132.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,132.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,132.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,133.0,0.0
Amadora,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,133.0,0.0
Amarante,Baixa Tensão,2022,3,25806.0,370.0,4935.0,226.0
Amarante,Baixa Tensão,2022,4,25823.0,370.0,4938.0,229.0
Amarante,Baixa Tensão,2022,5,25813.0,372.0,4931.0,269.0
Amarante,Baixa Tensão,2022,6,25829.0,373.0,4948.0,234.0
Amarante,Baixa Tensão,2022,7,25858.0,373.0,4963.0,229.0
Amarante,Baixa Tensão,2022,8,25892.0,373.0,4958.0,227.0
Amarante,Baixa Tensão,2022,9,25898.0,374.0,4961.0,226.0
Amarante,Baixa Tensão,2022,10,25928.0,375.0,4968.0,221.0
Amarante,Baixa Tensão,2022,11,25921.0,375.0,4963.0,236.0
Amarante,Baixa Tensão,2022,12,25928.0,375.0,4965.0,236.0
Amarante,Baixa Tensão,2023,1,25931.0,376.0,4973.0,216.0
Amarante,Baixa Tensão,2023,2,25962.0,376.0,4974.0,212.0
Amarante,Baixa Tensão,2023,3,25995.0,376.0,4977.0,207.0
Amarante,Baixa Tensão,2023,4,25999.0,376.0,4976.0,207.0
Amarante,Baixa Tensão,2023,5,25999.0,376.0,4976.0,207.0
Amarante,Baixa Tensão,2023,6,26088.0,376.0,5001.0,209.0
Amarante,Baixa Tensão,2023,7,26118.0,376.0,5013.0,208.0
Amarante,Baixa Tensão,2023,8,26141.0,377.0,5017.0,208.0
Amarante,Baixa Tensão,2023,9,26147.0,377.0,5014.0,208.0
Amarante,Baixa Tensão,2023,10,26167.0,377.0,5031.0,207.0
Amarante,Baixa Tensão,2023,11,26181.0,377.0,5047.0,214.0
Amarante,Baixa Tensão,2023,12,26180.0,377.0,5052.0,213.0
Amarante,Baixa Tensão,2024,1,26176.0,377.0,5061.0,191.0
Amarante,Baixa Tensão,2024,2,26171.0,378.0,5056.0,189.0
Amarante,Baixa Tensão,2024,3,26181.0,378.0,5062.0,192.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,117.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,117.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,117.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,117.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,119.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,119.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,119.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,119.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,119.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,121.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,121.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,122.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,122.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,123.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,123.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,123.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,123.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,124.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,124.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,126.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,126.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,126.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,126.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,126.0,0.0
Amarante,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,126.0,0.0
Amares,Baixa Tensão,2022,3,9198.0,131.0,1691.0,133.0
Amares,Baixa Tensão,2022,4,9203.0,131.0,1691.0,134.0
Amares,Baixa Tensão,2022,5,9204.0,132.0,1694.0,132.0
Amares,Baixa Tensão,2022,6,9210.0,132.0,1702.0,131.0
Amares,Baixa Tensão,2022,7,9220.0,133.0,1710.0,129.0
Amares,Baixa Tensão,2022,8,9237.0,133.0,1715.0,129.0
Amares,Baixa Tensão,2022,9,9246.0,133.0,1720.0,126.0
Amares,Baixa Tensão,2022,10,9251.0,133.0,1719.0,130.0
Amares,Baixa Tensão,2022,11,9255.0,133.0,1721.0,128.0
Amares,Baixa Tensão,2022,12,9250.0,134.0,1722.0,124.0
Amares,Baixa Tensão,2023,1,9261.0,134.0,1725.0,122.0
Amares,Baixa Tensão,2023,2,9273.0,134.0,1718.0,129.0
Amares,Baixa Tensão,2023,3,9278.0,134.0,1722.0,121.0
Amares,Baixa Tensão,2023,4,9278.0,134.0,1721.0,121.0
Amares,Baixa Tensão,2023,5,9278.0,134.0,1721.0,121.0
Amares,Baixa Tensão,2023,6,9311.0,135.0,1718.0,129.0
Amares,Baixa Tensão,2023,7,9326.0,135.0,1725.0,135.0
Amares,Baixa Tensão,2023,8,9335.0,135.0,1729.0,127.0
Amares,Baixa Tensão,2023,9,9339.0,135.0,1729.0,122.0
Amares,Baixa Tensão,2023,10,9352.0,135.0,1722.0,126.0
Amares,Baixa Tensão,2023,11,9358.0,135.0,1727.0,125.0
Amares,Baixa Tensão,2023,12,9365.0,135.0,1731.0,130.0
Amares,Baixa Tensão,2024,1,9373.0,135.0,1731.0,129.0
Amares,Baixa Tensão,2024,2,9367.0,135.0,1733.0,129.0
Amares,Baixa Tensão,2024,3,9373.0,135.0,1737.0,124.0
Amares,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,34.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,35.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,35.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,35.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,36.0,0.0
Amares,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,36.0,0.0
Anadia,Baixa Tensão,2022,3,13377.0,203.0,3387.0,114.0
Anadia,Baixa Tensão,2022,4,13376.0,203.0,3401.0,110.0
Anadia,Baixa Tensão,2022,5,13369.0,203.0,3432.0,109.0
Anadia,Baixa Tensão,2022,6,13374.0,203.0,3446.0,109.0
Anadia,Baixa Tensão,2022,7,13378.0,203.0,3462.0,105.0
Anadia,Baixa Tensão,2022,8,13388.0,203.0,3460.0,109.0
Anadia,Baixa Tensão,2022,9,13389.0,204.0,3457.0,109.0
Anadia,Baixa Tensão,2022,10,13382.0,205.0,3454.0,105.0
Anadia,Baixa Tensão,2022,11,13384.0,205.0,3445.0,103.0
Anadia,Baixa Tensão,2022,12,13377.0,206.0,3445.0,106.0
Anadia,Baixa Tensão,2023,1,13373.0,206.0,3445.0,102.0
Anadia,Baixa Tensão,2023,2,13387.0,206.0,3446.0,102.0
Anadia,Baixa Tensão,2023,3,13391.0,206.0,3444.0,102.0
Anadia,Baixa Tensão,2023,4,13391.0,206.0,3444.0,102.0
Anadia,Baixa Tensão,2023,5,13391.0,206.0,3444.0,102.0
Anadia,Baixa Tensão,2023,6,13396.0,206.0,3473.0,100.0
Anadia,Baixa Tensão,2023,7,13412.0,206.0,3487.0,100.0
Anadia,Baixa Tensão,2023,8,13417.0,206.0,3483.0,100.0
Anadia,Baixa Tensão,2023,9,13422.0,206.0,3481.0,98.0
Anadia,Baixa Tensão,2023,10,13446.0,206.0,3470.0,98.0
Anadia,Baixa Tensão,2023,11,13439.0,206.0,3464.0,98.0
Anadia,Baixa Tensão,2023,12,13433.0,206.0,3463.0,99.0
Anadia,Baixa Tensão,2024,1,13441.0,207.0,3455.0,98.0
Anadia,Baixa Tensão,2024,2,13431.0,207.0,3450.0,94.0
Anadia,Baixa Tensão,2024,3,13443.0,207.0,3447.0,92.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,121.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,121.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,119.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,119.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,119.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,7,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,8,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,9,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,10,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,11,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2023,12,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2024,1,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2024,2,1.0,0.0,120.0,0.0
Anadia,"Muito Alta, Alta e Média Tensões",2024,3,1.0,0.0,120.0,0.0
Ansião,Baixa Tensão,2022,3,7176.0,143.0,1636.0,42.0
Ansião,Baixa Tensão,2022,4,7180.0,143.0,1633.0,42.0
Ansião,Baixa Tensão,2022,5,7178.0,143.0,1632.0,42.0
Ansião,Baixa Tensão,2022,6,7180.0,143.0,1633.0,43.0
Ansião,Baixa Tensão,2022,7,7186.0,143.0,1634.0,43.0
Ansião,Baixa Tensão,2022,8,7188.0,143.0,1632.0,53.0
Ansião,Baixa Tensão,2022,9,7180.0,143.0,1634.0,43.0
Ansião,Baixa Tensão,2022,10,7175.0,143.0,1631.0,43.0
Ansião,Baixa Tensão,2022,11,7179.0,143.0,1627.0,41.0
Ansião,Baixa Tensão,2022,12,7178.0,143.0,1625.0,41.0
Ansião,Baixa Tensão,2023,1,7179.0,143.0,1624.0,39.0
Ansião,Baixa Tensão,2023,2,7181.0,143.0,1621.0,37.0
Ansião,Baixa Tensão,2023,3,7182.0,143.0,1623.0,38.0
Ansião,Baixa Tensão,2023,4,7182.0,143.0,1623.0,38.0
Ansião,Baixa Tensão,2023,5,7182.0,143.0,1623.0,38.0
Ansião,Baixa Tensão,2023,6,7185.0,143.0,1628.0,35.0
Ansião,Baixa Tensão,2023,7,7197.0,143.0,1630.0,37.0
Ansião,Baixa Tensão,2023,8,7203.0,143.0,1624.0,45.0
Ansião,Baixa Tensão,2023,9,7210.0,144.0,1626.0,30.0
Ansião,Baixa Tensão,2023,10,7211.0,144.0,1629.0,30.0
Ansião,Baixa Tensão,2023,11,7202.0,144.0,1623.0,31.0
Ansião,Baixa Tensão,2023,12,7201.0,144.0,1622.0,31.0
Ansião,Baixa Tensão,2024,1,7198.0,144.0,1624.0,28.0
Ansião,Baixa Tensão,2024,2,7190.0,144.0,1624.0,27.0
Ansião,Baixa Tensão,2024,3,7193.0,144.0,1626.0,27.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,55.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,56.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,58.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,58.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,58.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,58.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,57.0,0.0
Ansião,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,56.0,0.0
Arcos de Valdevez,Baixa Tensão,2022,3,15847.0,283.0,2579.0,168.0
Arcos de Valdevez,Baixa Tensão,2022,4,15858.0,283.0,2583.0,169.0
Arcos de Valdevez,Baixa Tensão,2022,5,15853.0,283.0,2580.0,161.0
Arcos de Valdevez,Baixa Tensão,2022,6,15867.0,283.0,2583.0,165.0
Arcos de Valdevez,Baixa Tensão,2022,7,15899.0,283.0,2588.0,186.0
Arcos de Valdevez,Baixa Tensão,2022,8,15907.0,283.0,2600.0,161.0
Arcos de Valdevez,Baixa Tensão,2022,9,15921.0,283.0,2599.0,162.0
Arcos de Valdevez,Baixa Tensão,2022,10,15927.0,283.0,2599.0,164.0
Arcos de Valdevez,Baixa Tensão,2022,11,15936.0,283.0,2604.0,171.0
Arcos de Valdevez,Baixa Tensão,2022,12,15945.0,283.0,2602.0,179.0
Arcos de Valdevez,Baixa Tensão,2023,1,15955.0,284.0,2598.0,174.0
Arcos de Valdevez,Baixa Tensão,2023,2,15959.0,284.0,2601.0,170.0
Arcos de Valdevez,Baixa Tensão,2023,3,15972.0,284.0,2598.0,169.0
Arcos de Valdevez,Baixa Tensão,2023,4,15973.0,284.0,2597.0,169.0
Arcos de Valdevez,Baixa Tensão,2023,5,15973.0,284.0,2597.0,169.0
Arcos de Valdevez,Baixa Tensão,2023,6,16016.0,285.0,2603.0,165.0
Arcos de Valdevez,Baixa Tensão,2023,7,16035.0,286.0,2609.0,193.0
Arcos de Valdevez,Baixa Tensão,2023,8,16063.0,286.0,2607.0,161.0
Arcos de Valdevez,Baixa Tensão,2023,9,16064.0,286.0,2615.0,158.0
Arcos de Valdevez,Baixa Tensão,2023,10,16067.0,287.0,2617.0,157.0
Arcos de Valdevez,Baixa Tensão,2023,11,16073.0,287.0,2619.0,161.0
Arcos de Valdevez,Baixa Tensão,2023,12,16066.0,287.0,2626.0,163.0
Arcos de Valdevez,Baixa Tensão,2024,1,16055.0,287.0,2634.0,153.0
Arcos de Valdevez,Baixa Tensão,2024,2,16036.0,287.0,2636.0,149.0
