Concelho,Tipo de Serviço,Ano,Semestre,Ordens Serviço Realizadas (#)
Setúbal,Reposição de Potência Contratada,2022,2,3686
Setúbal,Reposição de Potência Contratada,2023,1,4637
Setúbal,Reposição de Potência Contratada,2023,2,4060
Setúbal,Reposição de Potência Contratada,2024,1,1315
Setúbal,Servico Alteração Contractual,2022,1,1378
Setúbal,Servico Alteração Contractual,2022,2,2504
Setúbal,Servico Alteração Contractual,2023,1,2467
Setúbal,Servico Alteração Contractual,2023,2,2696
Setúbal,Servico Alteração Contractual,2024,1,897
Setúbal,Serviço de Corte e Re-Ligação,2022,1,720
Setúbal,Serviço de Corte e Re-Ligação,2022,2,1069
Setúbal,Serviço de Corte e Re-Ligação,2023,1,1307
Setúbal,Serviço de Corte e Re-Ligação,2023,2,1205
Setúbal,Serviço de Corte e Re-Ligação,2024,1,310
Sever do Vouga,Configuração de EMI,2022,1,11
Sever do Vouga,Configuração de EMI,2022,2,202
Sever do Vouga,Configuração de EMI,2023,1,380
Sever do Vouga,Configuração de EMI,2023,2,66
Sever do Vouga,Configuração de EMI,2024,1,10
Sever do Vouga,Outros,2022,2,2
Sever do Vouga,Outros,2023,1,1
Sever do Vouga,Outros,2024,1,1
Sever do Vouga,REMOTE_ICP_CONFIGURATION,2022,2,3
Sever do Vouga,REMOTE_ICP_CONFIGURATION,2023,1,16
Sever do Vouga,REMOTE_ICP_CONFIGURATION,2023,2,41
Sever do Vouga,REMOTE_ICP_CONFIGURATION,2024,1,14
Sever do Vouga,Redução de Potência Contratada,2022,1,89
Sever do Vouga,Redução de Potência Contratada,2022,2,149
Sever do Vouga,Redução de Potência Contratada,2023,1,217
Sever do Vouga,Redução de Potência Contratada,2023,2,205
Sever do Vouga,Redução de Potência Contratada,2024,1,80
Sever do Vouga,Reposição de Potência Contratada,2022,1,78
Sever do Vouga,Reposição de Potência Contratada,2022,2,125
Sever do Vouga,Reposição de Potência Contratada,2023,1,168
Sever do Vouga,Reposição de Potência Contratada,2023,2,152
Sever do Vouga,Reposição de Potência Contratada,2024,1,61
Sever do Vouga,Servico Alteração Contractual,2022,1,52
Sever do Vouga,Servico Alteração Contractual,2022,2,90
Sever do Vouga,Servico Alteração Contractual,2023,1,94
Sever do Vouga,Servico Alteração Contractual,2023,2,129
Sever do Vouga,Servico Alteração Contractual,2024,1,48
Sever do Vouga,Serviço de Corte e Re-Ligação,2022,1,28
Sever do Vouga,Serviço de Corte e Re-Ligação,2022,2,44
Sever do Vouga,Serviço de Corte e Re-Ligação,2023,1,81
Sever do Vouga,Serviço de Corte e Re-Ligação,2023,2,70
Sever do Vouga,Serviço de Corte e Re-Ligação,2024,1,26
Silves,Configuração de EMI,2022,1,26
Silves,Configuração de EMI,2022,2,636
Silves,Configuração de EMI,2023,1,5840
Silves,Configuração de EMI,2023,2,92
Silves,Configuração de EMI,2024,1,20
Silves,Outros,2022,1,1
Silves,Outros,2022,2,2
Silves,Outros,2023,1,1
Silves,Outros,2023,2,1
Silves,REMOTE_ICP_CONFIGURATION,2022,2,3
Silves,REMOTE_ICP_CONFIGURATION,2023,1,15
Silves,REMOTE_ICP_CONFIGURATION,2023,2,26
Silves,REMOTE_ICP_CONFIGURATION,2024,1,4
Silves,Redução de Potência Contratada,2022,1,356
Silves,Redução de Potência Contratada,2022,2,604
Silves,Redução de Potência Contratada,2023,1,948
Silves,Redução de Potência Contratada,2023,2,1024
Silves,Redução de Potência Contratada,2024,1,427
Silves,Reposição de Potência Contratada,2022,1,313
Silves,Reposição de Potência Contratada,2022,2,497
Silves,Reposição de Potência Contratada,2023,1,797
Silves,Reposição de Potência Contratada,2023,2,836
Silves,Reposição de Potência Contratada,2024,1,324
Silves,Servico Alteração Contractual,2022,1,207
Silves,Servico Alteração Contractual,2022,2,397
Silves,Servico Alteração Contractual,2023,1,538
Silves,Servico Alteração Contractual,2023,2,655
Silves,Servico Alteração Contractual,2024,1,260
Silves,Serviço de Corte e Re-Ligação,2022,1,181
Silves,Serviço de Corte e Re-Ligação,2022,2,237
Silves,Serviço de Corte e Re-Ligação,2023,1,416
Silves,Serviço de Corte e Re-Ligação,2023,2,320
Silves,Serviço de Corte e Re-Ligação,2024,1,95
Sines,Configuração de EMI,2022,1,13
Sines,Configuração de EMI,2022,2,206
Sines,Configuração de EMI,2023,1,517
Sines,Configuração de EMI,2023,2,18
Sines,Configuração de EMI,2024,1,9
Sines,REMOTE_ICP_CONFIGURATION,2022,2,2
Sines,REMOTE_ICP_CONFIGURATION,2023,1,4
Sines,REMOTE_ICP_CONFIGURATION,2023,2,12
Sines,REMOTE_ICP_CONFIGURATION,2024,1,1
Sines,Redução de Potência Contratada,2022,1,107
Sines,Redução de Potência Contratada,2022,2,219
Sines,Redução de Potência Contratada,2023,1,304
Sines,Redução de Potência Contratada,2023,2,430
Sines,Redução de Potência Contratada,2024,1,177
Sines,Reposição de Potência Contratada,2022,1,84
Sines,Reposição de Potência Contratada,2022,2,153
Sines,Reposição de Potência Contratada,2023,1,232
Sines,Reposição de Potência Contratada,2023,2,304
Sines,Reposição de Potência Contratada,2024,1,119
Sines,Servico Alteração Contractual,2022,1,34
Sines,Servico Alteração Contractual,2022,2,79
Sines,Servico Alteração Contractual,2023,1,95
Sines,Servico Alteração Contractual,2023,2,145
Sines,Servico Alteração Contractual,2024,1,69
Sines,Serviço de Corte e Re-Ligação,2022,1,51
Sines,Serviço de Corte e Re-Ligação,2022,2,76
Sines,Serviço de Corte e Re-Ligação,2023,1,104
Sines,Serviço de Corte e Re-Ligação,2023,2,137
Sines,Serviço de Corte e Re-Ligação,2024,1,37
Sintra,Configuração de EMI,2022,1,131
Sintra,Configuração de EMI,2022,2,2978
Sintra,Configuração de EMI,2023,1,10474
Sintra,Configuração de EMI,2023,2,277
Sintra,Configuração de EMI,2024,1,57
Sintra,Outros,2022,1,6
Sintra,Outros,2022,2,4
Sintra,Outros,2023,1,14
Sintra,Outros,2023,2,3
Sintra,Outros,2024,1,1
Sintra,REMOTE_ICP_CONFIGURATION,2022,2,24
Sintra,REMOTE_ICP_CONFIGURATION,2023,1,128
Sintra,REMOTE_ICP_CONFIGURATION,2023,2,261
Sintra,REMOTE_ICP_CONFIGURATION,2024,1,5
Sintra,Redução de Potência Contratada,2022,1,5620
Sintra,Redução de Potência Contratada,2022,2,9759
Sintra,Redução de Potência Contratada,2023,1,12770
Sintra,Redução de Potência Contratada,2023,2,12252
Sintra,Redução de Potência Contratada,2024,1,4548
Sintra,Reposição de Potência Contratada,2022,1,4214
Sintra,Reposição de Potência Contratada,2022,2,7316
Sintra,Reposição de Potência Contratada,2023,1,8640
Sintra,Reposição de Potência Contratada,2023,2,8165
Sintra,Reposição de Potência Contratada,2024,1,2788
Sintra,Servico Alteração Contractual,2022,1,2464
Sintra,Servico Alteração Contractual,2022,2,4493
Sintra,Servico Alteração Contractual,2023,1,4691
Sintra,Servico Alteração Contractual,2023,2,4955
Sintra,Servico Alteração Contractual,2024,1,2023
Sintra,Serviço de Corte e Re-Ligação,2022,1,1668
Sintra,Serviço de Corte e Re-Ligação,2022,2,2188
Sintra,Serviço de Corte e Re-Ligação,2023,1,2792
Sintra,Serviço de Corte e Re-Ligação,2023,2,2583
Sintra,Serviço de Corte e Re-Ligação,2024,1,643
Sobral de Monte Agraço,Configuração de EMI,2022,1,11
Sobral de Monte Agraço,Configuração de EMI,2022,2,197
Sobral de Monte Agraço,Configuração de EMI,2023,1,701
Sobral de Monte Agraço,Configuração de EMI,2023,2,24
Sobral de Monte Agraço,Configuração de EMI,2024,1,4
Sobral de Monte Agraço,Outros,2022,1,2
Sobral de Monte Agraço,Outros,2022,2,2
Sobral de Monte Agraço,REMOTE_ICP_CONFIGURATION,2023,1,4
Sobral de Monte Agraço,REMOTE_ICP_CONFIGURATION,2023,2,10
Sobral de Monte Agraço,REMOTE_ICP_CONFIGURATION,2024,1,1
Sobral de Monte Agraço,Redução de Potência Contratada,2022,1,87
Sobral de Monte Agraço,Redução de Potência Contratada,2022,2,182
Sobral de Monte Agraço,Redução de Potência Contratada,2023,1,303
Sobral de Monte Agraço,Redução de Potência Contratada,2023,2,314
Sobral de Monte Agraço,Redução de Potência Contratada,2024,1,118
Sobral de Monte Agraço,Reposição de Potência Contratada,2022,1,70
Sobral de Monte Agraço,Reposição de Potência Contratada,2022,2,158
Sobral de Monte Agraço,Reposição de Potência Contratada,2023,1,252
Sobral de Monte Agraço,Reposição de Potência Contratada,2023,2,251
Sobral de Monte Agraço,Reposição de Potência Contratada,2024,1,78
Sobral de Monte Agraço,Servico Alteração Contractual,2022,1,47
Sobral de Monte Agraço,Servico Alteração Contractual,2022,2,97
Sobral de Monte Agraço,Servico Alteração Contractual,2023,1,123
Sobral de Monte Agraço,Servico Alteração Contractual,2023,2,151
Sobral de Monte Agraço,Servico Alteração Contractual,2024,1,62
Sobral de Monte Agraço,Serviço de Corte e Re-Ligação,2022,1,19
Sobral de Monte Agraço,Serviço de Corte e Re-Ligação,2022,2,44
Sobral de Monte Agraço,Serviço de Corte e Re-Ligação,2023,1,71
Sobral de Monte Agraço,Serviço de Corte e Re-Ligação,2023,2,87
Sobral de Monte Agraço,Serviço de Corte e Re-Ligação,2024,1,12
Soure,Configuração de EMI,2022,1,24
Soure,Configuração de EMI,2022,2,298
Soure,Configuração de EMI,2023,1,666
Soure,Configuração de EMI,2023,2,40
Soure,Configuração de EMI,2024,1,3
Soure,Outros,2022,2,1
Soure,Outros,2023,1,3
Soure,REMOTE_ICP_CONFIGURATION,2022,2,5
Soure,REMOTE_ICP_CONFIGURATION,2023,1,10
Soure,REMOTE_ICP_CONFIGURATION,2023,2,6
Soure,Redução de Potência Contratada,2022,1,197
Soure,Redução de Potência Contratada,2022,2,261
Soure,Redução de Potência Contratada,2023,1,278
Soure,Redução de Potência Contratada,2023,2,288
Soure,Redução de Potência Contratada,2024,1,106
Soure,Reposição de Potência Contratada,2022,1,157
Soure,Reposição de Potência Contratada,2022,2,218
Soure,Reposição de Potência Contratada,2023,1,211
Soure,Reposição de Potência Contratada,2023,2,237
Soure,Reposição de Potência Contratada,2024,1,62
Soure,Servico Alteração Contractual,2022,1,79
Soure,Servico Alteração Contractual,2022,2,127
Soure,Servico Alteração Contractual,2023,1,155
Soure,Servico Alteração Contractual,2023,2,135
Soure,Servico Alteração Contractual,2024,1,47
Soure,Serviço de Corte e Re-Ligação,2022,1,47
Soure,Serviço de Corte e Re-Ligação,2022,2,85
Soure,Serviço de Corte e Re-Ligação,2023,1,71
Soure,Serviço de Corte e Re-Ligação,2023,2,51
Soure,Serviço de Corte e Re-Ligação,2024,1,14
Sousel,Configuração de EMI,2022,1,3
Sousel,Configuração de EMI,2022,2,66
Sousel,Configuração de EMI,2023,1,122
Sousel,Configuração de EMI,2023,2,15
Sousel,Configuração de EMI,2024,1,4
Sousel,REMOTE_ICP_CONFIGURATION,2022,2,1
Sousel,REMOTE_ICP_CONFIGURATION,2023,1,1
Sousel,REMOTE_ICP_CONFIGURATION,2023,2,1
Sousel,Redução de Potência Contratada,2022,1,132
Sousel,Redução de Potência Contratada,2022,2,199
Sousel,Redução de Potência Contratada,2023,1,228
Sousel,Redução de Potência Contratada,2023,2,176
Sousel,Redução de Potência Contratada,2024,1,78
Sousel,Reposição de Potência Contratada,2022,1,115
Sousel,Reposição de Potência Contratada,2022,2,176
Sousel,Reposição de Potência Contratada,2023,1,190
Sousel,Reposição de Potência Contratada,2023,2,142
Sousel,Reposição de Potência Contratada,2024,1,55
Sousel,Servico Alteração Contractual,2022,1,30
Sousel,Servico Alteração Contractual,2022,2,52
Sousel,Servico Alteração Contractual,2023,1,65
Sousel,Servico Alteração Contractual,2023,2,75
Sousel,Servico Alteração Contractual,2024,1,37
Sousel,Serviço de Corte e Re-Ligação,2022,1,45
Sousel,Serviço de Corte e Re-Ligação,2022,2,66
Sousel,Serviço de Corte e Re-Ligação,2023,1,78
Sousel,Serviço de Corte e Re-Ligação,2023,2,48
Sousel,Serviço de Corte e Re-Ligação,2024,1,21
Sátão,Configuração de EMI,2022,1,25
Sátão,Configuração de EMI,2022,2,215
Sátão,Configuração de EMI,2023,1,545
Sátão,Configuração de EMI,2023,2,34
Sátão,Configuração de EMI,2024,1,7
Sátão,Outros,2022,2,1
Sátão,REMOTE_ICP_CONFIGURATION,2022,2,2
Sátão,REMOTE_ICP_CONFIGURATION,2023,1,8
Sátão,REMOTE_ICP_CONFIGURATION,2023,2,7
Sátão,Redução de Potência Contratada,2022,1,74
Sátão,Redução de Potência Contratada,2022,2,168
Sátão,Redução de Potência Contratada,2023,1,177
Sátão,Redução de Potência Contratada,2023,2,173
Sátão,Redução de Potência Contratada,2024,1,48
Sátão,Reposição de Potência Contratada,2022,1,54
Sátão,Reposição de Potência Contratada,2022,2,139
Sátão,Reposição de Potência Contratada,2023,1,140
Sátão,Reposição de Potência Contratada,2023,2,126
Sátão,Reposição de Potência Contratada,2024,1,40
Sátão,Servico Alteração Contractual,2022,1,74
Sátão,Servico Alteração Contractual,2022,2,115
Sátão,Servico Alteração Contractual,2023,1,118
Sátão,Servico Alteração Contractual,2023,2,138
Sátão,Servico Alteração Contractual,2024,1,52
Sátão,Serviço de Corte e Re-Ligação,2022,1,21
Sátão,Serviço de Corte e Re-Ligação,2022,2,57
Sátão,Serviço de Corte e Re-Ligação,2023,1,64
Sátão,Serviço de Corte e Re-Ligação,2023,2,56
Sátão,Serviço de Corte e Re-Ligação,2024,1,19
São Brás de Alportel,Configuração de EMI,2022,1,4
São Brás de Alportel,Configuração de EMI,2022,2,304
São Brás de Alportel,Configuração de EMI,2023,1,624
São Brás de Alportel,Configuração de EMI,2023,2,23
São Brás de Alportel,Configuração de EMI,2024,1,9
São Brás de Alportel,Outros,2022,2,1
São Brás de Alportel,REMOTE_ICP_CONFIGURATION,2023,1,2
São Brás de Alportel,REMOTE_ICP_CONFIGURATION,2023,2,7
São Brás de Alportel,REMOTE_ICP_CONFIGURATION,2024,1,2
São Brás de Alportel,Redução de Potência Contratada,2022,1,64
São Brás de Alportel,Redução de Potência Contratada,2022,2,180
São Brás de Alportel,Redução de Potência Contratada,2023,1,215
São Brás de Alportel,Redução de Potência Contratada,2023,2,295
São Brás de Alportel,Redução de Potência Contratada,2024,1,137
São Brás de Alportel,Reposição de Potência Contratada,2022,1,55
São Brás de Alportel,Reposição de Potência Contratada,2022,2,159
São Brás de Alportel,Reposição de Potência Contratada,2023,1,176
São Brás de Alportel,Reposição de Potência Contratada,2023,2,256
São Brás de Alportel,Reposição de Potência Contratada,2024,1,97
São Brás de Alportel,Servico Alteração Contractual,2022,1,64
São Brás de Alportel,Servico Alteração Contractual,2022,2,118
São Brás de Alportel,Servico Alteração Contractual,2023,1,148
São Brás de Alportel,Servico Alteração Contractual,2023,2,212
São Brás de Alportel,Servico Alteração Contractual,2024,1,86
São Brás de Alportel,Serviço de Corte e Re-Ligação,2022,1,43
São Brás de Alportel,Serviço de Corte e Re-Ligação,2022,2,73
São Brás de Alportel,Serviço de Corte e Re-Ligação,2023,1,114
São Brás de Alportel,Serviço de Corte e Re-Ligação,2023,2,105
São Brás de Alportel,Serviço de Corte e Re-Ligação,2024,1,18
São João da Madeira,Configuração de EMI,2022,1,9
São João da Madeira,Configuração de EMI,2022,2,274
São João da Madeira,Configuração de EMI,2023,1,496
São João da Madeira,Configuração de EMI,2023,2,16
São João da Madeira,Configuração de EMI,2024,1,2
São João da Madeira,REMOTE_ICP_CONFIGURATION,2022,2,1
São João da Madeira,REMOTE_ICP_CONFIGURATION,2023,1,4
São João da Madeira,REMOTE_ICP_CONFIGURATION,2023,2,7
São João da Madeira,REMOTE_ICP_CONFIGURATION,2024,1,1
São João da Madeira,Redução de Potência Contratada,2022,1,436
São João da Madeira,Redução de Potência Contratada,2022,2,697
São João da Madeira,Redução de Potência Contratada,2023,1,788
São João da Madeira,Redução de Potência Contratada,2023,2,647
São João da Madeira,Redução de Potência Contratada,2024,1,247
São João da Madeira,Reposição de Potência Contratada,2022,1,323
São João da Madeira,Reposição de Potência Contratada,2022,2,513
São João da Madeira,Reposição de Potência Contratada,2023,1,512
São João da Madeira,Reposição de Potência Contratada,2023,2,425
São João da Madeira,Reposição de Potência Contratada,2024,1,140
São João da Madeira,Servico Alteração Contractual,2022,1,192
São João da Madeira,Servico Alteração Contractual,2022,2,423
São João da Madeira,Servico Alteração Contractual,2023,1,401
São João da Madeira,Servico Alteração Contractual,2023,2,348
São João da Madeira,Servico Alteração Contractual,2024,1,142
São João da Madeira,Serviço de Corte e Re-Ligação,2022,1,80
São João da Madeira,Serviço de Corte e Re-Ligação,2022,2,132
São João da Madeira,Serviço de Corte e Re-Ligação,2023,1,139
São João da Madeira,Serviço de Corte e Re-Ligação,2023,2,81
São João da Madeira,Serviço de Corte e Re-Ligação,2024,1,37
São João da Pesqueira,Configuração de EMI,2022,1,4
São João da Pesqueira,Configuração de EMI,2022,2,142
São João da Pesqueira,Configuração de EMI,2023,1,430
São João da Pesqueira,Configuração de EMI,2023,2,11
São João da Pesqueira,Configuração de EMI,2024,1,1
São João da Pesqueira,Outros,2023,1,1
São João da Pesqueira,REMOTE_ICP_CONFIGURATION,2023,1,6
São João da Pesqueira,REMOTE_ICP_CONFIGURATION,2023,2,2
São João da Pesqueira,Redução de Potência Contratada,2022,1,66
São João da Pesqueira,Redução de Potência Contratada,2022,2,162
São João da Pesqueira,Redução de Potência Contratada,2023,1,196
São João da Pesqueira,Redução de Potência Contratada,2023,2,176
São João da Pesqueira,Redução de Potência Contratada,2024,1,57
São João da Pesqueira,Reposição de Potência Contratada,2022,1,56
São João da Pesqueira,Reposição de Potência Contratada,2022,2,136
São João da Pesqueira,Reposição de Potência Contratada,2023,1,158
São João da Pesqueira,Reposição de Potência Contratada,2023,2,132
São João da Pesqueira,Reposição de Potência Contratada,2024,1,40
São João da Pesqueira,Servico Alteração Contractual,2022,1,26
São João da Pesqueira,Servico Alteração Contractual,2022,2,41
São João da Pesqueira,Servico Alteração Contractual,2023,1,41
São João da Pesqueira,Servico Alteração Contractual,2023,2,59
São João da Pesqueira,Servico Alteração Contractual,2024,1,33
São João da Pesqueira,Serviço de Corte e Re-Ligação,2022,1,34
São João da Pesqueira,Serviço de Corte e Re-Ligação,2022,2,34
São João da Pesqueira,Serviço de Corte e Re-Ligação,2023,1,52
São João da Pesqueira,Serviço de Corte e Re-Ligação,2023,2,53
São João da Pesqueira,Serviço de Corte e Re-Ligação,2024,1,17
São Pedro do Sul,Configuração de EMI,2022,1,12
São Pedro do Sul,Configuração de EMI,2022,2,264
São Pedro do Sul,Configuração de EMI,2023,1,1238
São Pedro do Sul,Configuração de EMI,2023,2,73
São Pedro do Sul,Configuração de EMI,2024,1,11
São Pedro do Sul,Outros,2023,1,3
São Pedro do Sul,REMOTE_ICP_CONFIGURATION,2022,1,1
São Pedro do Sul,REMOTE_ICP_CONFIGURATION,2022,2,13
