Concelho,Tipo de Instalação,Nível de Tensão,Ano,Mês,CPEs (#)
Barreiro,Não Doméstico,Baixa Tensão Normal,2022,10,8986
Barreiro,Não Doméstico,Baixa Tensão Normal,2022,11,8998
Barreiro,Não Doméstico,Baixa Tensão Normal,2022,12,8997
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,1,9005
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,2,9014
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,3,9019
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,4,9019
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,5,9019
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,6,9061
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,7,9094
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,8,9118
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,9,9124
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,10,9119
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,11,9134
Barreiro,Não Doméstico,Baixa Tensão Normal,2023,12,9134
Barreiro,Não Doméstico,Baixa Tensão Normal,2024,1,9133
Barreiro,Não Doméstico,Baixa Tensão Normal,2024,2,9125
Barreiro,Não Doméstico,Baixa Tensão Normal,2024,3,9126
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,66
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,67
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,65
Barreiro,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,65
Barreiro,Outros,Baixa Tensão Especial,2024,2,1
Barreiro,Outros,Baixa Tensão Especial,2024,3,1
Barreiro,Outros,Baixa Tensão Normal,2022,3,243
Barreiro,Outros,Baixa Tensão Normal,2022,4,241
Barreiro,Outros,Baixa Tensão Normal,2022,5,242
Barreiro,Outros,Baixa Tensão Normal,2022,6,243
Barreiro,Outros,Baixa Tensão Normal,2022,7,249
Barreiro,Outros,Baixa Tensão Normal,2022,8,241
Barreiro,Outros,Baixa Tensão Normal,2022,9,247
Barreiro,Outros,Baixa Tensão Normal,2022,10,244
Barreiro,Outros,Baixa Tensão Normal,2022,11,244
Barreiro,Outros,Baixa Tensão Normal,2022,12,247
Barreiro,Outros,Baixa Tensão Normal,2023,1,243
Barreiro,Outros,Baixa Tensão Normal,2023,2,242
Barreiro,Outros,Baixa Tensão Normal,2023,3,241
Barreiro,Outros,Baixa Tensão Normal,2023,4,241
Barreiro,Outros,Baixa Tensão Normal,2023,5,241
Barreiro,Outros,Baixa Tensão Normal,2023,6,245
Barreiro,Outros,Baixa Tensão Normal,2023,7,249
Barreiro,Outros,Baixa Tensão Normal,2023,8,244
Barreiro,Outros,Baixa Tensão Normal,2023,9,246
Barreiro,Outros,Baixa Tensão Normal,2023,10,246
Barreiro,Outros,Baixa Tensão Normal,2023,11,248
Barreiro,Outros,Baixa Tensão Normal,2023,12,251
Barreiro,Outros,Baixa Tensão Normal,2024,1,248
Barreiro,Outros,Baixa Tensão Normal,2024,2,247
Barreiro,Outros,Baixa Tensão Normal,2024,3,249
Batalha,Doméstico,Baixa Tensão Normal,2022,3,7696
Batalha,Doméstico,Baixa Tensão Normal,2022,4,7712
Batalha,Doméstico,Baixa Tensão Normal,2022,5,7716
Batalha,Doméstico,Baixa Tensão Normal,2022,6,7718
Batalha,Doméstico,Baixa Tensão Normal,2022,7,7719
Batalha,Doméstico,Baixa Tensão Normal,2022,8,7725
Batalha,Doméstico,Baixa Tensão Normal,2022,9,7731
Batalha,Doméstico,Baixa Tensão Normal,2022,10,7737
Batalha,Doméstico,Baixa Tensão Normal,2022,11,7744
Batalha,Doméstico,Baixa Tensão Normal,2022,12,7747
Batalha,Doméstico,Baixa Tensão Normal,2023,1,7745
Batalha,Doméstico,Baixa Tensão Normal,2023,2,7747
Batalha,Doméstico,Baixa Tensão Normal,2023,3,7750
Batalha,Doméstico,Baixa Tensão Normal,2023,4,7750
Batalha,Doméstico,Baixa Tensão Normal,2023,5,7750
Batalha,Doméstico,Baixa Tensão Normal,2023,6,7775
Batalha,Doméstico,Baixa Tensão Normal,2023,7,7778
Batalha,Doméstico,Baixa Tensão Normal,2023,8,7777
Batalha,Doméstico,Baixa Tensão Normal,2023,9,7792
Batalha,Doméstico,Baixa Tensão Normal,2023,10,7803
Batalha,Doméstico,Baixa Tensão Normal,2023,11,7801
Batalha,Doméstico,Baixa Tensão Normal,2023,12,7803
Batalha,Doméstico,Baixa Tensão Normal,2024,1,7811
Batalha,Doméstico,Baixa Tensão Normal,2024,2,7815
Batalha,Doméstico,Baixa Tensão Normal,2024,3,7819
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,3,143
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,4,143
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,5,143
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,6,144
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,7,144
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,8,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,9,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,10,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,11,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2022,12,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,1,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,2,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,3,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,4,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,5,145
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,6,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,7,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,8,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,9,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,10,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,11,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2023,12,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2024,1,147
Batalha,Iluminação Pública,Baixa Tensão Normal,2024,2,148
Batalha,Iluminação Pública,Baixa Tensão Normal,2024,3,148
Batalha,Não Doméstico,Baixa Tensão Especial,2022,3,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,4,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,5,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,6,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,7,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,8,51
Batalha,Não Doméstico,Baixa Tensão Especial,2022,9,50
Batalha,Não Doméstico,Baixa Tensão Especial,2022,10,50
Batalha,Não Doméstico,Baixa Tensão Especial,2022,11,50
Batalha,Não Doméstico,Baixa Tensão Especial,2022,12,50
Batalha,Não Doméstico,Baixa Tensão Especial,2023,1,50
Batalha,Não Doméstico,Baixa Tensão Especial,2023,2,50
Batalha,Não Doméstico,Baixa Tensão Especial,2023,3,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,4,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,5,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,6,50
Batalha,Não Doméstico,Baixa Tensão Especial,2023,7,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,8,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,9,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,10,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,11,49
Batalha,Não Doméstico,Baixa Tensão Especial,2023,12,49
Batalha,Não Doméstico,Baixa Tensão Especial,2024,1,49
Batalha,Não Doméstico,Baixa Tensão Especial,2024,2,49
Batalha,Não Doméstico,Baixa Tensão Especial,2024,3,50
Batalha,Não Doméstico,Baixa Tensão Normal,2022,3,1679
Batalha,Não Doméstico,Baixa Tensão Normal,2022,4,1681
Batalha,Não Doméstico,Baixa Tensão Normal,2022,5,1685
Batalha,Não Doméstico,Baixa Tensão Normal,2022,6,1691
Batalha,Não Doméstico,Baixa Tensão Normal,2022,7,1698
Batalha,Não Doméstico,Baixa Tensão Normal,2022,8,1697
Batalha,Não Doméstico,Baixa Tensão Normal,2022,9,1701
Batalha,Não Doméstico,Baixa Tensão Normal,2022,10,1703
Batalha,Não Doméstico,Baixa Tensão Normal,2022,11,1704
Batalha,Não Doméstico,Baixa Tensão Normal,2022,12,1699
Batalha,Não Doméstico,Baixa Tensão Normal,2023,1,1699
Batalha,Não Doméstico,Baixa Tensão Normal,2023,2,1701
Batalha,Não Doméstico,Baixa Tensão Normal,2023,3,1701
Batalha,Não Doméstico,Baixa Tensão Normal,2023,4,1701
Batalha,Não Doméstico,Baixa Tensão Normal,2023,5,1701
Batalha,Não Doméstico,Baixa Tensão Normal,2023,6,1719
Batalha,Não Doméstico,Baixa Tensão Normal,2023,7,1721
Batalha,Não Doméstico,Baixa Tensão Normal,2023,8,1725
Batalha,Não Doméstico,Baixa Tensão Normal,2023,9,1727
Batalha,Não Doméstico,Baixa Tensão Normal,2023,10,1729
Batalha,Não Doméstico,Baixa Tensão Normal,2023,11,1730
Batalha,Não Doméstico,Baixa Tensão Normal,2023,12,1733
Batalha,Não Doméstico,Baixa Tensão Normal,2024,1,1733
Batalha,Não Doméstico,Baixa Tensão Normal,2024,2,1731
Batalha,Não Doméstico,Baixa Tensão Normal,2024,3,1735
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,97
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,98
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,98
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,98
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,98
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,98
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,99
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,100
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,100
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,100
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,100
Batalha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,100
Batalha,Outros,Baixa Tensão Especial,2022,6,1
Batalha,Outros,Baixa Tensão Especial,2022,7,1
Batalha,Outros,Baixa Tensão Especial,2023,6,1
Batalha,Outros,Baixa Tensão Especial,2023,7,1
Batalha,Outros,Baixa Tensão Normal,2022,3,72
Batalha,Outros,Baixa Tensão Normal,2022,4,68
Batalha,Outros,Baixa Tensão Normal,2022,5,67
Batalha,Outros,Baixa Tensão Normal,2022,6,68
Batalha,Outros,Baixa Tensão Normal,2022,7,69
Batalha,Outros,Baixa Tensão Normal,2022,8,66
Batalha,Outros,Baixa Tensão Normal,2022,9,67
Batalha,Outros,Baixa Tensão Normal,2022,10,69
Batalha,Outros,Baixa Tensão Normal,2022,11,68
Batalha,Outros,Baixa Tensão Normal,2022,12,68
Batalha,Outros,Baixa Tensão Normal,2023,1,66
Batalha,Outros,Baixa Tensão Normal,2023,2,66
Batalha,Outros,Baixa Tensão Normal,2023,3,64
Batalha,Outros,Baixa Tensão Normal,2023,4,64
Batalha,Outros,Baixa Tensão Normal,2023,5,64
Batalha,Outros,Baixa Tensão Normal,2023,6,60
Batalha,Outros,Baixa Tensão Normal,2023,7,61
Batalha,Outros,Baixa Tensão Normal,2023,8,59
Batalha,Outros,Baixa Tensão Normal,2023,9,58
Batalha,Outros,Baixa Tensão Normal,2023,10,60
Batalha,Outros,Baixa Tensão Normal,2023,11,57
Batalha,Outros,Baixa Tensão Normal,2023,12,57
Batalha,Outros,Baixa Tensão Normal,2024,1,58
Batalha,Outros,Baixa Tensão Normal,2024,2,57
Batalha,Outros,Baixa Tensão Normal,2024,3,59
Beja,Doméstico,Baixa Tensão Normal,2022,3,17537
Beja,Doméstico,Baixa Tensão Normal,2022,4,17522
Beja,Doméstico,Baixa Tensão Normal,2022,5,17514
Beja,Doméstico,Baixa Tensão Normal,2022,6,17520
Beja,Doméstico,Baixa Tensão Normal,2022,7,17524
Beja,Doméstico,Baixa Tensão Normal,2022,8,17530
Beja,Doméstico,Baixa Tensão Normal,2022,9,17564
Beja,Doméstico,Baixa Tensão Normal,2022,10,17584
Beja,Doméstico,Baixa Tensão Normal,2022,11,17599
Beja,Doméstico,Baixa Tensão Normal,2022,12,17600
Beja,Doméstico,Baixa Tensão Normal,2023,1,17616
Beja,Doméstico,Baixa Tensão Normal,2023,2,17645
Beja,Doméstico,Baixa Tensão Normal,2023,3,17639
Beja,Doméstico,Baixa Tensão Normal,2023,4,17639
Beja,Doméstico,Baixa Tensão Normal,2023,5,17639
Beja,Doméstico,Baixa Tensão Normal,2023,6,17677
Beja,Doméstico,Baixa Tensão Normal,2023,7,17685
Beja,Doméstico,Baixa Tensão Normal,2023,8,17709
Beja,Doméstico,Baixa Tensão Normal,2023,9,17718
Beja,Doméstico,Baixa Tensão Normal,2023,10,17752
Beja,Doméstico,Baixa Tensão Normal,2023,11,17771
Beja,Doméstico,Baixa Tensão Normal,2023,12,17772
Beja,Doméstico,Baixa Tensão Normal,2024,1,17785
Beja,Doméstico,Baixa Tensão Normal,2024,2,17776
Beja,Doméstico,Baixa Tensão Normal,2024,3,17787
Beja,Iluminação Pública,Baixa Tensão Normal,2022,3,190
Beja,Iluminação Pública,Baixa Tensão Normal,2022,4,190
Beja,Iluminação Pública,Baixa Tensão Normal,2022,5,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,6,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,7,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,8,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,9,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,10,191
Beja,Iluminação Pública,Baixa Tensão Normal,2022,11,192
Beja,Iluminação Pública,Baixa Tensão Normal,2022,12,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,1,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,2,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,3,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,4,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,5,192
Beja,Iluminação Pública,Baixa Tensão Normal,2023,6,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,7,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,8,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,9,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,10,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,11,193
Beja,Iluminação Pública,Baixa Tensão Normal,2023,12,193
Beja,Iluminação Pública,Baixa Tensão Normal,2024,1,193
Beja,Iluminação Pública,Baixa Tensão Normal,2024,2,193
Beja,Iluminação Pública,Baixa Tensão Normal,2024,3,193
Beja,Não Doméstico,Baixa Tensão Especial,2022,3,289
Beja,Não Doméstico,Baixa Tensão Especial,2022,4,290
Beja,Não Doméstico,Baixa Tensão Especial,2022,5,289
Beja,Não Doméstico,Baixa Tensão Especial,2022,6,290
Beja,Não Doméstico,Baixa Tensão Especial,2022,7,290
Beja,Não Doméstico,Baixa Tensão Especial,2022,8,294
Beja,Não Doméstico,Baixa Tensão Especial,2022,9,295
Beja,Não Doméstico,Baixa Tensão Especial,2022,10,293
Beja,Não Doméstico,Baixa Tensão Especial,2022,11,294
Beja,Não Doméstico,Baixa Tensão Especial,2022,12,295
Beja,Não Doméstico,Baixa Tensão Especial,2023,1,295
Beja,Não Doméstico,Baixa Tensão Especial,2023,2,295
Beja,Não Doméstico,Baixa Tensão Especial,2023,3,296
Beja,Não Doméstico,Baixa Tensão Especial,2023,4,296
Beja,Não Doméstico,Baixa Tensão Especial,2023,5,296
Beja,Não Doméstico,Baixa Tensão Especial,2023,6,298
Beja,Não Doméstico,Baixa Tensão Especial,2023,7,298
Beja,Não Doméstico,Baixa Tensão Especial,2023,8,299
Beja,Não Doméstico,Baixa Tensão Especial,2023,9,300
Beja,Não Doméstico,Baixa Tensão Especial,2023,10,301
Beja,Não Doméstico,Baixa Tensão Especial,2023,11,302
Beja,Não Doméstico,Baixa Tensão Especial,2023,12,302
Beja,Não Doméstico,Baixa Tensão Especial,2024,1,302
Beja,Não Doméstico,Baixa Tensão Especial,2024,2,302
Beja,Não Doméstico,Baixa Tensão Especial,2024,3,303
Beja,Não Doméstico,Baixa Tensão Normal,2022,3,4546
Beja,Não Doméstico,Baixa Tensão Normal,2022,4,4540
Beja,Não Doméstico,Baixa Tensão Normal,2022,5,4537
Beja,Não Doméstico,Baixa Tensão Normal,2022,6,4543
Beja,Não Doméstico,Baixa Tensão Normal,2022,7,4555
Beja,Não Doméstico,Baixa Tensão Normal,2022,8,4554
Beja,Não Doméstico,Baixa Tensão Normal,2022,9,4567
Beja,Não Doméstico,Baixa Tensão Normal,2022,10,4571
Beja,Não Doméstico,Baixa Tensão Normal,2022,11,4575
Beja,Não Doméstico,Baixa Tensão Normal,2022,12,4575
Beja,Não Doméstico,Baixa Tensão Normal,2023,1,4574
Beja,Não Doméstico,Baixa Tensão Normal,2023,2,4579
Beja,Não Doméstico,Baixa Tensão Normal,2023,3,4575
Beja,Não Doméstico,Baixa Tensão Normal,2023,4,4575
Beja,Não Doméstico,Baixa Tensão Normal,2023,5,4575
Beja,Não Doméstico,Baixa Tensão Normal,2023,6,4591
Beja,Não Doméstico,Baixa Tensão Normal,2023,7,4593
Beja,Não Doméstico,Baixa Tensão Normal,2023,8,4593
Beja,Não Doméstico,Baixa Tensão Normal,2023,9,4601
Beja,Não Doméstico,Baixa Tensão Normal,2023,10,4607
Beja,Não Doméstico,Baixa Tensão Normal,2023,11,4605
Beja,Não Doméstico,Baixa Tensão Normal,2023,12,4607
Beja,Não Doméstico,Baixa Tensão Normal,2024,1,4627
Beja,Não Doméstico,Baixa Tensão Normal,2024,2,4620
Beja,Não Doméstico,Baixa Tensão Normal,2024,3,4621
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,215
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,215
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,218
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,217
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,220
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,220
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,220
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,220
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,220
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,223
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,223
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,226
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,225
Beja,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,225
Beja,Outros,Baixa Tensão Especial,2022,12,1
Beja,Outros,Baixa Tensão Especial,2023,12,1
Beja,Outros,Baixa Tensão Normal,2022,3,85
Beja,Outros,Baixa Tensão Normal,2022,4,84
Beja,Outros,Baixa Tensão Normal,2022,5,83
Beja,Outros,Baixa Tensão Normal,2022,6,82
Beja,Outros,Baixa Tensão Normal,2022,7,81
Beja,Outros,Baixa Tensão Normal,2022,8,80
