ano,mes,energia_ativa_baixa_tensao_kwh,energia_ativa_alta_tensao_kwh,cpes_domestico_baixa_tensao,cpes_domestico_alta_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_iluminacao_publica_alta_tensao,cpes_nao_domestico_baixa_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_baixa_tensao,cpes_outros_alta_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao
2023,2,15135505,7034901,40153,0,384,0,7050,160,234,0,58872,10
2023,3,15146886,7608022,40163,0,384,0,7051,160,233,0,61170,10
2023,4,12974869,6963399,40163,0,384,0,7051,160,233,0,62824,10
2023,5,12890086,7344825,40163,0,384,0,7051,160,233,0,64332,10
2023,6,12552521,7470523,40257,0,383,0,7082,161,239,0,69306,10
2023,7,12744030,7580450,40282,0,383,0,7085,160,238,0,71466,10
2023,8,12684671,7024588,40324,0,383,0,7095,160,241,0,72974,10
2023,9,12499103,7472884,40390,0,383,0,7114,159,233,0,72848,12
2023,10,13835752,7938044,40435,0,383,0,7129,159,232,0,75748,12
2023,11,15228248,7767066,40449,0,383,0,7139,159,230,0,76446,12
2023,12,18081717,7177446,40460,0,383,0,7147,159,238,0,78610,12
2024,1,7979328,3303717,40467,0,383,0,7139,159,232,0,80232,14
2022,8,2833255,432779,11453,0,181,0,2045,46,49,0,10612,4
2022,9,2433512,355108,11459,0,182,0,2047,45,44,0,10352,4
2022,10,2461450,462588,11467,0,182,0,2047,46,46,0,10922,4
2022,11,2680834,577271,11477,0,183,0,2053,46,39,0,11434,4
2022,12,3048157,639808,11479,0,183,0,2054,46,38,0,11564,4
2023,1,3163418,586844,11486,0,183,0,2054,46,37,0,11764,4
2023,2,2715167,509074,11492,0,183,0,2062,46,36,0,11910,4
2023,3,2628484,512123,11492,0,183,0,2063,46,36,0,12328,4
2023,4,2220413,417684,11489,0,183,0,2063,46,36,0,12682,4
2023,5,2164733,401447,11489,0,183,0,2063,46,36,0,12426,4
2023,6,2155374,407277,11484,0,184,0,2072,47,38,0,13884,4
2023,7,2537309,478139,11493,0,184,0,2083,47,40,0,14488,4
2023,8,2734079,485986,11498,0,184,0,2086,47,41,0,14762,4
2023,9,2333948,428180,11504,0,184,0,2090,47,36,0,15228,4
2023,10,2441321,482853,11499,0,184,0,2085,47,37,0,15284,4
2023,11,2750622,610712,11499,0,184,0,2088,47,36,0,16622,4
2023,12,3460800,714367,11483,0,184,0,2092,47,36,0,17868,4
2024,1,1546704,221776,11484,0,184,0,2095,46,37,0,19810,4
2022,8,1961183,1570508,5525,0,63,0,1312,56,59,0,11140,2
2022,9,1810892,1936100,5530,0,63,0,1317,56,55,0,10414,2
2022,10,1875884,1967988,5536,0,63,0,1319,56,52,0,10662,2
2022,11,2023213,1857554,5540,0,63,0,1315,56,51,0,11184,2
2022,12,2367066,1516918,5541,0,63,0,1316,56,51,0,10964,2
2023,1,2618404,1947707,5547,0,63,0,1317,55,50,0,10552,2
2023,2,2322533,1744507,5548,0,63,0,1314,55,51,0,10778,2
2023,3,2143634,1934572,5551,0,63,0,1318,55,51,0,10308,2
2023,4,1780391,1710576,5551,0,63,0,1318,55,51,0,11198,2
2023,5,1807144,1865038,5551,0,63,0,1318,55,51,0,11294,2
2023,6,1861914,1943751,5556,0,63,0,1325,55,50,0,11514,2
2023,7,2022331,1885073,5562,0,63,0,1327,55,50,0,11420,2
2023,8,2058495,1640198,5564,0,63,0,1328,56,51,0,11514,4
2023,9,1877112,2016316,5566,0,63,0,1331,56,49,0,11356,4
2023,10,1977886,2016451,5580,0,63,0,1328,56,48,0,11274,4
2023,11,2129614,2081775,5583,0,63,0,1332,56,50,0,11352,4
2023,12,2597448,1709678,5592,0,63,0,1330,56,49,0,10984,4
2024,1,1161261,1075571,5597,0,63,0,1332,56,49,0,11592,4
2022,8,1153581,466868,2911,0,29,0,765,29,6,0,5558,2
2022,9,982052,384578,2914,0,29,0,766,30,4,0,5580,2
2022,10,1003624,326750,2917,0,30,0,769,30,4,0,5570,2
2022,11,1082503,270545,2916,0,30,0,770,30,4,0,5512,2
2022,12,1260790,262011,2918,0,30,0,771,30,4,0,5502,2
2023,1,1383816,290937,2919,0,30,0,771,31,3,0,5758,2
2023,2,1232495,281039,2923,0,30,0,770,31,3,0,5746,2
2023,3,1142516,318305,2924,0,30,0,770,31,3,0,6046,2
2023,4,952683,373012,2924,0,30,0,770,31,3,0,6160,2
2023,5,966091,392256,2924,0,30,0,770,31,3,0,5924,2
2023,6,1062586,417674,2929,0,30,0,772,34,3,0,6066,2
2023,7,1183026,502682,2927,0,30,0,771,34,3,0,6372,2
2023,8,1180908,562657,2931,0,30,0,771,34,4,0,6444,2
2023,9,1031395,484099,2930,0,30,0,769,34,3,0,6024,2
2023,10,1063340,407743,2935,0,30,0,773,34,3,0,5822,2
2023,11,1136557,288904,2938,0,30,0,772,34,3,0,6070,0
2023,12,1381359,296407,2939,0,30,0,773,34,6,0,6496,2
2024,1,691724,142172,2946,0,30,0,775,34,4,0,6916,2
2022,8,14951129,31660362,46310,0,488,0,8944,160,462,0,38498,22
2022,9,14102848,33064401,46346,0,489,0,8957,160,456,0,38274,24
2022,10,14811757,35625944,46398,0,489,0,8954,160,457,0,38124,24
2022,11,15632863,34864085,46449,0,491,0,8970,160,452,0,37814,24
2022,12,17713717,32436756,46477,0,491,0,8984,160,466,0,39602,22
2023,1,18576455,35098860,46540,0,491,0,8999,160,449,0,41324,22
2023,2,16048031,33100427,46558,0,491,0,9026,160,444,0,43510,24
2023,3,16295853,36493721,46541,0,491,0,9054,161,450,0,43474,26
2023,4,14095902,34591422,46541,0,491,0,9054,161,450,0,45360,24
2023,5,14024536,28463125,46541,0,491,0,9054,161,450,0,47812,24
2023,6,13832247,36595609,46691,0,491,0,9102,163,471,0,52994,30
2023,7,14619439,36737185,46733,0,492,0,9128,162,496,0,54442,30
2023,8,15105073,35384469,46786,0,492,0,9129,162,458,0,60920,28
2023,9,14162353,23645314,46811,0,493,0,9133,162,458,0,64500,28
2023,10,15161883,23427894,46853,0,493,0,9144,163,454,0,66750,28
2023,11,16459748,35078424,46867,0,494,0,9168,163,451,0,69032,30
2023,12,19525867,33285619,46912,0,495,0,9165,163,453,0,73336,28
2024,1,8456655,5697180,46948,0,495,0,9163,163,434,0,78140,34
2022,8,1283867,6407130,3020,0,29,0,873,61,26,0,6112,2
2022,9,1046554,3513895,3027,0,29,0,870,61,18,0,5896,2
2022,10,948256,2651975,3037,0,29,0,877,62,18,0,6016,2
2022,11,991825,637697,3033,0,29,0,878,62,18,0,6044,2
2022,12,1181557,506951,3033,0,29,0,878,62,19,0,6186,2
2023,1,1306514,379144,3034,0,29,0,881,62,17,0,6254,2
2023,2,1176594,1080364,3036,0,29,0,880,62,18,0,6252,2
2023,3,1094929,1405060,3040,0,29,0,880,62,17,0,6380,2
2023,4,986719,3592174,3040,0,29,0,880,62,17,0,6412,2
2023,5,1012352,4335474,3040,0,29,0,880,62,17,0,6320,2
2023,6,1134299,4737853,3047,0,29,0,891,61,21,0,6460,2
2023,7,1318525,6581594,3057,0,29,0,888,61,16,0,6370,2
2023,8,1356250,5945309,3061,0,29,0,888,61,18,0,6682,2
2023,9,1109307,2609528,3066,0,29,0,881,61,16,0,6608,2
2023,10,1055505,2588631,3069,0,29,0,881,61,17,0,6742,2
2023,11,1087673,725360,3072,0,29,0,885,61,19,0,6778,2
2023,12,1326222,612795,3076,0,29,0,884,61,19,0,6946,2
2024,1,607332,155659,3073,0,29,0,881,60,16,0,7090,2
2022,8,1962469,1945396,7271,0,140,0,1039,38,69,0,2878,2
2022,9,1787452,1193777,7274,0,140,0,1038,38,110,0,3028,2
2022,10,1855680,1893044,7275,0,140,0,1036,38,67,0,3384,2
2022,11,1922557,1446397,7276,0,140,0,1038,38,67,0,3602,2
2022,12,2110301,1413188,7283,0,140,0,1039,38,67,0,3810,2
2023,1,2203331,1472402,7282,0,140,0,1043,38,69,0,4268,2
2023,2,1914377,1421090,7290,0,140,0,1045,38,72,0,4890,2
2023,3,1964308,1569608,7289,0,140,0,1045,38,72,0,5678,2
2023,4,1735875,1517952,7289,0,140,0,1045,38,72,0,5970,2
2023,5,1724249,1526895,7289,0,140,0,1045,38,72,0,6284,2
2023,6,1704142,1803308,7324,0,142,0,1045,38,68,0,7230,2
2023,7,1882843,2146497,7335,0,142,0,1048,38,68,0,7510,2
2023,8,1973166,2298658,7340,0,142,0,1050,38,71,0,7748,4
2023,9,1780798,2023668,7345,0,142,0,1049,38,73,0,8034,4
2023,10,1875876,1700127,7348,0,142,0,1051,38,68,0,8518,6
2023,11,1998213,1763938,7346,0,142,0,1049,38,66,0,8896,6
2023,12,2344214,1907420,7356,0,142,0,1050,39,70,0,9236,6
2024,1,1018145,53181,7354,0,142,0,1050,39,69,0,9508,6
2022,8,1303634,194059,4356,0,60,0,1259,18,18,0,3554,2
2022,9,1161975,171218,4348,0,60,0,1257,18,17,0,3444,2
2022,10,1159207,162917,4347,0,60,0,1260,18,17,0,3928,2
2022,11,1204666,158342,4348,0,61,0,1253,18,16,0,4230,2
2022,12,1359299,180824,4349,0,61,0,1247,18,16,0,4252,2
2023,1,1390938,196001,4351,0,61,0,1248,20,16,0,4410,2
2023,2,1208995,177415,4358,0,62,0,1248,20,18,0,4480,2
2023,3,1178240,195115,4357,0,62,0,1247,20,18,0,5028,2
2023,4,1023701,158488,4357,0,62,0,1247,20,18,0,5146,2
2023,5,1025265,165340,4357,0,62,0,1247,20,18,0,5154,2
2023,6,1021002,178502,4355,0,64,0,1261,20,19,0,5244,2
2023,7,1197777,193789,4355,0,64,0,1265,21,21,0,5394,2
2023,8,1284177,209431,4366,0,64,0,1263,21,18,0,5934,2
2023,9,1102233,194716,4360,0,64,0,1265,21,17,0,5578,2
2023,10,1115889,185479,4364,0,64,0,1259,21,17,0,5700,2
2023,11,1231422,185917,4362,0,64,0,1253,21,13,0,6044,2
2023,12,1517628,191273,4355,0,64,0,1252,21,13,0,7312,2
2024,1,544663,93414,4346,0,65,0,1251,22,13,0,7466,2
2022,8,17837266,56882869,61194,1,391,0,15444,289,256,0,69966,6
2022,9,17288223,48058359,61212,1,392,0,15477,289,260,0,69138,6
2022,10,18148454,53347334,61260,1,392,0,15491,288,248,0,73510,6
2022,11,18449804,54996489,61345,1,392,0,15511,288,245,0,74150,6
2022,12,20600630,55379062,61380,1,394,0,15529,288,244,0,75140,10
2023,1,22160269,46102305,61413,1,394,0,15532,288,247,0,81722,10
2023,2,19767654,45227944,61439,1,394,0,15548,289,245,0,84234,10
2023,3,19182272,56235558,61484,1,395,0,15545,288,246,0,87490,8
2023,4,16820370,50383135,61484,1,395,0,15545,288,246,0,89458,10
2023,5,17312507,53569392,61484,1,395,0,15545,288,246,0,86286,10
2023,6,17489663,51027062,61693,1,395,0,15634,289,293,0,95172,12
2023,7,18105212,52295551,61724,1,396,0,15638,288,247,0,95586,12
2023,8,18257488,50535792,61761,1,396,0,15661,289,253,0,97028,12
2023,9,17564097,49011262,61779,1,396,0,15674,289,252,0,99204,16
2023,10,18524570,54047193,61843,1,405,0,15696,289,241,0,99820,20
2023,11,18960526,46373166,61843,1,404,0,15712,290,248,0,101618,22
2023,12,22513493,48595167,61877,1,404,0,15717,290,248,0,106566,24
2024,1,10029307,3347272,61935,1,404,0,15730,291,243,0,105356,28
2022,8,1033300,487161,3548,0,56,0,684,26,21,0,3128,6
2022,9,970632,404944,3543,0,56,0,681,26,20,0,3264,6
2022,10,1023489,387014,3545,0,56,0,681,26,19,0,3490,6
2022,11,1137519,441804,3550,0,56,0,679,27,19,0,3874,4
2022,12,1304601,489894,3556,0,56,0,679,27,20,0,4492,6
2023,1,1381291,546511,3566,0,56,0,676,27,20,0,4790,6
2023,2,1209083,485861,3568,0,56,0,682,27,19,0,5062,6
2023,3,1152019,445022,3572,0,56,0,681,29,19,0,5334,6
2023,4,972919,367928,3572,0,56,0,681,29,19,0,5420,6
2023,5,986525,420809,3572,0,56,0,681,29,19,0,5494,4
2023,6,990228,460567,3592,0,56,0,685,29,15,0,5870,10
2023,7,1058401,511590,3596,0,56,0,684,29,15,0,6120,10
2023,8,1086184,499008,3600,0,56,0,683,29,14,0,6320,10
2023,9,1005878,437883,3600,0,56,0,685,29,13,0,6594,10
2023,10,1077814,459699,3600,0,56,0,684,29,13,0,6724,12
2023,11,1195147,502694,3614,0,56,0,682,29,14,0,6920,12
2023,12,1497746,545089,3613,0,56,0,680,29,14,0,6978,12
2024,1,649668,220961,3618,0,56,0,681,29,13,0,7386,12
2022,8,1966126,2752457,5544,0,103,0,1012,43,54,0,3214,4
2022,9,1837529,3030936,5545,0,103,0,1011,43,52,0,3322,4
2022,10,1881949,3188186,5552,0,103,0,1010,43,52,0,3628,4
2022,11,1964593,3085724,5561,0,102,0,1010,43,52,0,3712,4
2022,12,2204426,2784206,5564,0,102,0,1013,43,56,0,3798,4
2023,1,2304772,3405739,5568,0,102,0,1010,43,52,0,3656,4
2023,2,2041971,2996596,5568,0,103,0,1009,43,49,0,3870,4
2023,3,2054477,3268019,5568,0,103,0,1010,43,48,0,4902,4
2023,4,1766076,2870063,5567,0,103,0,1010,43,48,0,6894,4
2023,5,1754078,3102209,5567,0,103,0,1010,43,48,0,7322,4
2023,6,1751598,3045623,5585,0,104,0,1017,43,48,0,7678,4
2023,7,1921217,2965478,5591,0,104,0,1018,43,56,0,7982,4
2023,8,1993813,2513421,5592,0,104,0,1018,43,50,0,8840,4
2023,9,1816515,3052919,5597,0,104,0,1017,43,50,0,9028,4
2023,10,1900847,3269314,5606,0,104,0,1020,43,50,0,9176,4
2023,11,2081111,3227960,5607,0,104,0,1023,44,56,0,9164,4
2023,12,2448088,2827544,5607,0,104,0,1022,44,55,0,8830,4
2024,1,1028310,1186644,5617,0,104,0,1027,44,50,0,8908,4
2022,8,16893399,42986406,43584,1,603,0,10613,489,379,75,59950,2
2022,9,16365391,54785127,43634,1,604,0,10593,489,376,75,59556,2
2022,10,17532935,56914246,43668,1,604,0,10591,490,368,75,62086,2
2022,11,18854413,55442019,43721,1,604,0,10588,491,391,75,64080,2
2022,12,21501655,46267207,43760,1,604,0,10585,491,384,75,65878,4
2023,1,22901588,57438528,43811,1,604,0,10605,491,362,75,66984,4
2023,2,19725862,52445080,43873,1,604,0,10628,489,353,75,70672,4
2023,3,19600839,58425987,43899,1,606,0,10650,489,354,75,73310,4
2023,4,16589990,51036675,43899,1,606,0,10650,489,354,75,74060,4
2023,5,16675940,56510667,43899,1,606,0,10650,489,354,75,74370,4
2023,6,16654745,53440958,44113,1,606,0,10744,489,376,0,76076,6
2023,7,17450401,56654909,44189,1,606,0,10780,489,354,0,79396,6
2023,8,17076190,42060987,44221,1,606,0,10789,488,358,0,80366,6
2023,9,16656790,53904400,44275,1,607,0,10786,487,350,0,83306,6
2023,10,18395028,57712990,44339,1,607,0,10786,487,353,0,84668,6
2023,11,20155692,56288854,44366,1,607,0,10807,485,377,0,86604,8
2023,12,23730530,46153034,44391,1,607,0,10819,484,377,0,87720,14
2024,1,10814498,10364095,44473,1,607,0,10841,482,345,0,89982,14
2022,8,1621349,655000,5399,0,126,0,1124,43,24,0,2862,2
2022,9,1544924,512718,5403,0,126,0,1120,43,21,0,2816,2
2022,10,1345298,427698,5400,0,126,0,1120,43,21,0,2832,2
2022,11,1301783,370754,5402,0,126,0,1126,43,21,0,3012,4
2022,12,1456315,426707,5406,0,126,0,1128,43,25,0,3044,4
2023,1,1536343,403381,5411,0,126,0,1132,43,20,0,3082,4
2023,2,1340255,384277,5416,0,126,0,1131,43,28,0,3146,4
2023,3,1298143,368076,5413,0,126,0,1128,43,19,0,3074,4
2023,4,1100268,360071,5413,0,126,0,1128,43,19,0,3252,4
2023,5,1092947,385315,5413,0,126,0,1128,43,19,0,3392,4
2023,6,1068174,348223,5413,0,126,0,1140,43,18,0,4030,4
2023,7,1190867,522714,5414,0,127,0,1141,43,19,0,4048,4
2023,8,1292795,625886,5425,0,127,0,1140,43,21,0,4170,4
2023,9,1168485,538231,5427,0,128,0,1141,43,17,0,4560,4
2023,10,1193865,433837,5428,0,127,0,1143,43,16,0,4628,4
2023,11,1312327,389905,5423,0,127,0,1144,43,19,0,5164,4
2023,12,1626599,403204,5424,0,127,0,1141,43,20,0,5288,4
2024,1,710621,157754,5425,0,127,0,1139,43,14,0,5434,4
2022,8,45451141,44063042,136727,0,1175,0,21992,461,1050,0,180874,38
2022,9,44867943,45634348,136833,0,1175,0,22023,460,1039,0,179150,38
2022,10,48118944,45778078,136902,0,1175,0,22048,462,1036,0,184818,36
2022,11,51325585,44085131,137010,0,1175,0,22079,463,1042,0,188074,38
2022,12,58428526,42545530,137057,0,1175,0,22086,463,1068,0,190486,44
2023,1,62280888,46494207,137230,0,1175,0,22105,463,1047,0,193262,44
2023,2,54324437,41607985,137298,0,1175,0,22120,464,1051,0,199654,46
2023,3,54795781,45548997,137416,0,1175,0,22160,465,1050,0,200124,44
2023,4,47075561,41891588,137416,0,1175,0,22160,465,1050,0,206258,46
2023,5,46679446,45014169,137416,0,1175,0,22160,465,1050,0,205054,46
2023,6,45273580,44822589,137792,0,1174,0,22262,466,1087,0,213048,50
2023,7,46169019,46385820,137985,0,1176,0,22291,466,1041,0,222668,52
2023,8,45882748,43468693,138160,0,1179,0,22318,466,1038,0,227478,68
2023,9,45237096,45042644,138322,0,1179,0,22355,465,1012,0,232106,78
2023,10,49601500,46753274,138490,0,1180,0,22381,465,1000,0,235768,86
2023,11,53960407,45019550,138616,0,1180,0,22432,465,1020,0,238102,96
2023,12,63907006,43099296,138697,0,1180,0,22415,465,1030,0,240614,102
2024,1,28444852,7515787,138805,0,1181,0,22422,465,1009,0,241612,108
2022,8,943879,152332,3888,0,61,0,689,22,23,0,4530,2
2022,9,802652,133744,3882,0,61,0,687,22,22,0,4526,2
2022,10,826860,152505,3877,0,61,0,690,22,23,0,4682,2
2022,11,902027,146851,3881,0,61,0,692,22,22,0,4848,2
2022,12,1013896,156248,3884,0,61,0,692,22,21,0,4894,2
2023,1,1018605,178493,3886,0,61,0,698,22,22,0,5530,2
2023,2,878033,165652,3889,0,61,0,698,22,21,0,6208,2
2023,3,895079,168324,3888,0,61,0,700,22,20,0,6628,2
2023,4,771999,146635,3888,0,61,0,700,22,20,0,6984,2
2023,5,748884,124818,3888,0,61,0,700,22,20,0,6802,2
2023,6,740951,107540,3892,0,61,0,704,22,23,0,7250,2
2023,7,877609,134576,3894,0,61,0,703,22,22,0,7644,2
2023,8,972096,135923,3901,0,61,0,704,22,21,0,7904,2
2023,9,776614,136025,3895,0,61,0,707,22,22,0,7736,2
2023,10,846588,137328,3892,0,61,0,706,22,22,0,7690,2
2023,11,955345,160955,3891,0,61,0,707,22,22,0,7504,2
2023,12,1088909,173326,3894,0,61,0,705,22,23,0,7550,2
2024,1,475027,94896,3899,0,61,0,706,22,21,0,7854,2
2022,8,1132380,681214,4049,0,65,0,788,15,16,0,1492,2
2022,9,1057927,739758,4052,0,65,0,789,15,14,0,1534,2
2022,10,1104882,893466,4047,0,65,0,791,15,13,0,1530,2
2022,11,1153710,840531,4048,0,66,0,793,15,13,0,1842,2
2022,12,1297341,737402,4045,0,66,0,791,15,16,0,2210,2
2023,1,1401881,826228,4047,0,66,0,794,15,14,0,2358,2
2023,2,1231558,741107,4045,0,66,0,797,15,13,0,2886,2
2023,3,1161981,830730,4052,0,66,0,797,15,11,0,3098,2
2023,4,1011858,730357,4052,0,66,0,797,15,11,0,3286,2
2023,5,1024704,793024,4052,0,66,0,797,15,11,0,3376,2
2023,6,1030081,722707,4064,0,66,0,807,15,13,0,3402,2
2023,7,1089255,752056,4065,0,65,0,807,15,13,0,3542,2
2023,8,1129340,582368,4070,0,65,0,808,16,10,0,3706,2
2023,9,1045581,826994,4075,0,65,0,810,16,11,0,3860,2
2023,10,1111554,862594,4079,0,65,0,812,16,10,0,4328,2
2023,11,1197327,844077,4083,0,66,0,813,16,10,0,4444,2
2023,12,1445689,740434,4077,0,66,0,813,16,13,0,4536,2
2024,1,657991,496801,4081,0,66,0,814,16,10,0,4610,2
2022,8,2164355,2342994,8722,0,135,0,1602,75,67,0,6352,2
2022,9,1949661,2289480,8714,0,135,0,1600,75,66,0,6284,2
2022,10,2118523,2403490,8710,0,135,0,1602,75,63,0,6534,2
2022,11,2193257,2218371,8714,0,135,0,1602,75,64,0,6630,2
2022,12,2373722,2054301,8714,0,135,0,1606,75,63,0,6738,2
2023,1,2673130,2420024,8714,0,135,0,1604,75,61,0,6778,2
2023,2,2296853,1981610,8712,0,135,0,1605,75,62,0,6902,2
2023,3,2309084,2101325,8713,0,135,0,1607,75,65,0,7344,2
2023,4,1939698,2016546,8713,0,135,0,1607,75,65,0,7576,2
2023,5,1855866,1356900,8713,0,135,0,1607,75,65,0,8182,2
2023,6,1807100,1409385,8727,0,135,0,1608,73,67,0,8652,2
2023,7,1986463,1391032,8746,0,136,0,1609,74,67,0,9028,2
2023,8,2051249,1309277,8748,0,136,0,1613,74,61,0,9386,2
2023,9,1876325,1334318,8749,0,136,0,1615,74,62,0,9572,2
2023,10,2090404,1447338,8748,0,136,0,1618,74,59,0,9914,2
2023,11,2330164,1445112,8746,0,136,0,1618,74,57,0,10650,2
2023,12,2734683,1305997,8747,0,136,0,1621,75,61,0,11188,2
2024,1,1306063,637811,8746,0,136,0,1619,76,56,0,11918,2
2022,8,8723258,5813405,27526,0,343,0,6037,114,237,8,36072,12
2022,9,7873482,5320756,27589,0,343,0,6055,114,216,0,35878,12
2022,10,8397508,5317064,27618,0,344,0,6067,114,215,0,37560,12
2022,11,9443735,4988807,27645,0,345,0,6082,114,225,0,37862,12
2022,12,10546404,5041783,27684,0,345,0,6091,113,223,0,37872,10
2023,1,11574037,5676211,27703,0,346,0,6086,113,217,0,38750,12
2023,2,10254637,5109562,27735,0,346,0,6103,114,216,0,39864,14
2023,3,9876371,5204526,27745,0,346,0,6117,114,215,0,40768,14
2023,4,8079834,4792344,27745,0,346,0,6117,114,215,0,41286,14
2023,5,7877816,4334255,27745,0,346,0,6117,114,215,0,40962,14
2023,6,7828992,4610623,27875,0,347,0,6138,113,219,0,42896,14
2023,7,8352351,5097138,27890,0,347,0,6149,113,217,0,43288,14
2023,8,8567042,5405940,27917,0,347,0,6152,113,205,0,45470,14
2023,9,7991223,4949581,27947,0,348,0,6156,113,197,0,45120,14
2023,10,8843773,4792894,27972,0,349,0,6166,112,201,0,47844,14
2023,11,10015639,4595561,27978,0,349,0,6173,112,206,0,48318,16
2023,12,12161367,5149630,27983,0,349,0,6181,113,205,0,48966,18
2024,1,5259410,2443513,28020,0,349,0,6185,113,197,0,50240,20
2022,8,6366357,2219758,19801,0,119,0,3890,40,78,0,8248,4
2022,9,5384792,1853487,19817,0,121,0,3895,40,54,0,9956,4
2022,10,4805682,1674891,19796,0,121,0,3893,40,52,0,11792,4
2022,11,4504736,1404671,19801,0,121,0,3891,40,48,0,13674,4
2022,12,4887046,1392477,19802,0,121,0,3887,40,51,0,12972,4
2023,1,5357048,1419503,19812,0,121,0,3891,40,43,0,14370,4
2023,2,4865043,1311397,19834,0,122,0,3892,40,41,0,15366,4
2023,3,4697834,1480955,19835,0,121,0,3893,40,41,0,16274,4
2023,4,4284402,1542462,19835,0,121,0,3893,40,41,0,15698,4
2023,5,4661047,1716363,19835,0,121,0,3893,40,41,0,15808,4
2023,6,5227214,1871775,19910,0,121,0,3932,40,68,0,17166,6
2023,7,6433570,2244412,19932,0,121,0,3934,40,75,0,18120,6
2023,8,6790577,2333684,19948,0,121,0,3935,40,67,0,19662,8
2023,9,5483297,1899091,19931,0,121,0,3926,40,56,0,20484,8
2023,10,4996029,1722320,19916,0,121,0,3924,39,53,0,21484,8
2023,11,4671394,1459896,19935,0,121,0,3924,39,62,0,21848,8
2023,12,5532860,1461759,19929,0,121,0,3926,39,62,0,23816,8
2024,1,2528187,390465,19925,0,121,0,3929,39,52,0,22212,8
2022,8,7599474,2158533,22171,0,310,0,3866,80,477,0,13424,6
2022,9,7086878,2075094,22179,0,310,0,3871,81,481,0,13182,6
2022,10,7423872,2588659,22205,0,310,0,3874,81,488,0,13484,6
2022,11,7767769,2549681,22240,0,311,0,3876,81,502,0,14118,6
2022,12,8547709,2549654,22268,0,311,0,3886,82,503,0,13820,6
2023,1,8813155,2786925,22287,0,311,0,3895,84,497,0,14202,6
2023,2,7652907,2438104,22314,0,311,0,3899,84,496,0,14878,6
2023,3,7864615,2589750,22342,0,310,0,3910,84,501,0,15004,6
2023,4,6939622,2342263,22343,0,310,0,3910,84,501,0,15106,6
2023,5,6964628,2399107,22343,0,310,0,3910,84,501,0,16646,6
2023,6,6987322,2382035,22473,0,310,0,3950,85,507,0,17202,12
2023,7,7499042,2194748,22511,0,311,0,3963,86,521,0,17878,12
2023,8,7665402,1932489,22545,0,311,0,3977,86,507,0,18032,12
2023,9,7168555,1793815,22574,0,312,0,3975,85,504,0,19044,12
2023,10,7605122,2430992,22610,0,312,0,3982,84,505,0,21306,12
2023,11,8097129,2568570,22616,0,313,0,3996,84,501,0,27234,12
2023,12,9352751,2468824,22643,0,317,0,3997,84,482,0,28242,12
2024,1,4120001,1268030,22679,0,319,0,4004,84,490,0,30074,12
2022,8,1399541,1292959,3924,0,42,0,897,95,15,0,8752,2
2022,9,1174739,1320473,3914,0,42,0,898,94,16,0,8718,2
2022,10,1155348,1465781,3910,0,42,0,901,94,15,0,8800,2
2022,11,1316766,1406879,3920,0,42,0,902,93,17,0,8844,2
2022,12,1623957,1434498,3916,0,42,0,901,94,22,0,8366,2
2023,1,1814025,1677984,3916,0,42,0,904,93,14,0,8602,2
2023,2,1607712,1500737,3918,0,42,0,902,93,15,0,8742,2
2023,3,1426376,1565273,3917,0,42,0,902,93,14,0,8780,2
2023,4,1124032,1447596,3917,0,42,0,902,93,14,0,8762,2
2023,5,1115205,1563852,3917,0,42,0,902,93,14,0,8670,2
2023,6,1212975,1532229,3937,0,42,0,908,93,16,0,8748,2
2023,7,1363933,1524399,3936,0,42,0,910,93,18,0,8868,2
2023,8,1378338,1269707,3946,0,42,0,911,93,15,0,8850,2
2023,9,1160418,1295749,3943,0,42,0,909,95,16,0,8312,2
2023,10,1223829,1483337,3951,0,42,0,910,95,15,0,8000,2
2023,11,1404189,1470390,3952,0,43,0,914,95,17,0,8014,2
2023,12,1796816,1306902,3950,0,43,0,914,98,21,0,8802,2
2024,1,745274,714477,3956,0,43,0,916,97,10,0,8732,2
2022,8,674456,213140,2687,0,78,0,528,14,9,0,1634,2
2022,9,611335,172449,2689,0,78,0,525,14,10,0,1678,2
2022,10,629483,165609,2685,0,78,0,524,14,8,0,1724,2
2022,11,654453,172088,2684,0,78,0,525,14,11,0,1810,2
2022,12,723393,188806,2684,0,78,0,523,14,11,0,1824,2
2023,1,753748,206512,2687,0,78,0,525,14,9,0,2432,2
2023,2,662022,181706,2688,0,78,0,528,14,10,0,2544,2
2023,3,649959,183411,2687,0,78,0,530,14,9,0,2604,2
2023,4,573311,171966,2687,0,78,0,530,14,9,0,2642,2
2023,5,583120,174245,2687,0,78,0,530,14,9,0,2682,2
2023,6,603142,164317,2697,0,78,0,533,14,15,0,2798,2
2023,7,645531,192150,2699,0,79,0,533,14,17,0,2834,2
2023,8,685814,186717,2701,0,79,0,536,14,19,0,2586,2
2023,9,608238,145236,2703,0,79,0,534,14,17,0,2918,2
2023,10,650970,152185,2712,0,79,0,537,14,17,0,3074,2
2023,11,699084,155611,2712,0,79,0,537,14,18,0,2898,2
2023,12,808054,165410,2715,0,79,0,537,14,17,0,2862,2
2024,1,370605,71927,2730,0,79,0,534,14,11,0,3312,2
