concelho,nivel_de_tensao,ano,mes,energia_ativa_kwh
Constância,"Muito Alta, Alta e Média Tensões",2021,11,6680112.584000001
Constância,"Muito Alta, Alta e Média Tensões",2021,12,6152481.634000001
Constância,"Muito Alta, Alta e Média Tensões",2022,1,6920158.903
Constância,"Muito Alta, Alta e Média Tensões",2022,2,6095499.417
Constância,"Muito Alta, Alta e Média Tensões",2022,3,6830229.391000001
Constância,"Muito Alta, Alta e Média Tensões",2022,4,6382381.5879999995
Constância,"Muito Alta, Alta e Média Tensões",2022,5,6607034.866
Constância,"Muito Alta, Alta e Média Tensões",2022,6,6125114.835
Constância,"Muito Alta, Alta e Média Tensões",2022,7,7102955.062
Constância,"Muito Alta, Alta e Média Tensões",2022,8,6730921.875
Constância,"Muito Alta, Alta e Média Tensões",2022,9,6550885.430000001
Constância,"Muito Alta, Alta e Média Tensões",2022,10,6348669.953
Constância,"Muito Alta, Alta e Média Tensões",2022,11,6234726.681
Constância,"Muito Alta, Alta e Média Tensões",2022,12,4664377.999
Constância,"Muito Alta, Alta e Média Tensões",2023,1,6701634.6620000005
Constância,"Muito Alta, Alta e Média Tensões",2023,2,2393041.947
Constância,"Muito Alta, Alta e Média Tensões",2023,3,2530029.358
Constância,"Muito Alta, Alta e Média Tensões",2023,4,2527341.133
Constância,"Muito Alta, Alta e Média Tensões",2023,5,2684292.9129999997
Constância,"Muito Alta, Alta e Média Tensões",2023,6,2927283.987
Constância,"Muito Alta, Alta e Média Tensões",2023,7,3007288.54
Constância,"Muito Alta, Alta e Média Tensões",2023,8,2941476.7139999997
Constância,"Muito Alta, Alta e Média Tensões",2023,9,2703636.114
Constância,"Muito Alta, Alta e Média Tensões",2023,10,2563002.539
Constância,"Muito Alta, Alta e Média Tensões",2023,11,2455225.5659999996
Constância,"Muito Alta, Alta e Média Tensões",2023,12,2688863.527
Constância,"Muito Alta, Alta e Média Tensões",2024,1,2768143.283
Constância,"Muito Alta, Alta e Média Tensões",2024,2,676466.975
Coruche,Baixa Tensão,2020,11,3186927.175
Coruche,Baixa Tensão,2020,12,3510980.349
Coruche,Baixa Tensão,2021,1,3700643.5779999997
Coruche,Baixa Tensão,2021,2,3106349.7169999997
Coruche,Baixa Tensão,2021,3,3205263.525
Coruche,Baixa Tensão,2021,4,2929854.209
Coruche,Baixa Tensão,2021,5,3127974.521
Coruche,Baixa Tensão,2021,6,3274771.504
Coruche,Baixa Tensão,2021,7,3661590.315
Coruche,Baixa Tensão,2021,8,3658009.9790000003
Coruche,Baixa Tensão,2021,9,3177315.5840000003
Coruche,Baixa Tensão,2021,10,3081229.143
Coruche,Baixa Tensão,2021,11,3186369.1500000004
Coruche,Baixa Tensão,2021,12,3488523.7750000004
Coruche,Baixa Tensão,2022,1,3621425.066
Coruche,Baixa Tensão,2022,2,3173468.273
Coruche,Baixa Tensão,2022,3,3283402.228
Coruche,Baixa Tensão,2022,4,3061801.66
Coruche,Baixa Tensão,2022,5,3240220.412
Coruche,Baixa Tensão,2022,6,3332498.361
Coruche,Baixa Tensão,2022,7,3821144.913
Coruche,Baixa Tensão,2022,8,3636139.403
Coruche,Baixa Tensão,2022,9,3114289.21
Coruche,Baixa Tensão,2022,10,3085289.331
Coruche,Baixa Tensão,2022,11,3152435.296
Coruche,Baixa Tensão,2022,12,3504538.825
Coruche,Baixa Tensão,2023,1,3690976.3859999995
Coruche,Baixa Tensão,2023,2,3328677.64
Coruche,Baixa Tensão,2023,3,3282809.722
Coruche,Baixa Tensão,2023,4,2996810.903
Coruche,Baixa Tensão,2023,5,3091113.434
Coruche,Baixa Tensão,2023,6,3345661.915
Coruche,Baixa Tensão,2023,7,3843100.54
Coruche,Baixa Tensão,2023,8,3808512.954
Coruche,Baixa Tensão,2023,9,3188608.092
Coruche,Baixa Tensão,2023,10,3044676.0999999996
Coruche,Baixa Tensão,2023,11,3154700.849
Coruche,Baixa Tensão,2023,12,3928809.465
Coruche,Baixa Tensão,2024,1,3859783.022
Coruche,Baixa Tensão,2024,2,1272145.978
Coruche,"Muito Alta, Alta e Média Tensões",2020,11,5002817.857000001
Coruche,"Muito Alta, Alta e Média Tensões",2020,12,4108055.8550000004
Coruche,"Muito Alta, Alta e Média Tensões",2021,1,4960382.068
Coruche,"Muito Alta, Alta e Média Tensões",2021,2,4645261.232
Coruche,"Muito Alta, Alta e Média Tensões",2021,3,5384347.700000001
Coruche,"Muito Alta, Alta e Média Tensões",2021,4,4697801.405
Coruche,"Muito Alta, Alta e Média Tensões",2021,5,5362922.874
Coruche,"Muito Alta, Alta e Média Tensões",2021,6,5699188.002
Coruche,"Muito Alta, Alta e Média Tensões",2021,7,6654547.979
Coruche,"Muito Alta, Alta e Média Tensões",2021,8,5120617.881
Coruche,"Muito Alta, Alta e Média Tensões",2021,9,5606384.859
Coruche,"Muito Alta, Alta e Média Tensões",2021,10,5487959.592
Coruche,"Muito Alta, Alta e Média Tensões",2021,11,5209804.143999999
Coruche,"Muito Alta, Alta e Média Tensões",2021,12,4173144.264
Coruche,"Muito Alta, Alta e Média Tensões",2022,1,4987979.549000001
Coruche,"Muito Alta, Alta e Média Tensões",2022,2,4884416.317
Coruche,"Muito Alta, Alta e Média Tensões",2022,3,5487552.826
Coruche,"Muito Alta, Alta e Média Tensões",2022,4,4799306.914
Coruche,"Muito Alta, Alta e Média Tensões",2022,5,5615160.667
Coruche,"Muito Alta, Alta e Média Tensões",2022,6,5422030.727
Coruche,"Muito Alta, Alta e Média Tensões",2022,7,6425364.961
Coruche,"Muito Alta, Alta e Média Tensões",2022,8,4902465.8
Coruche,"Muito Alta, Alta e Média Tensões",2022,9,5363294.923
Coruche,"Muito Alta, Alta e Média Tensões",2022,10,5234990.562
Coruche,"Muito Alta, Alta e Média Tensões",2022,11,5028425.486
Coruche,"Muito Alta, Alta e Média Tensões",2022,12,3997536.268
Coruche,"Muito Alta, Alta e Média Tensões",2023,1,5149523.399999999
Coruche,"Muito Alta, Alta e Média Tensões",2023,2,4867112.880999999
Coruche,"Muito Alta, Alta e Média Tensões",2023,3,5206132.221
Coruche,"Muito Alta, Alta e Média Tensões",2023,4,4621108.893
Coruche,"Muito Alta, Alta e Média Tensões",2023,5,5215291.495999999
Coruche,"Muito Alta, Alta e Média Tensões",2023,6,5326115.109
Coruche,"Muito Alta, Alta e Média Tensões",2023,7,6290728.0
Coruche,"Muito Alta, Alta e Média Tensões",2023,8,4871764.342
Coruche,"Muito Alta, Alta e Média Tensões",2023,9,5307319.323
Coruche,"Muito Alta, Alta e Média Tensões",2023,10,5041791.667
Coruche,"Muito Alta, Alta e Média Tensões",2023,11,4957243.06
Coruche,"Muito Alta, Alta e Média Tensões",2023,12,4003458.608
Coruche,"Muito Alta, Alta e Média Tensões",2024,1,4956820.812
Coruche,"Muito Alta, Alta e Média Tensões",2024,2,752690.188
Covilhã,Baixa Tensão,2020,11,9387057.005
Covilhã,Baixa Tensão,2020,12,11042446.392
Covilhã,Baixa Tensão,2021,1,11788092.408
Covilhã,Baixa Tensão,2021,2,9101471.489
Covilhã,Baixa Tensão,2021,3,8803118.274
Covilhã,Baixa Tensão,2021,4,7874595.301
Covilhã,Baixa Tensão,2021,5,7847247.46
Covilhã,Baixa Tensão,2021,6,7407969.781
Covilhã,Baixa Tensão,2021,7,7948796.762
Covilhã,Baixa Tensão,2021,8,8116125.265000001
Covilhã,Baixa Tensão,2021,9,7598576.5770000005
Covilhã,Baixa Tensão,2021,10,8128606.142
Covilhã,Baixa Tensão,2021,11,9567827.140999999
Covilhã,Baixa Tensão,2021,12,11089290.4
Covilhã,Baixa Tensão,2022,1,11256674.522
Covilhã,Baixa Tensão,2022,2,9669718.826000001
Covilhã,Baixa Tensão,2022,3,10392470.224
Covilhã,Baixa Tensão,2022,4,8941234.071
Covilhã,Baixa Tensão,2022,5,8131437.333
Covilhã,Baixa Tensão,2022,6,7807065.024
Covilhã,Baixa Tensão,2022,7,9095437.461000001
Covilhã,Baixa Tensão,2022,8,8843239.298
Covilhã,Baixa Tensão,2022,9,7915441.1620000005
Covilhã,Baixa Tensão,2022,10,8423812.081
Covilhã,Baixa Tensão,2022,11,9649322.938
Covilhã,Baixa Tensão,2022,12,11263974.06
Covilhã,Baixa Tensão,2023,1,12161183.587
Covilhã,Baixa Tensão,2023,2,10497050.682
Covilhã,Baixa Tensão,2023,3,9862266.247
Covilhã,Baixa Tensão,2023,4,7994336.534
Covilhã,Baixa Tensão,2023,5,7929168.13
Covilhã,Baixa Tensão,2023,6,8014001.82
Covilhã,Baixa Tensão,2023,7,8903907.586
Covilhã,Baixa Tensão,2023,8,9221863.754999999
Covilhã,Baixa Tensão,2023,9,8317601.254
Covilhã,Baixa Tensão,2023,10,9281586.945
Covilhã,Baixa Tensão,2023,11,10647215.145
Covilhã,Baixa Tensão,2023,12,12742780.315
Covilhã,Baixa Tensão,2024,1,12746508.255
Covilhã,Baixa Tensão,2024,2,3855833.745
Covilhã,"Muito Alta, Alta e Média Tensões",2020,11,6215580.523
Covilhã,"Muito Alta, Alta e Média Tensões",2020,12,5898800.736
Covilhã,"Muito Alta, Alta e Média Tensões",2021,1,6216038.995
Covilhã,"Muito Alta, Alta e Média Tensões",2021,2,5273948.981
Covilhã,"Muito Alta, Alta e Média Tensões",2021,3,5526213.024
Covilhã,"Muito Alta, Alta e Média Tensões",2021,4,5287000.767
Covilhã,"Muito Alta, Alta e Média Tensões",2021,5,6136332.875
Covilhã,"Muito Alta, Alta e Média Tensões",2021,6,6045802.07
Covilhã,"Muito Alta, Alta e Média Tensões",2021,7,7078835.286
Covilhã,"Muito Alta, Alta e Média Tensões",2021,8,6307184.33
Covilhã,"Muito Alta, Alta e Média Tensões",2021,9,7031806.672
Covilhã,"Muito Alta, Alta e Média Tensões",2021,10,6693415.833
Covilhã,"Muito Alta, Alta e Média Tensões",2021,11,7224556.925
Covilhã,"Muito Alta, Alta e Média Tensões",2021,12,7208512.242000001
Covilhã,"Muito Alta, Alta e Média Tensões",2022,1,7438496.546
Covilhã,"Muito Alta, Alta e Média Tensões",2022,2,6752325.562
Covilhã,"Muito Alta, Alta e Média Tensões",2022,3,7583564.212
Covilhã,"Muito Alta, Alta e Média Tensões",2022,4,6902862.341
Covilhã,"Muito Alta, Alta e Média Tensões",2022,5,7361794.14
Covilhã,"Muito Alta, Alta e Média Tensões",2022,6,7238076.199
Covilhã,"Muito Alta, Alta e Média Tensões",2022,7,8456358.768
Covilhã,"Muito Alta, Alta e Média Tensões",2022,8,7083776.425
Covilhã,"Muito Alta, Alta e Média Tensões",2022,9,7595315.383
Covilhã,"Muito Alta, Alta e Média Tensões",2022,10,7537668.058
Covilhã,"Muito Alta, Alta e Média Tensões",2022,11,7643787.892
Covilhã,"Muito Alta, Alta e Média Tensões",2022,12,7470457.008
Covilhã,"Muito Alta, Alta e Média Tensões",2023,1,8244009.398
Covilhã,"Muito Alta, Alta e Média Tensões",2023,2,7180170.225000001
Covilhã,"Muito Alta, Alta e Média Tensões",2023,3,7822310.106000001
Covilhã,"Muito Alta, Alta e Média Tensões",2023,4,6964487.163000001
Covilhã,"Muito Alta, Alta e Média Tensões",2023,5,7738292.677999999
Covilhã,"Muito Alta, Alta e Média Tensões",2023,6,8051063.397
Covilhã,"Muito Alta, Alta e Média Tensões",2023,7,8671013.465
Covilhã,"Muito Alta, Alta e Média Tensões",2023,8,7715284.056
Covilhã,"Muito Alta, Alta e Média Tensões",2023,9,8488905.119
Covilhã,"Muito Alta, Alta e Média Tensões",2023,10,8577962.786
Covilhã,"Muito Alta, Alta e Média Tensões",2023,11,8644343.538
Covilhã,"Muito Alta, Alta e Média Tensões",2023,12,7953899.036
Covilhã,"Muito Alta, Alta e Média Tensões",2024,1,9953063.515
Covilhã,"Muito Alta, Alta e Média Tensões",2024,2,1870695.485
Crato,Baixa Tensão,2020,11,764425.862
Crato,Baixa Tensão,2020,12,892929.721
Crato,Baixa Tensão,2021,1,951135.233
Crato,Baixa Tensão,2021,2,747374.512
Crato,Baixa Tensão,2021,3,743591.3589999999
Crato,Baixa Tensão,2021,4,665412.466
Crato,Baixa Tensão,2021,5,657840.542
Crato,Baixa Tensão,2021,6,642416.917
Crato,Baixa Tensão,2021,7,719949.466
Crato,Baixa Tensão,2021,8,770276.9
Crato,Baixa Tensão,2021,9,687085.715
Crato,Baixa Tensão,2021,10,678981.296
Crato,Baixa Tensão,2021,11,766872.117
Crato,Baixa Tensão,2021,12,887543.4770000001
Crato,Baixa Tensão,2022,1,890498.6799999999
Crato,Baixa Tensão,2022,2,757563.332
Crato,Baixa Tensão,2022,3,790275.5310000001
Crato,Baixa Tensão,2022,4,703832.495
Crato,Baixa Tensão,2022,5,677918.638
Crato,Baixa Tensão,2022,6,679994.324
Crato,Baixa Tensão,2022,7,837967.1599999999
Crato,Baixa Tensão,2022,8,821314.524
Crato,Baixa Tensão,2022,9,683803.423
Crato,Baixa Tensão,2022,10,678091.78
Crato,Baixa Tensão,2022,11,731502.542
Crato,Baixa Tensão,2022,12,852203.571
Crato,Baixa Tensão,2023,1,925086.464
Crato,Baixa Tensão,2023,2,817096.519
Crato,Baixa Tensão,2023,3,771057.219
Crato,Baixa Tensão,2023,4,656893.367
Crato,Baixa Tensão,2023,5,657055.364
Crato,Baixa Tensão,2023,6,694294.0669999999
Crato,Baixa Tensão,2023,7,783550.838
Crato,Baixa Tensão,2023,8,837934.272
Crato,Baixa Tensão,2023,9,691248.2409999999
Crato,Baixa Tensão,2023,10,702060.3319999999
Crato,Baixa Tensão,2023,11,762062.583
Crato,Baixa Tensão,2023,12,918618.7339999999
Crato,Baixa Tensão,2024,1,897394.8940000001
Crato,Baixa Tensão,2024,2,298722.10599999997
Crato,"Muito Alta, Alta e Média Tensões",2020,11,100587.702
Crato,"Muito Alta, Alta e Média Tensões",2020,12,105565.20199999999
Crato,"Muito Alta, Alta e Média Tensões",2021,1,113953.807
Crato,"Muito Alta, Alta e Média Tensões",2021,2,98350.09899999999
Crato,"Muito Alta, Alta e Média Tensões",2021,3,107746.13100000001
Crato,"Muito Alta, Alta e Média Tensões",2021,4,111635.46399999999
Crato,"Muito Alta, Alta e Média Tensões",2021,5,118741.73
Crato,"Muito Alta, Alta e Média Tensões",2021,6,153374.703
Crato,"Muito Alta, Alta e Média Tensões",2021,7,151173.633
Crato,"Muito Alta, Alta e Média Tensões",2021,8,129637.94
Crato,"Muito Alta, Alta e Média Tensões",2021,9,107412.06300000001
Crato,"Muito Alta, Alta e Média Tensões",2021,10,107727.934
Crato,"Muito Alta, Alta e Média Tensões",2021,11,119401.93100000001
Crato,"Muito Alta, Alta e Média Tensões",2021,12,139331.902
Crato,"Muito Alta, Alta e Média Tensões",2022,1,143927.90099999998
Crato,"Muito Alta, Alta e Média Tensões",2022,2,162970.28999999998
Crato,"Muito Alta, Alta e Média Tensões",2022,3,144318.004
Crato,"Muito Alta, Alta e Média Tensões",2022,4,93095.239
Crato,"Muito Alta, Alta e Média Tensões",2022,5,96697.989
Crato,"Muito Alta, Alta e Média Tensões",2022,6,119795.709
Crato,"Muito Alta, Alta e Média Tensões",2022,7,192540.93899999998
Crato,"Muito Alta, Alta e Média Tensões",2022,8,171890.48
Crato,"Muito Alta, Alta e Média Tensões",2022,9,138941.81199999998
Crato,"Muito Alta, Alta e Média Tensões",2022,10,164448.67
Crato,"Muito Alta, Alta e Média Tensões",2022,11,151856.929
Crato,"Muito Alta, Alta e Média Tensões",2022,12,148168.17
Crato,"Muito Alta, Alta e Média Tensões",2023,1,166398.675
Crato,"Muito Alta, Alta e Média Tensões",2023,2,138604.976
Crato,"Muito Alta, Alta e Média Tensões",2023,3,147779.363
Crato,"Muito Alta, Alta e Média Tensões",2023,4,114396.519
Crato,"Muito Alta, Alta e Média Tensões",2023,5,113541.78700000001
Crato,"Muito Alta, Alta e Média Tensões",2023,6,130438.68
Crato,"Muito Alta, Alta e Média Tensões",2023,7,146750.816
Crato,"Muito Alta, Alta e Média Tensões",2023,8,132461.63
Crato,"Muito Alta, Alta e Média Tensões",2023,9,97855.955
Crato,"Muito Alta, Alta e Média Tensões",2023,10,86837.088
Crato,"Muito Alta, Alta e Média Tensões",2023,11,171384.874
Crato,"Muito Alta, Alta e Média Tensões",2023,12,175253.637
Crato,"Muito Alta, Alta e Média Tensões",2024,1,134866.614
Crato,"Muito Alta, Alta e Média Tensões",2024,2,99363.741
Cuba,Baixa Tensão,2020,11,856122.952
Cuba,Baixa Tensão,2020,12,1036576.094
Cuba,Baixa Tensão,2021,1,1166314.002
Cuba,Baixa Tensão,2021,2,890941.726
Cuba,Baixa Tensão,2021,3,844454.6710000001
Cuba,Baixa Tensão,2021,4,731594.6359999999
Cuba,Baixa Tensão,2021,5,806735.3690000001
Cuba,Baixa Tensão,2021,6,840831.686
Cuba,Baixa Tensão,2021,7,1001265.642
Cuba,Baixa Tensão,2021,8,1049862.301
Cuba,Baixa Tensão,2021,9,858648.017
Cuba,Baixa Tensão,2021,10,791098.422
Cuba,Baixa Tensão,2021,11,897001.1680000001
Cuba,Baixa Tensão,2021,12,1027447.3599999999
Cuba,Baixa Tensão,2022,1,1043523.2150000001
Cuba,Baixa Tensão,2022,2,896780.86
Cuba,Baixa Tensão,2022,3,935720.118
Cuba,Baixa Tensão,2022,4,822957.996
Cuba,Baixa Tensão,2022,5,837799.328
Cuba,Baixa Tensão,2022,6,899200.483
Cuba,Baixa Tensão,2022,7,1108175.751
Cuba,Baixa Tensão,2022,8,1052953.513
Cuba,Baixa Tensão,2022,9,845044.665
Cuba,Baixa Tensão,2022,10,783485.346
Cuba,Baixa Tensão,2022,11,822858.167
Cuba,Baixa Tensão,2022,12,967999.5580000001
Cuba,Baixa Tensão,2023,1,1084280.7619999999
Cuba,Baixa Tensão,2023,2,969911.0549999999
Cuba,Baixa Tensão,2023,3,901110.343
Cuba,Baixa Tensão,2023,4,772230.8620000001
Cuba,Baixa Tensão,2023,5,806938.499
Cuba,Baixa Tensão,2023,6,883730.4789999999
Cuba,Baixa Tensão,2023,7,1009524.813
Cuba,Baixa Tensão,2023,8,1028739.934
Cuba,Baixa Tensão,2023,9,827950.527
Cuba,Baixa Tensão,2023,10,802509.426
Cuba,Baixa Tensão,2023,11,860860.246
Cuba,Baixa Tensão,2023,12,1067474.054
Cuba,Baixa Tensão,2024,1,1065830.676
Cuba,Baixa Tensão,2024,2,317467.324
Cuba,"Muito Alta, Alta e Média Tensões",2020,11,348196.526
Cuba,"Muito Alta, Alta e Média Tensões",2020,12,338222.471
Cuba,"Muito Alta, Alta e Média Tensões",2021,1,225287.511
Cuba,"Muito Alta, Alta e Média Tensões",2021,2,200201.06399999998
Cuba,"Muito Alta, Alta e Média Tensões",2021,3,258039.425
Cuba,"Muito Alta, Alta e Média Tensões",2021,4,304981.325
Cuba,"Muito Alta, Alta e Média Tensões",2021,5,541183.944
Cuba,"Muito Alta, Alta e Média Tensões",2021,6,700794.4990000001
Cuba,"Muito Alta, Alta e Média Tensões",2021,7,933085.358
Cuba,"Muito Alta, Alta e Média Tensões",2021,8,973873.71
Cuba,"Muito Alta, Alta e Média Tensões",2021,9,585913.164
Cuba,"Muito Alta, Alta e Média Tensões",2021,10,507193.741
Cuba,"Muito Alta, Alta e Média Tensões",2021,11,416841.427
Cuba,"Muito Alta, Alta e Média Tensões",2021,12,429388.83200000005
Cuba,"Muito Alta, Alta e Média Tensões",2022,1,335086.804
Cuba,"Muito Alta, Alta e Média Tensões",2022,2,294337.98199999996
Cuba,"Muito Alta, Alta e Média Tensões",2022,3,272264.743
Cuba,"Muito Alta, Alta e Média Tensões",2022,4,271140.378
Cuba,"Muito Alta, Alta e Média Tensões",2022,5,575210.102
Cuba,"Muito Alta, Alta e Média Tensões",2022,6,900549.9909999999
Cuba,"Muito Alta, Alta e Média Tensões",2022,7,1140319.222
Cuba,"Muito Alta, Alta e Média Tensões",2022,8,1100922.196
Cuba,"Muito Alta, Alta e Média Tensões",2022,9,700616.049
Cuba,"Muito Alta, Alta e Média Tensões",2022,10,555282.276
Cuba,"Muito Alta, Alta e Média Tensões",2022,11,410683.225
Cuba,"Muito Alta, Alta e Média Tensões",2022,12,349624.032
Cuba,"Muito Alta, Alta e Média Tensões",2023,1,248810.41700000002
Cuba,"Muito Alta, Alta e Média Tensões",2023,2,226383.226
Cuba,"Muito Alta, Alta e Média Tensões",2023,3,340383.46199999994
Cuba,"Muito Alta, Alta e Média Tensões",2023,4,614315.494
Cuba,"Muito Alta, Alta e Média Tensões",2023,5,703883.821
Cuba,"Muito Alta, Alta e Média Tensões",2023,6,903492.58
Cuba,"Muito Alta, Alta e Média Tensões",2023,7,1076939.309
Cuba,"Muito Alta, Alta e Média Tensões",2023,8,978335.6560000001
Cuba,"Muito Alta, Alta e Média Tensões",2023,9,641451.593
Cuba,"Muito Alta, Alta e Média Tensões",2023,10,500101.384
Cuba,"Muito Alta, Alta e Média Tensões",2023,11,357991.457
Cuba,"Muito Alta, Alta e Média Tensões",2023,12,389144.601
Cuba,"Muito Alta, Alta e Média Tensões",2024,1,277448.316
Cuba,"Muito Alta, Alta e Média Tensões",2024,2,27896.179
Elvas,Baixa Tensão,2020,11,4236402.469
Elvas,Baixa Tensão,2020,12,5149468.416
Elvas,Baixa Tensão,2021,1,5693397.405
Elvas,Baixa Tensão,2021,2,4348573.313
Elvas,Baixa Tensão,2021,3,4163802.6610000003
Elvas,Baixa Tensão,2021,4,3669672.223
Elvas,Baixa Tensão,2021,5,3855882.335
Elvas,Baixa Tensão,2021,6,3931632.3030000003
Elvas,Baixa Tensão,2021,7,4294197.231000001
Elvas,Baixa Tensão,2021,8,4477879.935
Elvas,Baixa Tensão,2021,9,3923126.025
Elvas,Baixa Tensão,2021,10,3928844.8269999996
Elvas,Baixa Tensão,2021,11,4381201.954
Elvas,Baixa Tensão,2021,12,5099650.788000001
Elvas,Baixa Tensão,2022,1,5180326.3
Elvas,Baixa Tensão,2022,2,4434080.107
Elvas,Baixa Tensão,2022,3,4549698.071
Elvas,Baixa Tensão,2022,4,4037096.844
Elvas,Baixa Tensão,2022,5,4049386.243
Elvas,Baixa Tensão,2022,6,4084209.435
Elvas,Baixa Tensão,2022,7,5153827.097
Elvas,Baixa Tensão,2022,8,4739032.2809999995
Elvas,Baixa Tensão,2022,9,3933184.277
Elvas,Baixa Tensão,2022,10,3631136.324
Elvas,Baixa Tensão,2022,11,3814928.527
Elvas,Baixa Tensão,2022,12,4536166.494
Elvas,Baixa Tensão,2023,1,5135542.087
Elvas,Baixa Tensão,2023,2,4557500.38
Elvas,Baixa Tensão,2023,3,4226446.89
Elvas,Baixa Tensão,2023,4,3709919.0719999997
Elvas,Baixa Tensão,2023,5,3781764.107
Elvas,Baixa Tensão,2023,6,4103787.464
Elvas,Baixa Tensão,2023,7,4895608.968
Elvas,Baixa Tensão,2023,8,4832648.052
Elvas,Baixa Tensão,2023,9,4066169.443
Elvas,Baixa Tensão,2023,10,3929582.123
Elvas,Baixa Tensão,2023,11,4114237.854
Elvas,Baixa Tensão,2023,12,5238245.5600000005
Elvas,Baixa Tensão,2024,1,5220992.339
Elvas,Baixa Tensão,2024,2,1806733.6609999998
Elvas,"Muito Alta, Alta e Média Tensões",2020,11,1348006.72
Elvas,"Muito Alta, Alta e Média Tensões",2020,12,1386093.672
Elvas,"Muito Alta, Alta e Média Tensões",2021,1,1387831.7110000001
