concelho,ano,mes,inclui_mobilidade_eletrica,cpes_com_dcs_recolhidos_quantidade
Cinfães,2022,8,Não,880
Cinfães,2022,8,Sim,1
Cinfães,2022,9,Não,887
Cinfães,2022,9,Sim,1
Cinfães,2022,10,Não,918
Cinfães,2022,10,Sim,1
Cinfães,2022,11,Não,898
Cinfães,2022,11,Sim,1
Cinfães,2022,12,Não,979
Cinfães,2022,12,Sim,1
Cinfães,2023,1,Não,1018
Cinfães,2023,1,Sim,1
Cinfães,2023,2,Não,1065
Cinfães,2023,2,Sim,1
Cinfães,2023,3,Não,1614
Cinfães,2023,3,Sim,1
Cinfães,2023,4,Não,1954
Cinfães,2023,4,Sim,1
Cinfães,2023,5,Não,2566
Cinfães,2023,5,Sim,1
Cinfães,2023,6,Não,2995
Cinfães,2023,6,Sim,1
Cinfães,2023,7,Não,3291
Cinfães,2023,7,Sim,1
Cinfães,2023,8,Não,3323
Cinfães,2023,8,Sim,1
Cinfães,2023,9,Não,3653
Cinfães,2023,9,Sim,1
Cinfães,2023,10,Não,3776
Cinfães,2023,10,Sim,1
Cinfães,2023,11,Não,3879
Cinfães,2023,11,Sim,1
Cinfães,2023,12,Não,3884
Cinfães,2023,12,Sim,1
Cinfães,2024,1,Não,4107
Cinfães,2024,1,Sim,1
Cinfães,2024,2,Não,4252
Cinfães,2024,2,Sim,1
Cinfães,2024,3,Não,5561
Cinfães,2024,3,Sim,1
Cinfães,2024,4,Não,5577
Cinfães,2024,4,Sim,1
Coimbra,2022,8,Não,64849
Coimbra,2022,8,Sim,14
Coimbra,2022,9,Não,62853
Coimbra,2022,9,Sim,14
Coimbra,2022,10,Não,64070
Coimbra,2022,10,Sim,14
Coimbra,2022,11,Não,63291
Coimbra,2022,11,Sim,15
Coimbra,2022,12,Não,65403
Coimbra,2022,12,Sim,17
Coimbra,2023,1,Não,65089
Coimbra,2023,1,Sim,16
Coimbra,2023,2,Não,66463
Coimbra,2023,2,Sim,18
Coimbra,2023,3,Não,66170
Coimbra,2023,3,Sim,20
Coimbra,2023,4,Não,67970
Coimbra,2023,4,Sim,20
Coimbra,2023,5,Não,68139
Coimbra,2023,5,Sim,19
Coimbra,2023,6,Não,69104
Coimbra,2023,6,Sim,21
Coimbra,2023,7,Não,70071
Coimbra,2023,7,Sim,21
Coimbra,2023,8,Não,68539
Coimbra,2023,8,Sim,20
Coimbra,2023,9,Não,70450
Coimbra,2023,9,Sim,23
Coimbra,2023,10,Não,70823
Coimbra,2023,10,Sim,25
Coimbra,2023,11,Não,72444
Coimbra,2023,11,Sim,23
Coimbra,2023,12,Não,73245
Coimbra,2023,12,Sim,25
Coimbra,2024,1,Não,74355
Coimbra,2024,1,Sim,27
Coimbra,2024,2,Não,76112
Coimbra,2024,2,Sim,28
Coimbra,2024,3,Não,78385
Coimbra,2024,3,Sim,30
Coimbra,2024,4,Não,78341
Coimbra,2024,4,Sim,30
Condeixa-a-Nova,2022,8,Não,4440
Condeixa-a-Nova,2022,8,Sim,1
Condeixa-a-Nova,2022,9,Não,4472
Condeixa-a-Nova,2022,9,Sim,1
Condeixa-a-Nova,2022,10,Não,4636
Condeixa-a-Nova,2022,10,Sim,1
Condeixa-a-Nova,2022,11,Não,4936
Condeixa-a-Nova,2022,11,Sim,1
Condeixa-a-Nova,2022,12,Não,5699
Condeixa-a-Nova,2022,12,Sim,1
Condeixa-a-Nova,2023,1,Não,6045
Condeixa-a-Nova,2023,1,Sim,1
Condeixa-a-Nova,2023,2,Não,6482
Condeixa-a-Nova,2023,2,Sim,1
Condeixa-a-Nova,2023,3,Não,6781
Condeixa-a-Nova,2023,3,Sim,1
Condeixa-a-Nova,2023,4,Não,7038
Condeixa-a-Nova,2023,4,Sim,1
Condeixa-a-Nova,2023,5,Não,7199
Condeixa-a-Nova,2023,5,Sim,1
Condeixa-a-Nova,2023,6,Não,7475
Condeixa-a-Nova,2023,6,Sim,1
Condeixa-a-Nova,2023,7,Não,7586
Condeixa-a-Nova,2023,7,Sim,1
Condeixa-a-Nova,2023,8,Não,7613
Condeixa-a-Nova,2023,8,Sim,1
Condeixa-a-Nova,2023,9,Não,7913
Condeixa-a-Nova,2023,9,Sim,1
Condeixa-a-Nova,2023,10,Não,7893
Condeixa-a-Nova,2023,10,Sim,1
Condeixa-a-Nova,2023,11,Não,7721
Condeixa-a-Nova,2023,11,Sim,1
Condeixa-a-Nova,2023,12,Não,7604
Condeixa-a-Nova,2023,12,Sim,2
Condeixa-a-Nova,2024,1,Não,7532
Condeixa-a-Nova,2024,1,Sim,2
Condeixa-a-Nova,2024,2,Não,8044
Condeixa-a-Nova,2024,2,Sim,4
Condeixa-a-Nova,2024,3,Não,8398
Condeixa-a-Nova,2024,3,Sim,4
Condeixa-a-Nova,2024,4,Não,8291
Condeixa-a-Nova,2024,4,Sim,4
Constância,2022,8,Não,704
Constância,2022,8,Sim,1
Constância,2022,9,Não,676
Constância,2022,9,Sim,1
Constância,2022,10,Não,719
Constância,2022,10,Sim,1
Constância,2022,11,Não,793
Constância,2022,11,Sim,1
Constância,2022,12,Não,793
Constância,2022,12,Sim,1
Constância,2023,1,Não,888
Constância,2023,1,Sim,1
Constância,2023,2,Não,982
Constância,2023,2,Sim,1
Constância,2023,3,Não,1219
Constância,2023,3,Sim,1
Constância,2023,4,Não,1415
Constância,2023,4,Sim,1
Constância,2023,5,Não,1524
Constância,2023,5,Sim,1
Constância,2023,6,Não,1558
Constância,2023,6,Sim,1
Constância,2023,7,Não,1599
Constância,2023,7,Sim,1
Constância,2023,8,Não,1695
Constância,2023,8,Sim,1
Constância,2023,9,Não,1866
Constância,2023,9,Sim,1
Constância,2023,10,Não,2063
Constância,2023,10,Sim,1
Constância,2023,11,Não,2122
Constância,2023,11,Sim,1
Constância,2023,12,Não,2220
Constância,2023,12,Sim,1
Constância,2024,1,Não,2232
Constância,2024,1,Sim,1
Constância,2024,2,Não,2260
Constância,2024,2,Sim,1
Constância,2024,3,Não,2250
Constância,2024,3,Sim,1
Constância,2024,4,Não,2248
Constância,2024,4,Sim,1
Coruche,2022,8,Não,2289
Coruche,2022,8,Sim,2
Coruche,2022,9,Não,2536
Coruche,2022,9,Sim,2
Coruche,2022,10,Não,2683
Coruche,2022,10,Sim,2
Coruche,2022,11,Não,2787
Coruche,2022,11,Sim,2
Coruche,2022,12,Não,2941
Coruche,2022,12,Sim,2
Coruche,2023,1,Não,3188
Coruche,2023,1,Sim,2
Coruche,2023,2,Não,3365
Coruche,2023,2,Sim,2
Coruche,2023,3,Não,3685
Coruche,2023,3,Sim,2
Coruche,2023,4,Não,3910
Coruche,2023,4,Sim,2
Coruche,2023,5,Não,4501
Coruche,2023,5,Sim,2
Coruche,2023,6,Não,5056
Coruche,2023,6,Sim,2
Coruche,2023,7,Não,5280
Coruche,2023,7,Sim,2
Coruche,2023,8,Não,5708
Coruche,2023,8,Sim,2
Coruche,2023,9,Não,6039
Coruche,2023,9,Sim,2
Coruche,2023,10,Não,6630
Coruche,2023,10,Sim,2
Coruche,2023,11,Não,7626
Coruche,2023,11,Sim,3
Coruche,2023,12,Não,7915
Coruche,2023,12,Sim,3
Coruche,2024,1,Não,8447
Coruche,2024,1,Sim,3
Coruche,2024,2,Não,8685
Coruche,2024,2,Sim,3
Coruche,2024,3,Não,8772
Coruche,2024,3,Sim,3
Coruche,2024,4,Não,8776
Coruche,2024,4,Sim,3
Covilhã,2022,8,Não,23885
Covilhã,2022,8,Sim,1
Covilhã,2022,9,Não,23701
Covilhã,2022,9,Sim,1
Covilhã,2022,10,Não,24407
Covilhã,2022,10,Sim,1
Covilhã,2022,11,Não,24444
Covilhã,2022,11,Sim,1
Covilhã,2022,12,Não,24616
Covilhã,2022,12,Sim,1
Covilhã,2023,1,Não,24259
Covilhã,2023,1,Sim,1
Covilhã,2023,2,Não,25069
Covilhã,2023,2,Sim,1
Covilhã,2023,3,Não,25089
Covilhã,2023,3,Sim,3
Covilhã,2023,4,Não,25516
Covilhã,2023,4,Sim,3
Covilhã,2023,5,Não,25540
Covilhã,2023,5,Sim,3
Covilhã,2023,6,Não,26730
Covilhã,2023,6,Sim,3
Covilhã,2023,7,Não,26708
Covilhã,2023,7,Sim,3
Covilhã,2023,8,Não,26675
Covilhã,2023,8,Sim,3
Covilhã,2023,9,Não,27179
Covilhã,2023,9,Sim,3
Covilhã,2023,10,Não,27675
Covilhã,2023,10,Sim,3
Covilhã,2023,11,Não,27781
Covilhã,2023,11,Sim,3
Covilhã,2023,12,Não,28288
Covilhã,2023,12,Sim,3
Covilhã,2024,1,Não,28688
Covilhã,2024,1,Sim,4
Covilhã,2024,2,Não,29187
Covilhã,2024,2,Sim,4
Covilhã,2024,3,Não,29855
Covilhã,2024,3,Sim,4
Covilhã,2024,4,Não,29817
Covilhã,2024,4,Sim,4
Crato,2022,8,Não,2475
Crato,2022,8,Sim,1
Crato,2022,9,Não,2459
Crato,2022,9,Sim,1
Crato,2022,10,Não,2537
Crato,2022,10,Sim,1
Crato,2022,11,Não,2506
Crato,2022,11,Sim,1
Crato,2022,12,Não,2488
Crato,2022,12,Sim,1
Crato,2023,1,Não,2488
Crato,2023,1,Sim,1
Crato,2023,2,Não,2647
Crato,2023,2,Sim,1
Crato,2023,3,Não,2750
Crato,2023,3,Sim,1
Crato,2023,4,Não,2624
Crato,2023,4,Sim,1
Crato,2023,5,Não,2732
Crato,2023,5,Sim,1
Crato,2023,6,Não,2731
Crato,2023,6,Sim,1
Crato,2023,7,Não,2572
Crato,2023,7,Sim,1
Crato,2023,8,Não,2652
Crato,2023,8,Sim,1
Crato,2023,9,Não,2566
Crato,2023,9,Sim,1
Crato,2023,10,Não,2772
Crato,2023,10,Sim,1
Crato,2023,11,Não,2802
Crato,2023,11,Sim,1
Crato,2023,12,Não,2788
Crato,2023,12,Sim,1
Crato,2024,1,Não,2780
Crato,2024,1,Sim,1
Crato,2024,2,Não,2843
Crato,2024,2,Sim,1
Crato,2024,3,Não,2849
Crato,2024,3,Sim,1
Crato,2024,4,Não,2839
Crato,2024,4,Sim,1
Cuba,2022,8,Não,1479
Cuba,2022,8,Sim,1
Cuba,2022,9,Não,1481
Cuba,2022,9,Sim,1
Cuba,2022,10,Não,1503
Cuba,2022,10,Sim,1
Cuba,2022,11,Não,1532
Cuba,2022,11,Sim,1
Cuba,2022,12,Não,1525
Cuba,2022,12,Sim,1
Cuba,2023,1,Não,1641
Cuba,2023,1,Sim,1
Cuba,2023,2,Não,1789
Cuba,2023,2,Sim,1
Cuba,2023,3,Não,1982
Cuba,2023,3,Sim,1
Cuba,2023,4,Não,1994
Cuba,2023,4,Sim,1
Cuba,2023,5,Não,1999
Cuba,2023,5,Sim,1
Cuba,2023,6,Não,2005
Cuba,2023,6,Sim,1
Cuba,2023,7,Não,1943
Cuba,2023,7,Sim,1
Cuba,2023,8,Não,1934
Cuba,2023,8,Sim,1
Cuba,2023,9,Não,2282
Cuba,2023,9,Sim,1
Cuba,2023,10,Não,2406
Cuba,2023,10,Sim,1
Cuba,2023,11,Não,2469
Cuba,2023,11,Sim,1
Cuba,2023,12,Não,2463
Cuba,2023,12,Sim,1
Cuba,2024,1,Não,2524
Cuba,2024,1,Sim,1
Cuba,2024,2,Não,2621
Cuba,2024,2,Sim,1
Cuba,2024,3,Não,2540
Cuba,2024,3,Sim,1
Cuba,2024,4,Não,2422
Cuba,2024,4,Sim,1
Elvas,2022,8,Não,7129
Elvas,2022,8,Sim,1
Elvas,2022,9,Não,7111
Elvas,2022,9,Sim,1
Elvas,2022,10,Não,7582
Elvas,2022,10,Sim,1
Elvas,2022,11,Não,7604
Elvas,2022,11,Sim,1
Elvas,2022,12,Não,7563
Elvas,2022,12,Sim,1
Elvas,2023,1,Não,7464
Elvas,2023,1,Sim,1
Elvas,2023,2,Não,7694
Elvas,2023,2,Sim,1
Elvas,2023,3,Não,7781
Elvas,2023,3,Sim,1
Elvas,2023,4,Não,7528
Elvas,2023,4,Sim,1
Elvas,2023,5,Não,7952
Elvas,2023,5,Sim,1
Elvas,2023,6,Não,8198
Elvas,2023,6,Sim,1
Elvas,2023,7,Não,8304
Elvas,2023,7,Sim,1
Elvas,2023,8,Não,8167
Elvas,2023,8,Sim,1
Elvas,2023,9,Não,8716
Elvas,2023,9,Sim,1
Elvas,2023,10,Não,8929
Elvas,2023,10,Sim,1
Elvas,2023,11,Não,8940
Elvas,2023,11,Sim,1
Elvas,2023,12,Não,8757
Elvas,2023,12,Sim,1
Elvas,2024,1,Não,9288
Elvas,2024,1,Sim,1
Elvas,2024,2,Não,9455
Elvas,2024,2,Sim,1
Elvas,2024,3,Não,9729
Elvas,2024,3,Sim,1
Elvas,2024,4,Não,9731
Elvas,2024,4,Sim,1
Entroncamento,2022,8,Não,6556
Entroncamento,2022,8,Sim,1
Entroncamento,2022,9,Não,6498
Entroncamento,2022,9,Sim,1
Entroncamento,2022,10,Não,6912
Entroncamento,2022,10,Sim,1
Entroncamento,2022,11,Não,6943
Entroncamento,2022,11,Sim,1
Entroncamento,2022,12,Não,7012
Entroncamento,2022,12,Sim,1
Entroncamento,2023,1,Não,7256
Entroncamento,2023,1,Sim,1
Entroncamento,2023,2,Não,7351
Entroncamento,2023,2,Sim,1
Entroncamento,2023,3,Não,7672
Entroncamento,2023,3,Sim,1
Entroncamento,2023,4,Não,7734
Entroncamento,2023,4,Sim,1
Entroncamento,2023,5,Não,7533
Entroncamento,2023,5,Sim,1
Entroncamento,2023,6,Não,8107
Entroncamento,2023,6,Sim,1
Entroncamento,2023,7,Não,7694
Entroncamento,2023,7,Sim,1
Entroncamento,2023,8,Não,8360
Entroncamento,2023,8,Sim,2
Entroncamento,2023,9,Não,8964
Entroncamento,2023,9,Sim,2
Entroncamento,2023,10,Não,9535
Entroncamento,2023,10,Sim,2
Entroncamento,2023,11,Não,9736
Entroncamento,2023,11,Sim,2
Entroncamento,2023,12,Não,9597
Entroncamento,2023,12,Sim,2
Entroncamento,2024,1,Não,9928
Entroncamento,2024,1,Sim,2
Entroncamento,2024,2,Não,10267
Entroncamento,2024,2,Sim,2
Entroncamento,2024,3,Não,10102
Entroncamento,2024,3,Sim,2
Entroncamento,2024,4,Não,10051
Entroncamento,2024,4,Sim,2
Espinho,2022,8,Não,14488
Espinho,2022,8,Sim,2
Espinho,2022,9,Não,13724
Espinho,2022,9,Sim,2
Espinho,2022,10,Não,14713
Espinho,2022,10,Sim,2
Espinho,2022,11,Não,14449
Espinho,2022,11,Sim,2
Espinho,2022,12,Não,14771
Espinho,2022,12,Sim,2
Espinho,2023,1,Não,14899
Espinho,2023,1,Sim,2
Espinho,2023,2,Não,15427
Espinho,2023,2,Sim,2
Espinho,2023,3,Não,15333
Espinho,2023,3,Sim,2
Espinho,2023,4,Não,15472
Espinho,2023,4,Sim,2
Espinho,2023,5,Não,15222
Espinho,2023,5,Sim,2
Espinho,2023,6,Não,15287
Espinho,2023,6,Sim,2
Espinho,2023,7,Não,15243
Espinho,2023,7,Sim,2
Espinho,2023,8,Não,15321
Espinho,2023,8,Sim,3
Espinho,2023,9,Não,15332
Espinho,2023,9,Sim,3
Espinho,2023,10,Não,15517
Espinho,2023,10,Sim,3
Espinho,2023,11,Não,15412
Espinho,2023,11,Sim,3
Espinho,2023,12,Não,15910
Espinho,2023,12,Sim,3
Espinho,2024,1,Não,16132
Espinho,2024,1,Sim,3
Espinho,2024,2,Não,16415
Espinho,2024,2,Sim,3
Espinho,2024,3,Não,16532
Espinho,2024,3,Sim,4
Espinho,2024,4,Não,16589
Espinho,2024,4,Sim,4
Esposende,2022,8,Não,14096
Esposende,2022,8,Sim,2
Esposende,2022,9,Não,14226
Esposende,2022,9,Sim,2
Esposende,2022,10,Não,14632
Esposende,2022,10,Sim,2
Esposende,2022,11,Não,14469
Esposende,2022,11,Sim,2
Esposende,2022,12,Não,14675
Esposende,2022,12,Sim,3
Esposende,2023,1,Não,14671
Esposende,2023,1,Sim,3
Esposende,2023,2,Não,15213
Esposende,2023,2,Sim,4
Esposende,2023,3,Não,15840
Esposende,2023,3,Sim,4
Esposende,2023,4,Não,16425
Esposende,2023,4,Sim,4
Esposende,2023,5,Não,16642
Esposende,2023,5,Sim,4
Esposende,2023,6,Não,18461
Esposende,2023,6,Sim,5
Esposende,2023,7,Não,19339
Esposende,2023,7,Sim,5
Esposende,2023,8,Não,20593
Esposende,2023,8,Sim,7
Esposende,2023,9,Não,20884
Esposende,2023,9,Sim,7
Esposende,2023,10,Não,21713
Esposende,2023,10,Sim,7
Esposende,2023,11,Não,21988
Esposende,2023,11,Sim,7
Esposende,2023,12,Não,22705
Esposende,2023,12,Sim,7
Esposende,2024,1,Não,22993
Esposende,2024,1,Sim,7
Esposende,2024,2,Não,23675
Esposende,2024,2,Sim,7
Esposende,2024,3,Não,23869
Esposende,2024,3,Sim,8
Esposende,2024,4,Não,23871
Esposende,2024,4,Sim,8
Estarreja,2022,8,Não,5342
Estarreja,2022,8,Sim,2
Estarreja,2022,9,Não,5379
Estarreja,2022,9,Sim,2
Estarreja,2022,10,Não,5985
Estarreja,2022,10,Sim,2
Estarreja,2022,11,Não,6484
Estarreja,2022,11,Sim,2
Estarreja,2022,12,Não,6777
Estarreja,2022,12,Sim,2
Estarreja,2023,1,Não,7439
Estarreja,2023,1,Sim,2
Estarreja,2023,2,Não,7992
Estarreja,2023,2,Sim,2
Estarreja,2023,3,Não,8703
Estarreja,2023,3,Sim,2
Estarreja,2023,4,Não,9407
Estarreja,2023,4,Sim,2
Estarreja,2023,5,Não,9650
Estarreja,2023,5,Sim,2
Estarreja,2023,6,Não,10106
Estarreja,2023,6,Sim,2
Estarreja,2023,7,Não,11063
Estarreja,2023,7,Sim,2
Estarreja,2023,8,Não,11000
Estarreja,2023,8,Sim,3
Estarreja,2023,9,Não,11057
Estarreja,2023,9,Sim,3
Estarreja,2023,10,Não,11515
Estarreja,2023,10,Sim,4
Estarreja,2023,11,Não,11971
Estarreja,2023,11,Sim,3
Estarreja,2023,12,Não,12369
Estarreja,2023,12,Sim,3
Estarreja,2024,1,Não,12558
Estarreja,2024,1,Sim,3
Estarreja,2024,2,Não,12605
Estarreja,2024,2,Sim,3
Estarreja,2024,3,Não,12770
Estarreja,2024,3,Sim,3
Estarreja,2024,4,Não,12798
Estarreja,2024,4,Sim,3
Estremoz,2022,8,Não,7005
Estremoz,2022,9,Não,6791
Estremoz,2022,10,Não,7101
Estremoz,2022,11,Não,6720
Estremoz,2022,12,Não,6722
Estremoz,2022,12,Sim,1
Estremoz,2023,1,Não,6417
Estremoz,2023,1,Sim,1
Estremoz,2023,2,Não,7128
Estremoz,2023,2,Sim,1
Estremoz,2023,3,Não,7120
Estremoz,2023,4,Não,7111
Estremoz,2023,5,Não,7107
Estremoz,2023,5,Sim,1
Estremoz,2023,6,Não,7133
Estremoz,2023,6,Sim,2
Estremoz,2023,7,Não,7105
Estremoz,2023,7,Sim,2
Estremoz,2023,8,Não,7213
Estremoz,2023,8,Sim,5
Estremoz,2023,9,Não,7507
Estremoz,2023,9,Sim,5
Estremoz,2023,10,Não,6843
Estremoz,2023,10,Sim,6
Estremoz,2023,11,Não,7149
Estremoz,2023,11,Sim,7
Estremoz,2023,12,Não,7489
Estremoz,2023,12,Sim,7
Estremoz,2024,1,Não,7548
Estremoz,2024,1,Sim,7
Estremoz,2024,2,Não,7492
Estremoz,2024,2,Sim,7
Estremoz,2024,3,Não,7529
Estremoz,2024,3,Sim,7
Estremoz,2024,4,Não,7537
Estremoz,2024,4,Sim,7
Fafe,2022,8,Não,5869
Fafe,2022,8,Sim,3
Fafe,2022,9,Não,5961
Fafe,2022,9,Sim,3
Fafe,2022,10,Não,6261
Fafe,2022,10,Sim,3
Fafe,2022,11,Não,6528
Fafe,2022,11,Sim,3
Fafe,2022,12,Não,7340
Fafe,2022,12,Sim,3
Fafe,2023,1,Não,7959
Fafe,2023,1,Sim,3
Fafe,2023,2,Não,8377
Fafe,2023,2,Sim,3
Fafe,2023,3,Não,8919
Fafe,2023,3,Sim,3
Fafe,2023,4,Não,9566
Fafe,2023,4,Sim,3
Fafe,2023,5,Não,9549
Fafe,2023,5,Sim,3
Fafe,2023,6,Não,10909
Fafe,2023,6,Sim,3
Fafe,2023,7,Não,11569
Fafe,2023,7,Sim,3
Fafe,2023,8,Não,11987
Fafe,2023,8,Sim,3
Fafe,2023,9,Não,12722
Fafe,2023,9,Sim,3
Fafe,2023,10,Não,13185
Fafe,2023,10,Sim,3
Fafe,2023,11,Não,14123
Fafe,2023,11,Sim,3
Fafe,2023,12,Não,14191
Fafe,2023,12,Sim,3
Fafe,2024,1,Não,14611
Fafe,2024,1,Sim,3
Fafe,2024,2,Não,14773
Fafe,2024,2,Sim,3
Fafe,2024,3,Não,16054
Fafe,2024,3,Sim,3
Fafe,2024,4,Não,15829
Fafe,2024,4,Sim,3
Faro,2022,8,Não,25115
Faro,2022,8,Sim,7
Faro,2022,9,Não,24989
Faro,2022,9,Sim,9
Faro,2022,10,Não,26172
Faro,2022,10,Sim,8
Faro,2022,11,Não,25456
Faro,2022,11,Sim,8
Faro,2022,12,Não,26342
Faro,2022,12,Sim,9
Faro,2023,1,Não,26517
Faro,2023,1,Sim,9
Faro,2023,2,Não,26922
Faro,2023,2,Sim,8
Faro,2023,3,Não,26743
Faro,2023,3,Sim,9
Faro,2023,4,Não,27112
Faro,2023,4,Sim,8
Faro,2023,5,Não,26480
Faro,2023,5,Sim,10
Faro,2023,6,Não,26728
Faro,2023,6,Sim,10
Faro,2023,7,Não,26024
Faro,2023,7,Sim,8
Faro,2023,8,Não,27084
Faro,2023,8,Sim,9
Faro,2023,9,Não,29118
Faro,2023,9,Sim,9
Faro,2023,10,Não,29306
Faro,2023,10,Sim,11
Faro,2023,11,Não,28678
Faro,2023,11,Sim,12
Faro,2023,12,Não,30452
Faro,2023,12,Sim,14
Faro,2024,1,Não,30732
Faro,2024,1,Sim,15
Faro,2024,2,Não,31606
Faro,2024,2,Sim,17
Faro,2024,3,Não,32203
Faro,2024,3,Sim,17
Faro,2024,4,Não,31998
Faro,2024,4,Sim,17
Felgueiras,2022,8,Não,6839
Felgueiras,2022,8,Sim,1
Felgueiras,2022,9,Não,6660
Felgueiras,2022,9,Sim,1
Felgueiras,2022,10,Não,6936
Felgueiras,2022,10,Sim,1
Felgueiras,2022,11,Não,7118
Felgueiras,2022,11,Sim,1
Felgueiras,2022,12,Não,7362
Felgueiras,2022,12,Sim,2
Felgueiras,2023,1,Não,7782
Felgueiras,2023,1,Sim,2
Felgueiras,2023,2,Não,8594
Felgueiras,2023,2,Sim,2
Felgueiras,2023,3,Não,8996
Felgueiras,2023,3,Sim,2
Felgueiras,2023,4,Não,9095
Felgueiras,2023,4,Sim,2
Felgueiras,2023,5,Não,9378
Felgueiras,2023,5,Sim,2
Felgueiras,2023,6,Não,9629
Felgueiras,2023,6,Sim,2
Felgueiras,2023,7,Não,9843
Felgueiras,2023,7,Sim,2
Felgueiras,2023,8,Não,10395
Felgueiras,2023,8,Sim,3
Felgueiras,2023,9,Não,11223
Felgueiras,2023,9,Sim,3
Felgueiras,2023,10,Não,12052
Felgueiras,2023,10,Sim,3
Felgueiras,2023,11,Não,12235
Felgueiras,2023,11,Sim,2
Felgueiras,2023,12,Não,12493
Felgueiras,2023,12,Sim,3
Felgueiras,2024,1,Não,13163
Felgueiras,2024,1,Sim,4
Felgueiras,2024,2,Não,13617
Felgueiras,2024,2,Sim,4
Felgueiras,2024,3,Não,14823
Felgueiras,2024,3,Sim,4
Felgueiras,2024,4,Não,14779
Felgueiras,2024,4,Sim,4
Ferreira do Alentejo,2022,8,Não,4121
Ferreira do Alentejo,2022,8,Sim,1
Ferreira do Alentejo,2022,9,Não,3837
Ferreira do Alentejo,2022,9,Sim,1
Ferreira do Alentejo,2022,10,Não,4174
Ferreira do Alentejo,2022,10,Sim,1
Ferreira do Alentejo,2022,11,Não,4150
Ferreira do Alentejo,2022,11,Sim,1
Ferreira do Alentejo,2022,12,Não,4216
Ferreira do Alentejo,2022,12,Sim,1
Ferreira do Alentejo,2023,1,Não,3836
Ferreira do Alentejo,2023,1,Sim,1
Ferreira do Alentejo,2023,2,Não,4343
Ferreira do Alentejo,2023,2,Sim,1
Ferreira do Alentejo,2023,3,Não,4393
Ferreira do Alentejo,2023,3,Sim,1
Ferreira do Alentejo,2023,4,Não,4195
Ferreira do Alentejo,2023,4,Sim,1
Ferreira do Alentejo,2023,5,Não,4210
Ferreira do Alentejo,2023,5,Sim,1
Ferreira do Alentejo,2023,6,Não,4149
Ferreira do Alentejo,2023,6,Sim,1
Ferreira do Alentejo,2023,7,Não,3964
Ferreira do Alentejo,2023,7,Sim,1
Ferreira do Alentejo,2023,8,Não,4357
Ferreira do Alentejo,2023,8,Sim,1
Ferreira do Alentejo,2023,9,Não,4253
Ferreira do Alentejo,2023,9,Sim,1
Ferreira do Alentejo,2023,10,Não,4141
Ferreira do Alentejo,2023,10,Sim,1
Ferreira do Alentejo,2023,11,Não,4345
Ferreira do Alentejo,2023,11,Sim,1
Ferreira do Alentejo,2023,12,Não,4498
Ferreira do Alentejo,2023,12,Sim,1
Ferreira do Alentejo,2024,1,Não,4615
Ferreira do Alentejo,2024,1,Sim,1
Ferreira do Alentejo,2024,2,Não,4646
Ferreira do Alentejo,2024,2,Sim,1
Ferreira do Alentejo,2024,3,Não,4680
Ferreira do Alentejo,2024,3,Sim,1
Ferreira do Alentejo,2024,4,Não,4662
Ferreira do Alentejo,2024,4,Sim,1
Ferreira do Zêzere,2022,8,Não,3189
Ferreira do Zêzere,2022,8,Sim,1
Ferreira do Zêzere,2022,9,Não,3154
Ferreira do Zêzere,2022,9,Sim,1
Ferreira do Zêzere,2022,10,Não,3341
Ferreira do Zêzere,2022,10,Sim,1
Ferreira do Zêzere,2022,11,Não,3346
Ferreira do Zêzere,2022,11,Sim,1
Ferreira do Zêzere,2022,12,Não,3478
Ferreira do Zêzere,2022,12,Sim,1
Ferreira do Zêzere,2023,1,Não,3457
Ferreira do Zêzere,2023,1,Sim,1
Ferreira do Zêzere,2023,2,Não,3707
Ferreira do Zêzere,2023,2,Sim,1
Ferreira do Zêzere,2023,3,Não,3745
Ferreira do Zêzere,2023,3,Sim,1
Ferreira do Zêzere,2023,4,Não,3866
Ferreira do Zêzere,2023,4,Sim,1
Ferreira do Zêzere,2023,5,Não,4069
Ferreira do Zêzere,2023,5,Sim,1
Ferreira do Zêzere,2023,6,Não,4358
Ferreira do Zêzere,2023,6,Sim,1
Ferreira do Zêzere,2023,7,Não,4704
Ferreira do Zêzere,2023,7,Sim,1
Ferreira do Zêzere,2023,8,Não,4645
Ferreira do Zêzere,2023,8,Sim,1
Ferreira do Zêzere,2023,9,Não,4841
Ferreira do Zêzere,2023,9,Sim,1
Ferreira do Zêzere,2023,10,Não,5049
Ferreira do Zêzere,2023,10,Sim,1
Ferreira do Zêzere,2023,11,Não,5570
Ferreira do Zêzere,2023,11,Sim,1
Ferreira do Zêzere,2023,12,Não,5738
Ferreira do Zêzere,2023,12,Sim,1
Ferreira do Zêzere,2024,1,Não,6268
Ferreira do Zêzere,2024,1,Sim,1
Ferreira do Zêzere,2024,2,Não,6577
Ferreira do Zêzere,2024,2,Sim,1
Ferreira do Zêzere,2024,3,Não,6697
Ferreira do Zêzere,2024,3,Sim,1
Ferreira do Zêzere,2024,4,Não,6700
Ferreira do Zêzere,2024,4,Sim,1
Figueira da Foz,2022,8,Não,17180
Figueira da Foz,2022,8,Sim,1
Figueira da Foz,2022,9,Não,16987
Figueira da Foz,2022,9,Sim,1
Figueira da Foz,2022,10,Não,17971
Figueira da Foz,2022,10,Sim,1
Figueira da Foz,2022,11,Não,18577
Figueira da Foz,2022,11,Sim,1
