ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
2023,8,9260857.23 - 18073778.11,0,123,0,127,0,153
2023,9,9260857.23 - 18073778.11,0,123,0,127,0,153
2023,10,9260857.23 - 18073778.11,0,123,0,127,0,153
2023,11,9260857.23 - 18073778.11,0,122,0,127,0,153
2023,12,9260857.23 - 18073778.11,0,122,0,127,0,153
2022,8,9260857.23 - 18073778.11,0,306,0,210,4,522
2022,9,9260857.23 - 18073778.11,0,306,0,210,4,522
2022,10,9260857.23 - 18073778.11,0,306,0,210,4,522
2022,11,9260857.23 - 18073778.11,0,306,0,210,4,522
2022,12,9260857.23 - 18073778.11,0,307,0,210,4,522
2023,1,9260857.23 - 18073778.11,0,306,0,210,4,522
2023,2,9260857.23 - 18073778.11,0,307,0,210,4,522
2023,3,9260857.23 - 18073778.11,0,307,0,210,4,522
2023,4,9260857.23 - 18073778.11,0,307,0,210,4,522
2023,5,9260857.23 - 18073778.11,0,307,0,210,4,522
2023,6,9260857.23 - 18073778.11,0,311,0,210,4,522
2023,7,9260857.23 - 18073778.11,0,311,0,210,4,522
2023,8,9260857.23 - 18073778.11,0,312,0,210,4,522
2023,9,9260857.23 - 18073778.11,0,312,0,210,4,522
2023,10,9260857.23 - 18073778.11,0,313,0,210,4,522
2023,11,9260857.23 - 18073778.11,0,313,0,210,4,522
2023,12,9260857.23 - 18073778.11,0,313,0,210,4,522
2022,8,0.00 - 3349844.95,0,23,0,23,2,61
2022,9,0.00 - 3349844.95,0,23,0,23,2,61
2022,10,0.00 - 3349844.95,0,23,0,23,2,61
2022,11,0.00 - 3349844.95,0,23,0,23,2,61
2022,12,0.00 - 3349844.95,0,23,0,23,2,61
2023,1,0.00 - 3349844.95,0,23,0,23,2,61
2023,2,0.00 - 3349844.95,0,23,0,23,2,61
2023,3,0.00 - 3349844.95,0,23,0,23,2,61
2023,4,0.00 - 3349844.95,0,23,0,23,2,61
2023,5,0.00 - 3349844.95,0,23,0,23,2,61
2023,6,0.00 - 3349844.95,0,22,0,23,2,61
2023,7,0.00 - 3349844.95,0,23,0,23,2,61
2023,8,0.00 - 3349844.95,0,23,0,23,2,61
2023,9,0.00 - 3349844.95,0,23,0,23,2,61
2023,10,0.00 - 3349844.95,0,23,0,23,2,61
2023,11,0.00 - 3349844.95,0,23,0,23,2,61
2023,12,0.00 - 3349844.95,0,23,0,23,2,61
2022,8,3349844.95 - 9260857.23,0,146,0,545,1,582
2022,9,9260857.23 - 18073778.11,0,146,0,545,1,582
2022,10,9260857.23 - 18073778.11,0,148,0,545,1,582
2022,11,9260857.23 - 18073778.11,0,148,0,545,1,582
2022,12,3349844.95 - 9260857.23,0,148,0,545,1,582
2023,1,9260857.23 - 18073778.11,0,148,0,545,1,582
2023,2,3349844.95 - 9260857.23,0,147,0,545,1,582
2023,3,9260857.23 - 18073778.11,0,147,0,545,1,582
2023,4,3349844.95 - 9260857.23,0,147,0,545,1,582
2023,5,9260857.23 - 18073778.11,0,147,0,545,1,582
2023,6,9260857.23 - 18073778.11,0,147,0,545,1,582
2023,7,9260857.23 - 18073778.11,0,147,0,545,1,582
2023,8,3349844.95 - 9260857.23,0,147,0,545,1,582
2023,9,3349844.95 - 9260857.23,0,147,0,545,1,582
2023,10,9260857.23 - 18073778.11,0,146,0,545,1,582
2023,11,9260857.23 - 18073778.11,0,147,0,545,1,582
2023,12,3349844.95 - 9260857.23,0,147,0,545,1,582
2022,8,0.00 - 3349844.95,0,33,0,57,2,92
2022,9,0.00 - 3349844.95,0,33,0,57,2,92
2022,10,0.00 - 3349844.95,0,33,0,57,2,92
2022,11,0.00 - 3349844.95,0,33,0,57,2,92
2022,12,0.00 - 3349844.95,0,33,0,57,2,92
2023,1,0.00 - 3349844.95,0,33,0,57,2,92
2023,2,0.00 - 3349844.95,0,33,0,57,2,92
2023,3,0.00 - 3349844.95,0,33,0,57,2,92
2023,4,0.00 - 3349844.95,0,33,0,57,2,92
2023,5,0.00 - 3349844.95,0,33,0,57,2,92
2023,6,0.00 - 3349844.95,0,34,0,57,2,92
2023,7,0.00 - 3349844.95,0,34,0,57,2,92
2023,8,0.00 - 3349844.95,0,34,0,57,2,92
2023,9,0.00 - 3349844.95,0,34,0,57,2,92
2023,10,0.00 - 3349844.95,0,34,0,57,2,92
2023,11,0.00 - 3349844.95,0,34,0,57,2,92
2023,12,0.00 - 3349844.95,0,34,0,57,2,92
2022,8,0.00 - 3349844.95,0,71,0,143,2,176
2022,9,3349844.95 - 9260857.23,0,71,0,143,2,176
2022,10,3349844.95 - 9260857.23,0,71,0,143,2,176
2022,11,3349844.95 - 9260857.23,0,71,0,143,2,176
2022,12,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,1,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,2,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,3,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,4,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,5,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,6,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,7,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,8,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,9,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,10,3349844.95 - 9260857.23,0,71,0,143,2,176
2023,11,3349844.95 - 9260857.23,0,72,0,143,2,176
2023,12,3349844.95 - 9260857.23,0,72,0,143,2,176
2022,8,3349844.95 - 9260857.23,0,75,0,144,1,371
2022,9,3349844.95 - 9260857.23,0,74,0,144,1,371
2022,10,3349844.95 - 9260857.23,0,74,0,144,1,371
2022,11,3349844.95 - 9260857.23,0,74,0,144,1,371
2022,12,3349844.95 - 9260857.23,0,74,0,144,1,371
2023,1,3349844.95 - 9260857.23,0,75,0,144,1,371
2023,2,3349844.95 - 9260857.23,0,75,0,144,1,371
2023,3,3349844.95 - 9260857.23,0,74,0,144,1,371
2023,4,3349844.95 - 9260857.23,0,74,0,144,1,371
2023,5,3349844.95 - 9260857.23,0,74,0,144,1,371
2023,6,3349844.95 - 9260857.23,0,73,0,144,1,371
2023,7,3349844.95 - 9260857.23,0,73,0,144,1,371
2023,8,3349844.95 - 9260857.23,0,73,0,144,1,371
2023,9,3349844.95 - 9260857.23,0,73,0,144,1,371
2023,10,3349844.95 - 9260857.23,0,75,0,144,1,371
2023,11,3349844.95 - 9260857.23,0,75,0,144,1,371
2023,12,3349844.95 - 9260857.23,0,75,0,144,1,371
2022,8,0.00 - 3349844.95,0,51,0,118,11,124
2022,9,0.00 - 3349844.95,0,51,0,118,11,124
2022,10,0.00 - 3349844.95,0,51,0,118,11,124
2022,11,0.00 - 3349844.95,0,51,0,118,11,124
2022,12,0.00 - 3349844.95,0,51,0,118,11,124
2023,1,0.00 - 3349844.95,0,51,0,118,11,124
2023,2,0.00 - 3349844.95,0,51,0,118,11,124
2023,3,0.00 - 3349844.95,0,51,0,118,11,124
2023,4,0.00 - 3349844.95,0,51,0,118,11,124
2023,5,0.00 - 3349844.95,0,51,0,118,11,124
2023,6,0.00 - 3349844.95,0,51,0,118,11,124
2023,7,0.00 - 3349844.95,0,51,0,118,11,124
2023,8,0.00 - 3349844.95,0,51,0,118,11,124
2023,9,0.00 - 3349844.95,0,51,0,118,11,124
2023,10,0.00 - 3349844.95,0,51,0,118,11,124
2023,11,0.00 - 3349844.95,0,51,0,118,11,124
2023,12,0.00 - 3349844.95,0,51,0,118,11,124
2022,8,3349844.95 - 9260857.23,0,157,0,1297,4,675
2022,9,3349844.95 - 9260857.23,0,157,0,1297,4,675
2022,10,3349844.95 - 9260857.23,0,157,0,1297,4,675
2022,11,3349844.95 - 9260857.23,0,158,0,1297,4,675
2022,12,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,1,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,2,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,3,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,4,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,5,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,6,3349844.95 - 9260857.23,0,161,0,1297,4,675
2023,7,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,8,3349844.95 - 9260857.23,0,160,0,1297,4,675
2023,9,3349844.95 - 9260857.23,0,159,0,1297,4,675
2023,10,3349844.95 - 9260857.23,0,159,0,1297,4,675
2023,11,3349844.95 - 9260857.23,0,159,0,1297,4,675
2023,12,3349844.95 - 9260857.23,0,159,0,1297,4,675
2022,8,0.00 - 3349844.95,0,46,0,26,4,106
2022,9,0.00 - 3349844.95,0,45,0,26,4,106
2022,10,0.00 - 3349844.95,0,46,0,26,4,106
2022,11,0.00 - 3349844.95,0,46,0,26,4,106
2022,12,0.00 - 3349844.95,0,46,0,26,4,106
2023,1,0.00 - 3349844.95,0,46,0,26,4,106
2023,2,0.00 - 3349844.95,0,46,0,26,4,106
2023,3,0.00 - 3349844.95,0,46,0,26,4,106
2023,4,0.00 - 3349844.95,0,46,0,26,4,106
2023,5,0.00 - 3349844.95,0,46,0,26,4,106
2023,6,0.00 - 3349844.95,0,47,0,26,4,106
2023,7,0.00 - 3349844.95,0,47,0,26,4,106
2023,8,0.00 - 3349844.95,0,47,0,26,4,106
2023,9,0.00 - 3349844.95,0,47,0,26,4,106
2023,10,0.00 - 3349844.95,0,47,0,26,4,106
2023,11,0.00 - 3349844.95,0,47,0,26,4,106
2023,12,0.00 - 3349844.95,0,47,0,26,4,106
2022,8,0.00 - 3349844.95,0,56,0,51,0,69
2022,9,0.00 - 3349844.95,0,56,0,51,0,69
2022,10,0.00 - 3349844.95,0,56,0,51,0,69
2022,11,0.00 - 3349844.95,0,56,0,51,0,69
2022,12,0.00 - 3349844.95,0,56,0,51,0,69
2023,1,0.00 - 3349844.95,0,55,0,51,0,69
2023,2,0.00 - 3349844.95,0,55,0,51,0,69
2023,3,0.00 - 3349844.95,0,55,0,51,0,69
2023,4,0.00 - 3349844.95,0,55,0,51,0,69
2023,5,0.00 - 3349844.95,0,55,0,51,0,69
2023,6,0.00 - 3349844.95,0,55,0,51,0,69
2023,7,0.00 - 3349844.95,0,55,0,51,0,69
2023,8,0.00 - 3349844.95,0,56,0,51,0,69
2023,9,0.00 - 3349844.95,0,56,0,51,0,69
2023,10,0.00 - 3349844.95,0,56,0,51,0,69
2023,11,0.00 - 3349844.95,0,56,0,51,0,69
2023,12,0.00 - 3349844.95,0,56,0,51,0,69
2022,8,0.00 - 3349844.95,0,29,0,14,1,37
2022,9,0.00 - 3349844.95,0,30,0,14,1,37
2022,10,0.00 - 3349844.95,0,30,0,14,1,37
2022,11,0.00 - 3349844.95,0,30,0,14,1,37
2022,12,0.00 - 3349844.95,0,30,0,14,1,37
2023,1,0.00 - 3349844.95,0,31,0,14,1,37
2023,2,0.00 - 3349844.95,0,31,0,14,1,37
2023,3,0.00 - 3349844.95,0,31,0,14,1,37
2023,4,0.00 - 3349844.95,0,31,0,14,1,37
2023,5,0.00 - 3349844.95,0,31,0,14,1,37
2023,6,0.00 - 3349844.95,0,34,0,14,1,37
2023,7,0.00 - 3349844.95,0,34,0,14,1,37
2023,8,0.00 - 3349844.95,0,34,0,14,1,37
2023,9,0.00 - 3349844.95,0,34,0,14,1,37
2023,10,0.00 - 3349844.95,0,34,0,14,1,37
2023,11,0.00 - 3349844.95,0,34,0,14,1,37
2023,12,0.00 - 3349844.95,0,34,0,14,1,37
2022,8,27864901.18 - 37334467.99,0,160,0,270,6,749
2022,9,27864901.18 - 37334467.99,0,160,0,270,6,749
2022,10,27864901.18 - 37334467.99,0,160,0,270,6,749
2022,11,27864901.18 - 37334467.99,0,160,0,270,6,749
2022,12,27864901.18 - 37334467.99,0,160,0,270,6,749
2023,1,27864901.18 - 37334467.99,0,160,0,270,6,749
2023,2,27864901.18 - 37334467.99,0,160,0,270,6,749
2023,3,27864901.18 - 37334467.99,0,161,0,270,6,749
2023,4,27864901.18 - 37334467.99,0,161,0,270,6,749
2023,5,27864901.18 - 37334467.99,0,161,0,270,6,749
2023,6,27864901.18 - 37334467.99,0,163,0,270,6,749
2023,7,27864901.18 - 37334467.99,0,162,0,270,6,749
2023,8,27864901.18 - 37334467.99,0,162,0,270,6,749
2023,9,18073778.11 - 27864901.18,0,162,0,270,6,749
2023,10,18073778.11 - 27864901.18,0,163,0,270,6,749
2023,11,27864901.18 - 37334467.99,0,163,0,270,6,749
2023,12,27864901.18 - 37334467.99,0,163,0,270,6,749
2022,8,3349844.95 - 9260857.23,0,61,0,16,0,42
2022,9,3349844.95 - 9260857.23,0,61,0,16,0,42
2022,10,0.00 - 3349844.95,0,62,0,16,0,42
2022,11,0.00 - 3349844.95,0,62,0,16,0,42
2022,12,0.00 - 3349844.95,0,62,0,16,0,42
2023,1,0.00 - 3349844.95,0,62,0,16,0,42
2023,2,0.00 - 3349844.95,0,62,0,16,0,42
2023,3,0.00 - 3349844.95,0,62,0,16,0,42
2023,4,3349844.95 - 9260857.23,0,62,0,16,0,42
2023,5,3349844.95 - 9260857.23,0,62,0,16,0,42
2023,6,3349844.95 - 9260857.23,0,61,0,16,0,42
2023,7,3349844.95 - 9260857.23,0,61,0,16,0,42
2023,8,3349844.95 - 9260857.23,0,61,0,16,0,42
2023,9,0.00 - 3349844.95,0,61,0,16,0,42
2023,10,0.00 - 3349844.95,0,61,0,16,0,42
2023,11,0.00 - 3349844.95,0,61,0,16,0,42
2023,12,0.00 - 3349844.95,0,61,0,16,0,42
2022,8,0.00 - 3349844.95,0,38,0,55,0,44
2022,9,0.00 - 3349844.95,0,38,0,55,0,44
2022,10,0.00 - 3349844.95,0,38,0,55,0,44
2022,11,0.00 - 3349844.95,0,38,0,55,0,44
2022,12,0.00 - 3349844.95,0,38,0,55,0,44
2023,1,0.00 - 3349844.95,0,38,0,55,0,44
2023,2,0.00 - 3349844.95,0,38,0,55,0,44
2023,3,0.00 - 3349844.95,0,38,0,55,0,44
2023,4,0.00 - 3349844.95,0,38,0,55,0,44
2023,5,0.00 - 3349844.95,0,38,0,55,0,44
2023,6,0.00 - 3349844.95,0,38,0,55,0,44
2023,7,0.00 - 3349844.95,0,38,0,55,0,44
2023,8,0.00 - 3349844.95,0,38,0,55,0,44
2023,9,0.00 - 3349844.95,0,38,0,55,0,44
2023,10,0.00 - 3349844.95,0,38,0,55,0,44
2023,11,0.00 - 3349844.95,0,38,0,55,0,44
2023,12,0.00 - 3349844.95,0,39,0,55,0,44
2022,8,0.00 - 3349844.95,0,18,0,23,2,53
2022,9,0.00 - 3349844.95,0,18,0,23,2,53
2022,10,0.00 - 3349844.95,0,18,0,23,2,53
2022,11,0.00 - 3349844.95,0,18,0,23,2,53
2022,12,0.00 - 3349844.95,0,18,0,23,2,53
2023,1,0.00 - 3349844.95,0,20,0,23,2,53
2023,2,0.00 - 3349844.95,0,20,0,23,2,53
2023,3,0.00 - 3349844.95,0,20,0,23,2,53
2023,4,0.00 - 3349844.95,0,20,0,23,2,53
2023,5,0.00 - 3349844.95,0,20,0,23,2,53
2023,6,0.00 - 3349844.95,0,20,0,23,2,53
2023,7,0.00 - 3349844.95,0,21,0,23,2,53
2023,8,0.00 - 3349844.95,0,21,0,23,2,53
2023,9,0.00 - 3349844.95,0,21,0,23,2,53
2023,10,0.00 - 3349844.95,0,21,0,23,2,53
2023,11,0.00 - 3349844.95,0,21,0,23,2,53
2023,12,0.00 - 3349844.95,0,21,0,23,2,53
2022,8,54159764.39 - 62774847.02,1,289,0,433,2,482
2022,9,46622152.52 - 54159764.39,1,289,0,433,2,482
2022,10,46622152.52 - 54159764.39,1,288,0,433,2,482
2022,11,54159764.39 - 62774847.02,1,288,0,433,2,482
2022,12,54159764.39 - 62774847.02,1,288,0,433,2,482
2023,1,37334467.99 - 46622152.52,1,288,0,433,2,482
2023,2,37334467.99 - 46622152.52,1,289,0,433,2,482
2023,3,54159764.39 - 62774847.02,1,288,0,433,2,482
2023,4,46622152.52 - 54159764.39,1,288,0,433,2,482
2023,5,46622152.52 - 54159764.39,1,288,0,433,2,482
2023,6,46622152.52 - 54159764.39,1,289,0,433,2,482
2023,7,46622152.52 - 54159764.39,1,288,0,433,2,482
2023,8,46622152.52 - 54159764.39,1,289,0,433,2,482
2023,9,46622152.52 - 54159764.39,1,289,0,433,2,482
2023,10,46622152.52 - 54159764.39,1,289,0,433,2,482
2023,11,37334467.99 - 46622152.52,1,290,0,433,2,482
2023,12,46622152.52 - 54159764.39,1,290,0,433,2,482
2022,8,0.00 - 3349844.95,0,26,0,149,0,21
2022,9,0.00 - 3349844.95,0,26,0,149,0,21
2022,10,0.00 - 3349844.95,0,26,0,149,0,21
2022,11,0.00 - 3349844.95,0,27,0,149,0,21
2022,12,0.00 - 3349844.95,0,27,0,149,0,21
2023,1,0.00 - 3349844.95,0,27,0,149,0,21
2023,2,0.00 - 3349844.95,0,27,0,149,0,21
2023,3,0.00 - 3349844.95,0,29,0,149,0,21
2023,4,0.00 - 3349844.95,0,29,0,149,0,21
2023,5,0.00 - 3349844.95,0,29,0,149,0,21
2023,6,0.00 - 3349844.95,0,29,0,149,0,21
2023,7,0.00 - 3349844.95,0,29,0,149,0,21
2023,8,0.00 - 3349844.95,0,29,0,149,0,21
2023,9,0.00 - 3349844.95,0,29,0,149,0,21
2023,10,0.00 - 3349844.95,0,29,0,149,0,21
2023,11,0.00 - 3349844.95,0,29,0,149,0,21
2023,12,0.00 - 3349844.95,0,29,0,149,0,21
2022,8,0.00 - 3349844.95,0,43,0,84,3,75
2022,9,0.00 - 3349844.95,0,43,0,84,3,75
2022,10,0.00 - 3349844.95,0,43,0,84,3,75
2022,11,0.00 - 3349844.95,0,43,0,84,3,75
2022,12,0.00 - 3349844.95,0,43,0,84,3,75
2023,1,3349844.95 - 9260857.23,0,43,0,84,3,75
2023,2,0.00 - 3349844.95,0,43,0,84,3,75
2023,3,0.00 - 3349844.95,0,43,0,84,3,75
2023,4,0.00 - 3349844.95,0,43,0,84,3,75
2023,5,0.00 - 3349844.95,0,43,0,84,3,75
2023,6,0.00 - 3349844.95,0,43,0,84,3,75
2023,7,0.00 - 3349844.95,0,43,0,84,3,75
2023,8,0.00 - 3349844.95,0,43,0,84,3,75
2023,9,0.00 - 3349844.95,0,43,0,84,3,75
2023,10,0.00 - 3349844.95,0,43,0,84,3,75
2023,11,0.00 - 3349844.95,0,44,0,84,3,75
2023,12,0.00 - 3349844.95,0,44,0,84,3,75
2022,8,37334467.99 - 46622152.52,1,489,75,667,5,1622
2022,9,54159764.39 - 62774847.02,1,489,75,667,5,1622
2022,10,54159764.39 - 62774847.02,1,490,75,667,5,1622
2022,11,54159764.39 - 62774847.02,1,491,75,667,5,1622
2022,12,37334467.99 - 46622152.52,1,491,75,667,5,1622
2023,1,54159764.39 - 62774847.02,1,491,75,667,5,1622
2023,2,46622152.52 - 54159764.39,1,489,75,667,5,1622
2023,3,54159764.39 - 62774847.02,1,489,75,667,5,1622
2023,4,46622152.52 - 54159764.39,1,489,75,667,5,1622
2023,5,54159764.39 - 62774847.02,1,489,75,667,5,1622
2023,6,46622152.52 - 54159764.39,1,489,0,667,5,1622
2023,7,54159764.39 - 62774847.02,1,489,0,667,5,1622
2023,8,37334467.99 - 46622152.52,1,488,0,667,5,1622
2023,9,46622152.52 - 54159764.39,1,487,0,667,5,1622
2023,10,54159764.39 - 62774847.02,1,487,0,667,5,1622
2023,11,54159764.39 - 62774847.02,1,485,0,667,5,1622
2023,12,37334467.99 - 46622152.52,1,484,0,667,5,1622
2022,8,0.00 - 3349844.95,0,43,0,16,6,51
2022,9,0.00 - 3349844.95,0,43,0,16,6,51
2022,10,0.00 - 3349844.95,0,43,0,16,6,51
2022,11,0.00 - 3349844.95,0,43,0,16,6,51
2022,12,0.00 - 3349844.95,0,43,0,16,6,51
2023,1,0.00 - 3349844.95,0,43,0,16,6,51
2023,2,0.00 - 3349844.95,0,43,0,16,6,51
2023,3,0.00 - 3349844.95,0,43,0,16,6,51
2023,4,0.00 - 3349844.95,0,43,0,16,6,51
2023,5,0.00 - 3349844.95,0,43,0,16,6,51
2023,6,0.00 - 3349844.95,0,43,0,16,6,51
2023,7,0.00 - 3349844.95,0,43,0,16,6,51
2023,8,0.00 - 3349844.95,0,43,0,16,6,51
2023,9,0.00 - 3349844.95,0,43,0,16,6,51
2023,10,0.00 - 3349844.95,0,43,0,16,6,51
2023,11,0.00 - 3349844.95,0,43,0,16,6,51
2023,12,0.00 - 3349844.95,0,43,0,16,6,51
2022,8,37334467.99 - 46622152.52,0,461,0,1821,6,1750
2022,9,37334467.99 - 46622152.52,0,460,0,1821,6,1750
2022,10,37334467.99 - 46622152.52,0,462,0,1821,6,1750
2022,11,37334467.99 - 46622152.52,0,463,0,1821,6,1750
2022,12,37334467.99 - 46622152.52,0,463,0,1821,6,1750
2023,1,37334467.99 - 46622152.52,0,463,0,1821,6,1750
2023,2,37334467.99 - 46622152.52,0,464,0,1821,6,1750
2023,3,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2023,4,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2023,5,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2023,6,37334467.99 - 46622152.52,0,466,0,1821,6,1750
2023,7,37334467.99 - 46622152.52,0,466,0,1821,6,1750
2023,8,37334467.99 - 46622152.52,0,466,0,1821,6,1750
2023,9,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2023,10,46622152.52 - 54159764.39,0,465,0,1821,6,1750
2023,11,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2023,12,37334467.99 - 46622152.52,0,465,0,1821,6,1750
2022,8,0.00 - 3349844.95,0,22,0,27,0,30
2022,9,0.00 - 3349844.95,0,22,0,27,0,30
2022,10,0.00 - 3349844.95,0,22,0,27,0,30
2022,11,0.00 - 3349844.95,0,22,0,27,0,30
2022,12,0.00 - 3349844.95,0,22,0,27,0,30
2023,1,0.00 - 3349844.95,0,22,0,27,0,30
2023,2,0.00 - 3349844.95,0,22,0,27,0,30
2023,3,0.00 - 3349844.95,0,22,0,27,0,30
2023,4,0.00 - 3349844.95,0,22,0,27,0,30
2023,5,0.00 - 3349844.95,0,22,0,27,0,30
2023,6,0.00 - 3349844.95,0,22,0,27,0,30
2023,7,0.00 - 3349844.95,0,22,0,27,0,30
2023,8,0.00 - 3349844.95,0,22,0,27,0,30
2023,9,0.00 - 3349844.95,0,22,0,27,0,30
2023,10,0.00 - 3349844.95,0,22,0,27,0,30
2023,11,0.00 - 3349844.95,0,22,0,27,0,30
2023,12,0.00 - 3349844.95,0,22,0,27,0,30
2022,8,0.00 - 3349844.95,0,15,0,83,0,38
2022,9,0.00 - 3349844.95,0,15,0,83,0,38
2022,10,0.00 - 3349844.95,0,15,0,83,0,38
2022,11,0.00 - 3349844.95,0,15,0,83,0,38
2022,12,0.00 - 3349844.95,0,15,0,83,0,38
2023,1,0.00 - 3349844.95,0,15,0,83,0,38
2023,2,0.00 - 3349844.95,0,15,0,83,0,38
2023,3,0.00 - 3349844.95,0,15,0,83,0,38
2023,4,0.00 - 3349844.95,0,15,0,83,0,38
2023,5,0.00 - 3349844.95,0,15,0,83,0,38
2023,6,0.00 - 3349844.95,0,15,0,83,0,38
2023,7,0.00 - 3349844.95,0,15,0,83,0,38
2023,8,0.00 - 3349844.95,0,16,0,83,0,38
2023,9,0.00 - 3349844.95,0,16,0,83,0,38
2023,10,0.00 - 3349844.95,0,16,0,83,0,38
2023,11,0.00 - 3349844.95,0,16,0,83,0,38
2023,12,0.00 - 3349844.95,0,16,0,83,0,38
2022,8,0.00 - 3349844.95,0,75,0,27,20,63
2022,9,0.00 - 3349844.95,0,75,0,27,20,63
2022,10,0.00 - 3349844.95,0,75,0,27,20,63
2022,11,0.00 - 3349844.95,0,75,0,27,20,63
2022,12,0.00 - 3349844.95,0,75,0,27,20,63
2023,1,0.00 - 3349844.95,0,75,0,27,20,63
2023,2,0.00 - 3349844.95,0,75,0,27,20,63
2023,3,0.00 - 3349844.95,0,75,0,27,20,63
2023,4,0.00 - 3349844.95,0,75,0,27,20,63
2023,5,0.00 - 3349844.95,0,75,0,27,20,63
2023,6,0.00 - 3349844.95,0,73,0,27,20,63
2023,7,0.00 - 3349844.95,0,74,0,27,20,63
2023,8,0.00 - 3349844.95,0,74,0,27,20,63
2023,9,0.00 - 3349844.95,0,74,0,27,20,63
2023,10,0.00 - 3349844.95,0,74,0,27,20,63
2023,11,0.00 - 3349844.95,0,74,0,27,20,63
2023,12,0.00 - 3349844.95,0,75,0,27,20,63
2022,8,3349844.95 - 9260857.23,0,114,8,131,9,212
2022,9,3349844.95 - 9260857.23,0,114,0,131,9,212
2022,10,3349844.95 - 9260857.23,0,114,0,131,9,212
2022,11,3349844.95 - 9260857.23,0,114,0,131,9,212
2022,12,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,1,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,2,3349844.95 - 9260857.23,0,114,0,131,9,212
2023,3,3349844.95 - 9260857.23,0,114,0,131,9,212
2023,4,3349844.95 - 9260857.23,0,114,0,131,9,212
2023,5,3349844.95 - 9260857.23,0,114,0,131,9,212
2023,6,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,7,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,8,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,9,3349844.95 - 9260857.23,0,113,0,131,9,212
2023,10,3349844.95 - 9260857.23,0,112,0,131,9,212
2023,11,3349844.95 - 9260857.23,0,112,0,131,9,212
2023,12,3349844.95 - 9260857.23,0,113,0,131,9,212
2022,8,0.00 - 3349844.95,0,40,0,310,1,71
2022,9,0.00 - 3349844.95,0,40,0,310,1,71
2022,10,0.00 - 3349844.95,0,40,0,310,1,71
2022,11,0.00 - 3349844.95,0,40,0,310,1,71
2022,12,0.00 - 3349844.95,0,40,0,310,1,71
2023,1,0.00 - 3349844.95,0,40,0,310,1,71
2023,2,0.00 - 3349844.95,0,40,0,310,1,71
2023,3,0.00 - 3349844.95,0,40,0,310,1,71
2023,4,0.00 - 3349844.95,0,40,0,310,1,71
2023,5,0.00 - 3349844.95,0,40,0,310,1,71
2023,6,0.00 - 3349844.95,0,40,0,310,1,71
2023,7,0.00 - 3349844.95,0,40,0,310,1,71
2023,8,0.00 - 3349844.95,0,40,0,310,1,71
2023,9,0.00 - 3349844.95,0,40,0,310,1,71
2023,10,0.00 - 3349844.95,0,39,0,310,1,71
2023,11,0.00 - 3349844.95,0,39,0,310,1,71
2023,12,0.00 - 3349844.95,0,39,0,310,1,71
2022,8,0.00 - 3349844.95,0,80,0,206,6,439
2022,9,0.00 - 3349844.95,0,81,0,206,6,439
2022,10,0.00 - 3349844.95,0,81,0,206,6,439
2022,11,0.00 - 3349844.95,0,81,0,206,6,439
2022,12,0.00 - 3349844.95,0,82,0,206,6,439
2023,1,0.00 - 3349844.95,0,84,0,206,6,439
2023,2,0.00 - 3349844.95,0,84,0,206,6,439
2023,3,0.00 - 3349844.95,0,84,0,206,6,439
2023,4,0.00 - 3349844.95,0,84,0,206,6,439
2023,5,0.00 - 3349844.95,0,84,0,206,6,439
2023,6,0.00 - 3349844.95,0,85,0,206,6,439
2023,7,0.00 - 3349844.95,0,86,0,206,6,439
2023,8,0.00 - 3349844.95,0,86,0,206,6,439
2023,9,0.00 - 3349844.95,0,85,0,206,6,439
2023,10,0.00 - 3349844.95,0,84,0,206,6,439
2023,11,0.00 - 3349844.95,0,84,0,206,6,439
2023,12,0.00 - 3349844.95,0,84,0,206,6,439
