ano,mes,energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
2022,9,14102848,46346,489,8957,456,38274,24,270
2022,10,14811757,46398,489,8954,457,38124,24,270
2022,11,15632863,46449,491,8970,452,37814,24,270
2022,12,17713717,46477,491,8984,466,39602,22,270
2023,1,18576455,46540,491,8999,449,41324,22,270
2023,2,16048031,46558,491,9026,444,43510,24,270
2023,3,16295853,46541,491,9054,450,43474,26,270
2023,4,14095902,46541,491,9054,450,45360,24,270
2023,5,14024536,46541,491,9054,450,47812,24,270
2023,6,13832247,46691,491,9102,471,52994,30,270
2023,7,14619439,46733,492,9128,496,54442,30,270
2023,8,15105073,46786,492,9129,458,60920,28,270
2023,9,14162353,46811,493,9133,458,64500,28,270
2023,10,15161883,46853,493,9144,454,66750,28,270
2023,11,16459748,46867,494,9168,451,69032,30,270
2023,12,19525867,46912,495,9165,453,73336,28,270
2022,8,1283867,3020,29,873,26,6112,2,16
2022,9,1046554,3027,29,870,18,5896,2,16
2022,10,948256,3037,29,877,18,6016,2,16
2022,11,991825,3033,29,878,18,6044,2,16
2022,12,1181557,3033,29,878,19,6186,2,16
2023,1,1306514,3034,29,881,17,6254,2,16
2023,2,1176594,3036,29,880,18,6252,2,16
2023,3,1094929,3040,29,880,17,6380,2,16
2023,4,986719,3040,29,880,17,6412,2,16
2023,5,1012352,3040,29,880,17,6320,2,16
2023,6,1134299,3047,29,891,21,6460,2,16
2023,7,1318525,3057,29,888,16,6370,2,16
2023,8,1356250,3061,29,888,18,6682,2,16
2023,9,1109307,3066,29,881,16,6608,2,16
2023,10,1055505,3069,29,881,17,6742,2,16
2023,11,1087673,3072,29,885,19,6778,2,16
2023,12,1326222,3076,29,884,19,6946,2,16
2022,8,1962469,7271,140,1039,69,2878,2,55
2022,9,1787452,7274,140,1038,110,3028,2,55
2022,10,1855680,7275,140,1036,67,3384,2,55
2022,11,1922557,7276,140,1038,67,3602,2,55
2022,12,2110301,7283,140,1039,67,3810,2,55
2023,1,2203331,7282,140,1043,69,4268,2,55
2023,2,1914377,7290,140,1045,72,4890,2,55
2023,3,1964308,7289,140,1045,72,5678,2,55
2023,4,1735875,7289,140,1045,72,5970,2,55
2023,5,1724249,7289,140,1045,72,6284,2,55
2023,6,1704142,7324,142,1045,68,7230,2,55
2023,7,1882843,7335,142,1048,68,7510,2,55
2023,8,1973166,7340,142,1050,71,7748,4,55
2023,9,1780798,7345,142,1049,73,8034,4,55
2023,10,1875876,7348,142,1051,68,8518,6,55
2023,11,1998213,7346,142,1049,66,8896,6,55
2023,12,2344214,7356,142,1050,70,9236,6,55
2022,8,1303634,4356,60,1259,18,3554,2,23
2022,9,1161975,4348,60,1257,17,3444,2,23
2022,10,1159207,4347,60,1260,17,3928,2,23
2022,11,1204666,4348,61,1253,16,4230,2,23
2022,12,1359299,4349,61,1247,16,4252,2,23
2023,1,1390938,4351,61,1248,16,4410,2,23
2023,2,1208995,4358,62,1248,18,4480,2,23
2023,3,1178240,4357,62,1247,18,5028,2,23
2023,4,1023701,4357,62,1247,18,5146,2,23
2023,5,1025265,4357,62,1247,18,5154,2,23
2023,6,1021002,4355,64,1261,19,5244,2,23
2023,7,1197777,4355,64,1265,21,5394,2,23
2023,8,1284177,4366,64,1263,18,5934,2,23
2023,9,1102233,4360,64,1265,17,5578,2,23
2023,10,1115889,4364,64,1259,17,5700,2,23
2023,11,1231422,4362,64,1253,13,6044,2,23
2023,12,1517628,4355,64,1252,13,7312,2,23
2022,8,17837266,61194,391,15444,256,69966,6,433
2022,9,17288223,61212,392,15477,260,69138,6,433
2022,10,18148454,61260,392,15491,248,73510,6,433
2022,11,18449804,61345,392,15511,245,74150,6,433
2022,12,20600630,61380,394,15529,244,75140,10,433
2023,1,22160269,61413,394,15532,247,81722,10,433
2023,2,19767654,61439,394,15548,245,84234,10,433
2023,3,19182272,61484,395,15545,246,87490,8,433
2023,4,16820370,61484,395,15545,246,89458,10,433
2023,5,17312507,61484,395,15545,246,86286,10,433
2023,6,17489663,61693,395,15634,293,95172,12,433
2023,7,18105212,61724,396,15638,247,95586,12,433
2023,8,18257488,61761,396,15661,253,97028,12,433
2023,9,17564097,61779,396,15674,252,99204,16,433
2023,10,18524570,61843,405,15696,241,99820,20,433
2023,11,18960526,61843,404,15712,248,101618,22,433
2023,12,22513493,61877,404,15717,248,106566,24,433
2022,8,1033300,3548,56,684,21,3128,6,149
2022,9,970632,3543,56,681,20,3264,6,149
2022,10,1023489,3545,56,681,19,3490,6,149
2022,11,1137519,3550,56,679,19,3874,4,149
2022,12,1304601,3556,56,679,20,4492,6,149
2023,1,1381291,3566,56,676,20,4790,6,149
2023,2,1209083,3568,56,682,19,5062,6,149
2023,3,1152019,3572,56,681,19,5334,6,149
2023,4,972919,3572,56,681,19,5420,6,149
2023,5,986525,3572,56,681,19,5494,4,149
2023,6,990228,3592,56,685,15,5870,10,149
2023,7,1058401,3596,56,684,15,6120,10,149
2023,8,1086184,3600,56,683,14,6320,10,149
2023,9,1005878,3600,56,685,13,6594,10,149
2023,10,1077814,3600,56,684,13,6724,12,149
2023,11,1195147,3614,56,682,14,6920,12,149
2023,12,1497746,3613,56,680,14,6978,12,149
2022,8,1966126,5544,103,1012,54,3214,4,84
2022,9,1837529,5545,103,1011,52,3322,4,84
2022,10,1881949,5552,103,1010,52,3628,4,84
2022,11,1964593,5561,102,1010,52,3712,4,84
2022,12,2204426,5564,102,1013,56,3798,4,84
2023,1,2304772,5568,102,1010,52,3656,4,84
2023,2,2041971,5568,103,1009,49,3870,4,84
2023,3,2054477,5568,103,1010,48,4902,4,84
2023,4,1766076,5567,103,1010,48,6894,4,84
2023,5,1754078,5567,103,1010,48,7322,4,84
2023,6,1751598,5585,104,1017,48,7678,4,84
2023,7,1921217,5591,104,1018,56,7982,4,84
2023,8,1993813,5592,104,1018,50,8840,4,84
2023,9,1816515,5597,104,1017,50,9028,4,84
2023,10,1900847,5606,104,1020,50,9176,4,84
2023,11,2081111,5607,104,1023,56,9164,4,84
2023,12,2448088,5607,104,1022,55,8830,4,84
2022,8,16893399,43584,603,10613,379,59950,2,667
2022,9,16365391,43634,604,10593,376,59556,2,667
2022,10,17532935,43668,604,10591,368,62086,2,667
2022,11,18854413,43721,604,10588,391,64080,2,667
2022,12,21501655,43760,604,10585,384,65878,4,667
2023,1,22901588,43811,604,10605,362,66984,4,667
2023,2,19725862,43873,604,10628,353,70672,4,667
2023,3,19600839,43899,606,10650,354,73310,4,667
2023,4,16589990,43899,606,10650,354,74060,4,667
2023,5,16675940,43899,606,10650,354,74370,4,667
2023,6,16654745,44113,606,10744,376,76076,6,667
2023,7,17450401,44189,606,10780,354,79396,6,667
2023,8,17076190,44221,606,10789,358,80366,6,667
2023,9,16656790,44275,607,10786,350,83306,6,667
2023,10,18395028,44339,607,10786,353,84668,6,667
2023,11,20155692,44366,607,10807,377,86604,8,667
2023,12,23730530,44391,607,10819,377,87720,14,667
2022,8,1621349,5399,126,1124,24,2862,2,16
2022,9,1544924,5403,126,1120,21,2816,2,16
2022,10,1345298,5400,126,1120,21,2832,2,16
2022,11,1301783,5402,126,1126,21,3012,4,16
2022,12,1456315,5406,126,1128,25,3044,4,16
2023,1,1536343,5411,126,1132,20,3082,4,16
2023,2,1340255,5416,126,1131,28,3146,4,16
2023,3,1298143,5413,126,1128,19,3074,4,16
2023,4,1100268,5413,126,1128,19,3252,4,16
2023,5,1092947,5413,126,1128,19,3392,4,16
2023,6,1068174,5413,126,1140,18,4030,4,16
2023,7,1190867,5414,127,1141,19,4048,4,16
2023,8,1292795,5425,127,1140,21,4170,4,16
2023,9,1168485,5427,128,1141,17,4560,4,16
2023,10,1193865,5428,127,1143,16,4628,4,16
2023,11,1312327,5423,127,1144,19,5164,4,16
2023,12,1626599,5424,127,1141,20,5288,4,16
2022,8,45451141,136727,1175,21992,1050,180874,38,1821
2022,9,44867943,136833,1175,22023,1039,179150,38,1821
2022,10,48118944,136902,1175,22048,1036,184818,36,1821
2022,11,51325585,137010,1175,22079,1042,188074,38,1821
2022,12,58428526,137057,1175,22086,1068,190486,44,1821
2023,1,62280888,137230,1175,22105,1047,193262,44,1821
2023,2,54324437,137298,1175,22120,1051,199654,46,1821
2023,3,54795781,137416,1175,22160,1050,200124,44,1821
2023,4,47075561,137416,1175,22160,1050,206258,46,1821
2023,5,46679446,137416,1175,22160,1050,205054,46,1821
2023,6,45273580,137792,1174,22262,1087,213048,50,1821
2023,7,46169019,137985,1176,22291,1041,222668,52,1821
2023,8,45882748,138160,1179,22318,1038,227478,68,1821
2023,9,45237096,138322,1179,22355,1012,232106,78,1821
2023,10,49601500,138490,1180,22381,1000,235768,86,1821
2023,11,53960407,138616,1180,22432,1020,238102,96,1821
2023,12,63907006,138697,1180,22415,1030,240614,102,1821
2022,8,943879,3888,61,689,23,4530,2,27
2022,9,802652,3882,61,687,22,4526,2,27
2022,10,826860,3877,61,690,23,4682,2,27
2022,11,902027,3881,61,692,22,4848,2,27
2022,12,1013896,3884,61,692,21,4894,2,27
2023,1,1018605,3886,61,698,22,5530,2,27
2023,2,878033,3889,61,698,21,6208,2,27
2023,3,895079,3888,61,700,20,6628,2,27
2023,4,771999,3888,61,700,20,6984,2,27
2023,5,748884,3888,61,700,20,6802,2,27
2023,6,740951,3892,61,704,23,7250,2,27
2023,7,877609,3894,61,703,22,7644,2,27
2023,8,972096,3901,61,704,21,7904,2,27
2023,9,776614,3895,61,707,22,7736,2,27
2023,10,846588,3892,61,706,22,7690,2,27
2023,11,955345,3891,61,707,22,7504,2,27
2023,12,1088909,3894,61,705,23,7550,2,27
2022,8,1132380,4049,65,788,16,1492,2,83
2022,9,1057927,4052,65,789,14,1534,2,83
2022,10,1104882,4047,65,791,13,1530,2,83
2022,11,1153710,4048,66,793,13,1842,2,83
2022,12,1297341,4045,66,791,16,2210,2,83
2023,1,1401881,4047,66,794,14,2358,2,83
2023,2,1231558,4045,66,797,13,2886,2,83
2023,3,1161981,4052,66,797,11,3098,2,83
2023,4,1011858,4052,66,797,11,3286,2,83
2023,5,1024704,4052,66,797,11,3376,2,83
2023,6,1030081,4064,66,807,13,3402,2,83
2023,7,1089255,4065,65,807,13,3542,2,83
2023,8,1129340,4070,65,808,10,3706,2,83
2023,9,1045581,4075,65,810,11,3860,2,83
2023,10,1111554,4079,65,812,10,4328,2,83
2023,11,1197327,4083,66,813,10,4444,2,83
2023,12,1445689,4077,66,813,13,4536,2,83
2022,8,2164355,8722,135,1602,67,6352,2,27
2022,9,1949661,8714,135,1600,66,6284,2,27
2022,10,2118523,8710,135,1602,63,6534,2,27
2022,11,2193257,8714,135,1602,64,6630,2,27
2022,12,2373722,8714,135,1606,63,6738,2,27
2023,1,2673130,8714,135,1604,61,6778,2,27
2023,2,2296853,8712,135,1605,62,6902,2,27
2023,3,2309084,8713,135,1607,65,7344,2,27
2023,4,1939698,8713,135,1607,65,7576,2,27
2023,5,1855866,8713,135,1607,65,8182,2,27
2023,6,1807100,8727,135,1608,67,8652,2,27
2023,7,1986463,8746,136,1609,67,9028,2,27
2023,8,2051249,8748,136,1613,61,9386,2,27
2023,9,1876325,8749,136,1615,62,9572,2,27
2023,10,2090404,8748,136,1618,59,9914,2,27
2023,11,2330164,8746,136,1618,57,10650,2,27
2023,12,2734683,8747,136,1621,61,11188,2,27
2022,8,8723258,27526,343,6037,237,36072,12,131
2022,9,7873482,27589,343,6055,216,35878,12,131
2022,10,8397508,27618,344,6067,215,37560,12,131
2022,11,9443735,27645,345,6082,225,37862,12,131
2022,12,10546404,27684,345,6091,223,37872,10,131
2023,1,11574037,27703,346,6086,217,38750,12,131
2023,2,10254637,27735,346,6103,216,39864,14,131
2023,3,9876371,27745,346,6117,215,40768,14,131
2023,4,8079834,27745,346,6117,215,41286,14,131
2023,5,7877816,27745,346,6117,215,40962,14,131
2023,6,7828992,27875,347,6138,219,42896,14,131
2023,7,8352351,27890,347,6149,217,43288,14,131
2023,8,8567042,27917,347,6152,205,45470,14,131
2023,9,7991223,27947,348,6156,197,45120,14,131
2023,10,8843773,27972,349,6166,201,47844,14,131
2023,11,10015639,27978,349,6173,206,48318,16,131
2023,12,12161367,27983,349,6181,205,48966,18,131
2022,8,6366357,19801,119,3890,78,8248,4,310
2022,9,5384792,19817,121,3895,54,9956,4,310
2022,10,4805682,19796,121,3893,52,11792,4,310
2022,11,4504736,19801,121,3891,48,13674,4,310
2022,12,4887046,19802,121,3887,51,12972,4,310
2023,1,5357048,19812,121,3891,43,14370,4,310
2023,2,4865043,19834,122,3892,41,15366,4,310
2023,3,4697834,19835,121,3893,41,16274,4,310
2023,4,4284402,19835,121,3893,41,15698,4,310
2023,5,4661047,19835,121,3893,41,15808,4,310
2023,6,5227214,19910,121,3932,68,17166,6,310
2023,7,6433570,19932,121,3934,75,18120,6,310
2023,8,6790577,19948,121,3935,67,19662,8,310
2023,9,5483297,19931,121,3926,56,20484,8,310
2023,10,4996029,19916,121,3924,53,21484,8,310
2023,11,4671394,19935,121,3924,62,21848,8,310
2023,12,5532860,19929,121,3926,62,23816,8,310
2022,8,7599474,22171,310,3866,477,13424,6,206
2022,9,7086878,22179,310,3871,481,13182,6,206
2022,10,7423872,22205,310,3874,488,13484,6,206
2022,11,7767769,22240,311,3876,502,14118,6,206
2022,12,8547709,22268,311,3886,503,13820,6,206
2023,1,8813155,22287,311,3895,497,14202,6,206
2023,2,7652907,22314,311,3899,496,14878,6,206
2023,3,7864615,22342,310,3910,501,15004,6,206
2023,4,6939622,22343,310,3910,501,15106,6,206
2023,5,6964628,22343,310,3910,501,16646,6,206
2023,6,6987322,22473,310,3950,507,17202,12,206
2023,7,7499042,22511,311,3963,521,17878,12,206
2023,8,7665402,22545,311,3977,507,18032,12,206
2023,9,7168555,22574,312,3975,504,19044,12,206
2023,10,7605122,22610,312,3982,505,21306,12,206
2023,11,8097129,22616,313,3996,501,27234,12,206
2023,12,9352751,22643,317,3997,482,28242,12,206
2022,8,1399541,3924,42,897,15,8752,2,38
2022,9,1174739,3914,42,898,16,8718,2,38
2022,10,1155348,3910,42,901,15,8800,2,38
2022,11,1316766,3920,42,902,17,8844,2,38
2022,12,1623957,3916,42,901,22,8366,2,38
2023,1,1814025,3916,42,904,14,8602,2,38
2023,2,1607712,3918,42,902,15,8742,2,38
2023,3,1426376,3917,42,902,14,8780,2,38
2023,4,1124032,3917,42,902,14,8762,2,38
2023,5,1115205,3917,42,902,14,8670,2,38
2023,6,1212975,3937,42,908,16,8748,2,38
2023,7,1363933,3936,42,910,18,8868,2,38
2023,8,1378338,3946,42,911,15,8850,2,38
2023,9,1160418,3943,42,909,16,8312,2,38
2023,10,1223829,3951,42,910,15,8000,2,38
2023,11,1404189,3952,43,914,17,8014,2,38
2023,12,1796816,3950,43,914,21,8802,2,38
2022,8,674456,2687,78,528,9,1634,2,18
2022,9,611335,2689,78,525,10,1678,2,18
2022,10,629483,2685,78,524,8,1724,2,18
2022,11,654453,2684,78,525,11,1810,2,18
2022,12,723393,2684,78,523,11,1824,2,18
2023,1,753748,2687,78,525,9,2432,2,18
2023,2,662022,2688,78,528,10,2544,2,18
2023,3,649959,2687,78,530,9,2604,2,18
2023,4,573311,2687,78,530,9,2642,2,18
2023,5,583120,2687,78,530,9,2682,2,18
2023,6,603142,2697,78,533,15,2798,2,18
2023,7,645531,2699,79,533,17,2834,2,18
2023,8,685814,2701,79,536,19,2586,2,18
2023,9,608238,2703,79,534,17,2918,2,18
2023,10,650970,2712,79,537,17,3074,2,18
2023,11,699084,2712,79,537,18,2898,2,18
2023,12,808054,2715,79,537,17,2862,2,18
2022,8,2719360,5587,89,1083,17,4394,2,32
2022,9,2408730,5586,89,1085,17,4492,2,32
2022,10,2354020,5591,89,1087,17,4646,2,32
2022,11,2164219,5596,89,1086,17,5418,2,32
2022,12,2284583,5594,89,1086,17,5026,2,32
2023,1,2482811,5594,89,1087,16,5844,2,32
2023,2,2326807,5599,89,1087,16,5926,2,32
2023,3,2366149,5599,89,1086,14,6124,2,32
2023,4,2232485,5599,89,1086,14,6342,2,32
2023,5,2313798,5599,89,1086,14,6526,2,32
2023,6,2318501,5618,89,1093,12,7322,2,32
2023,7,2644895,5622,89,1093,11,7572,2,32
2023,8,2744869,5626,89,1099,11,7014,2,32
2023,9,2536437,5631,89,1101,12,7782,2,32
2023,10,2437913,5628,89,1100,11,7926,2,32
2023,11,2290613,5631,89,1099,10,8552,2,32
2023,12,2534885,5626,89,1099,10,9092,2,32
2022,8,14618323,36013,448,10089,279,39374,2,555
2022,9,13677729,36029,448,9942,269,38674,2,555
2022,10,14366188,36068,448,9863,259,41894,2,555
2022,11,14979963,36096,448,9815,253,42550,2,555
2022,12,16839690,36123,448,9812,271,43758,2,555
2023,1,17399105,36134,448,9800,247,45338,2,555
2023,2,15184850,36220,448,9798,248,47174,4,555
2023,3,15423377,36251,448,9795,250,47602,4,555
2023,4,13583457,36251,448,9795,250,50074,4,555
2023,5,13783890,36251,448,9795,250,50442,4,555
2023,6,13827056,36396,451,10145,294,53848,4,555
2023,7,14888293,36443,451,10174,285,57520,4,555
2023,8,14869006,36467,451,10159,270,58762,6,555
2023,9,13884396,36480,451,10018,257,61148,6,555
2023,10,14790751,36541,451,9960,239,62408,8,555
2023,11,15666252,36576,451,9921,243,63586,8,555
2023,12,18229524,36589,451,9916,239,65430,10,555
2022,8,883050,4062,55,810,16,1862,1,9
2022,9,755925,4060,55,810,17,1783,1,9
2022,10,784855,4056,55,809,17,1910,1,9
2022,11,838699,4058,55,808,17,1913,1,9
2022,12,954261,4058,55,810,16,1952,1,9
2023,1,942593,4056,55,807,14,2025,1,9
2023,2,825571,4061,55,805,13,2128,1,9
2023,3,831775,4063,55,807,13,2188,1,9
2023,4,720568,4063,55,807,13,2321,1,9
2023,5,703706,4063,55,807,13,2354,1,9
2023,6,693674,4066,55,812,13,2556,1,9
2023,7,821710,4065,55,813,13,2693,1,9
2023,8,937796,4078,55,816,13,2749,1,9
2023,9,781670,4075,55,814,12,2897,1,9
2023,10,810173,4075,55,814,11,3340,1,9
2023,11,896975,4072,55,816,9,3710,1,9
2023,12,1111367,4069,55,816,9,3667,2,9
2022,8,1406836,6609,141,1151,32,4316,2,11
2022,9,1303932,6607,141,1154,31,4248,2,11
2022,10,1367818,6605,141,1155,40,4240,2,11
2022,11,1385383,6605,141,1161,31,4158,2,11
2022,12,1576978,6598,141,1165,30,4176,2,11
2023,1,1673290,6597,141,1166,30,4278,2,11
2023,2,1457047,6597,141,1165,29,4540,2,11
2023,3,1430398,6593,141,1167,31,4662,2,11
2023,4,1235067,6593,141,1167,31,4698,2,11
2023,5,1201942,6593,141,1167,31,5360,2,11
2023,6,1171888,6597,142,1167,32,5358,2,11
2023,7,1276384,6601,142,1167,34,5234,2,11
2023,8,1359589,6593,142,1168,35,5076,2,11
2023,9,1256275,6596,142,1166,29,5838,2,11
2023,10,1363638,6597,142,1170,28,6588,2,11
2023,11,1472573,6599,142,1173,30,8184,2,11
2023,12,1713711,6592,142,1174,29,8268,2,11
2022,8,17440761,50822,709,13104,651,59802,18,198
2022,9,16033988,50848,710,13110,609,59236,18,198
2022,10,16872825,50907,710,13123,600,61656,22,198
2022,11,18681891,50992,710,13149,590,62256,22,198
2022,12,21537662,51019,710,13184,586,64702,20,198
2023,1,23161915,51051,712,13170,571,67848,20,198
2023,2,20091620,51097,713,13187,583,71658,18,198
2023,3,19420920,51131,713,13183,580,73500,18,198
2023,4,15999321,51131,713,13183,580,75390,20,198
2023,5,15837395,51131,713,13183,580,74200,20,198
2023,6,15735569,51276,715,13257,558,77926,20,198
2023,7,16682584,51354,717,13278,575,80742,20,198
2023,8,17435080,51407,718,13293,590,82020,26,198
2023,9,16295127,51429,718,13311,570,85454,30,198
2023,10,17851644,51484,717,13329,565,89428,32,198
2023,11,19989259,51532,718,13353,570,92846,34,198
2023,12,23558504,51562,718,13360,580,93678,34,198
2022,8,3350660,8923,98,1857,97,6328,6,979
2022,9,3186049,8928,98,1864,101,6296,6,979
2022,10,3394907,8933,98,1866,101,6654,6,979
2022,11,3566452,8942,98,1870,105,8092,6,979
2022,12,4174849,8982,98,1877,108,8682,6,979
2023,1,4464369,8991,98,1880,101,9174,6,979
2023,2,3873062,8996,98,1884,104,10524,6,979
2023,3,3716442,9003,98,1886,104,11606,6,979
2023,4,3193112,9003,98,1886,104,12322,6,979
2023,5,3211194,9003,98,1886,104,12576,6,979
2023,6,3221421,9068,98,1894,105,13746,6,979
2023,7,3315427,9082,98,1900,127,15030,6,979
2023,8,3230158,9099,98,1901,102,15538,6,979
2023,9,3106605,9122,98,1902,101,16246,6,979
2023,10,3444644,9134,98,1908,102,16898,6,979
2023,11,3800309,9147,98,1908,103,16678,6,979
2023,12,4559560,9148,98,1908,105,17348,6,979
2022,8,1636358,5668,144,1377,44,2800,2,50
2022,9,1526919,5671,144,1374,41,2792,2,50
2022,10,1558702,5667,144,1373,39,3116,2,50
2022,11,1602207,5670,144,1372,39,3224,2,50
2022,12,1764807,5673,144,1373,37,3314,2,50
2023,1,1831867,5671,144,1374,32,3418,2,50
2023,2,1595153,5676,144,1372,32,4432,2,50
2023,3,1620348,5676,144,1375,33,5162,2,50
2023,4,1441029,5676,144,1375,33,5258,2,50
2023,5,1460200,5676,144,1375,33,5294,2,50
2023,6,1473901,5692,147,1382,34,5492,2,50
2023,7,1596591,5698,147,1383,35,5630,2,50
2023,8,1673611,5705,147,1387,32,5552,2,50
2023,9,1541643,5713,147,1384,33,5656,2,50
2023,10,1615563,5716,147,1384,30,5912,4,50
2023,11,1704117,5723,148,1387,30,6304,4,50
2023,12,1942705,5717,148,1389,29,7432,4,50
2022,8,6682831,18964,335,4825,197,30068,4,139
2022,9,6311320,18981,335,4826,186,30028,4,139
2022,10,6793537,19000,335,4829,182,30734,2,139
2022,11,7241754,19012,336,4827,195,32344,2,139
2022,12,8074093,19025,336,4831,197,33426,2,139
2023,1,8703682,19038,336,4830,184,34438,4,139
2023,2,7602123,19060,336,4835,183,35388,4,139
2023,3,7480938,19073,336,4824,183,36368,4,139
2023,4,6397517,19073,336,4824,183,37364,4,139
2023,5,6465826,19073,336,4824,183,37466,2,139
2023,6,6375436,19102,336,4862,182,38432,4,139
2023,7,6675925,19121,336,4873,179,38372,4,139
2023,8,6546861,19136,336,4872,175,39018,4,139
2023,9,6399346,19143,336,4874,173,40752,4,139
2023,10,7125032,19157,336,4866,164,40254,2,139
2023,11,7824571,19171,336,4869,172,41412,4,139
2023,12,9114176,19183,337,4880,169,41730,4,139
2022,8,11218663,26304,266,6089,193,8540,18,41
2022,9,10036828,26304,266,6096,192,8526,18,41
2022,10,10148706,26326,266,6086,192,8854,18,41
2022,11,11242943,26337,266,6088,192,9136,18,41
2022,12,13237849,26347,266,6088,192,8874,18,41
2023,1,15068752,26378,266,6086,185,9290,18,41
2023,2,13507441,26363,266,6092,186,9580,18,41
2023,3,12138556,26375,266,6098,189,10190,18,41
2023,4,9851544,26375,266,6098,189,10794,18,41
2023,5,9929496,26375,266,6098,189,10972,18,41
2023,6,10615763,26377,266,6100,222,11820,18,41
2023,7,11500364,26387,266,6109,185,12430,20,41
2023,8,11524528,26393,266,6109,179,12476,22,41
2023,9,10288777,26425,266,6120,174,13246,22,41
2023,10,10840867,26432,266,6128,169,13970,26,41
2023,11,11863158,26447,266,6131,171,15088,26,41
2023,12,14602511,26435,266,6120,176,15546,26,41
2022,8,5546555,21143,194,3395,250,24492,4,552
2022,9,5269469,21146,194,3403,248,23760,4,552
2022,10,5486012,21153,194,3414,252,25378,4,552
2022,11,5828691,21190,194,3419,248,25494,4,552
2022,12,6733399,21217,194,3429,240,26608,4,552
2023,1,7194096,21259,194,3436,234,26502,4,552
2023,2,6226866,21287,194,3443,236,27972,4,552
2023,3,6076330,21296,194,3448,237,29504,4,552
2023,4,5267355,21296,194,3448,237,30150,4,552
2023,5,5285998,21296,194,3448,237,30194,4,552
2023,6,5206687,21358,194,3463,239,31470,4,552
2023,7,5566968,21387,194,3472,235,32352,4,552
2023,8,5708035,21403,194,3479,239,36372,4,552
2023,9,5403844,21428,194,3491,233,38432,4,552
2023,10,5746695,21446,194,3496,227,38180,4,552
2023,11,6248342,21465,194,3504,232,40720,6,552
2023,12,7562668,21479,194,3501,229,42860,6,552
2022,8,3603135,8413,157,1632,118,6496,2,89
2022,9,3381400,8417,157,1629,119,6522,2,89
2022,10,3393449,8428,157,1624,120,6930,2,89
2022,11,3401404,8434,157,1626,122,7090,2,89
2022,12,3813460,8450,157,1628,120,7492,2,89
2023,1,3968428,8456,157,1631,118,8742,2,89
2023,2,3611626,8462,157,1631,118,9600,2,89
2023,3,3632402,8466,157,1638,121,10946,2,89
2023,4,3258833,8466,157,1638,121,11594,2,89
2023,5,3275190,8466,157,1638,121,12346,2,89
2023,6,3244018,8506,157,1656,121,13204,4,89
2023,7,3602275,8518,157,1660,118,13716,4,89
2023,8,3769233,8527,157,1666,117,14324,4,89
2023,9,3427273,8533,157,1666,107,14876,4,89
